yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000009.0,Healdsburg District Hospital,Sonoma,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,220000022.0,Arrowhead Regional Medical Center,Riverside,7,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000008.0,Henry Mayo Newhall Hospital,Los Angeles,2,0,0.03,0.0,No Difference*,0.0,1.26,* Szee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70001351.0,Highland Hospital,Alamda,33,1,0.49,2.06,No Difference*,0.05,11.49,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60001022.0,Hoag Hospital Irvine,Orange,8,1,0.16,0.0,No Difference*,0.0,1.26,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000100.0,Hoag Memorial Hospital Presbyterian,Orange,52,1,1.37,0.73,No Difference,0.04,3.6,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000074.0,Hollywood Presbyterian Medical Center,Los Angeles,24,2,0.49,4.05,No Difference*,0.49,14.63,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000015.0,Huntingotn Beach Hospital,Orange,4,0,0.04,0.0,No Difference*,0.0,1.26,* ee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000100.0,El Camino Hospital,Los Angeles,392,0,5.09,0.0,Lower,0.0,0.59,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070.0,John F. Kennedy Memorial Hospital,Riverside,40,0,0.45,0.0,No Difference*,0.0,8.25,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000002.0,John Muir Medical Center - Concord Campus,Contra Costa,71,2,1.35,1.48,No Difference,0.25,4.89,* See Data Dbictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000139.0,John Muir Medical Center - Walnut Creek Campus,Contra Costa,53,1,0.81,1.23,No Difference*,0.03,6.85,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000014.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,14,0,0.39,0.0,No Difference*,0.0,9.46,* See Data Divctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000008.0,Community Hospital of The Monterey Peninsula,Contra Costa,14,1,0.28,3.55,No Difference*,0.09,19.76,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,40000129.0,Anaheim Global Medical Center,Los Angeles,17,0,0.25,0.0,No Difference*,0.0,14.94,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070.0,"Kaiser Foundation Hospital, Downey",LosA ngeles,16,1,0.46,2.17,No Difference*,0.06,12.09,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000002.0,"Kaiser Foundation Hospital, Fontana",San Bernardino,52,0,0.96,0.0,No Difference*,0.0,3.84,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000122.0,AHMC Anaheim Regional Medical Center,Alameda,269,2,2.52,0.79,No Difference,0.13,2.62,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,40000949.0,"Kaiser Foundation Hospital, Fresno",Fresno,290,0,2.75,0.0,No Difference,0.0,1.09,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000002.0,"Kaiser Foundation Hospital, Los Angeles",Los Angeels,43,0,1.16,0.0,No Difference,0.0,2.58,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000973.0,"Kaiser Foundation Hospital, Manteca",San Joaqin,60,4,1.7,2.36,No Difference,0.75,5.68,"Hospitals reported combined data, see Datka Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000002.0,"Kaiser Foundation Hospital, Moreno Valley",Riverside,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000011.0,LAC+USC Medical Center,Alameda,378,0,3.93,0.0,Lower,0.0,0.76,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000122.0,"Kaiser Foundation Hospital, Ontario",San Bernardino,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000044.0,Bakersfield Memorial Hospital,Orange,37,0,0.82,0.0,No Difference*,0.0,4.52,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000093.0,Barton Memorial Hospital,Orange,11,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070.0,"Kaiser Foundation Hospital, Panorama City",Los Anegles,25,0,0.83,0.0,No Difference*,0.0,4.44,*See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70001351.0,"Kaiser Foundation Hospital, Redwood City",San Mateo,12,0,0.24,0.0,No Difference*,0.0,15.24,x* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,50000016.0,"Kaiser Foundation Hospital, Riverside",Riverside,24,0,0.69,0.0,No Difference*,0.0,5.33,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000139.0,"Kaiser Foundation Hospital, Roseville",Placer,22,1,0.25,3.98,No Difference*,0.1,22.2,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000074.0,"Kaiser Foundation Hospital, Sacramento",Sacramento,46,1,1.16,0.86,No Difference,0.04,4.25,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000008.0,Fountain Valley Regional Hospital & Medical Center,San Diego,47,0,1.02,0.0,No Difference,0.0,2.94,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000137.0,Enloe Medical Center - Esplanade,San Francisco,31,1,1.57,0.64,No Difference,0.03,3.15,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000150.0,"Kaiser Foundation Hospital, San Jose",Santa Claar,9,0,0.26,0.0,No Difference*,0.0,14.41,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000011.0,"Kaiser Foundation Hospital, San Leandro",Alameda,15,0,0.21,0.0,No Difference*,0.0,17.57,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000014.0,"Kaiser Foundation Hospital, San Rafael",Marnin,4,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000014.0,"Kaiser Foundation Hospital, Santa Clara",Santa Clara,23,1,0.66,1.52,No Difference*,0.04,8.47,See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000508.0,"Kaiser Foundation Hospital, Santa Roesa",Sonoma,5,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000041.0,AHMC Anaheim Regional Medical Center,Los Angeles,1020,1,7.85,0.13,Lower,0.01,0.63,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000002.0,"Kaiser Foundation Hospital, South Sacramento",Sacramento,491,4,4.16,0.96,No Difference,0.31,2.32,i* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000008.0,"Kaiser Foundation Hospital, South San Francisco",San Mateo,331,0,2.7,0.0,No Difference,0.0,1.11,* Se eData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000074.0,"Kaiser Foundation Hospital, Vacaville",Solano,16,1,0.52,1.93,No Difference*,0.05,10.78,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070.0,"Kaiser Foundation Hospital, Walnut Creek",Contar Costa,30,1,0.47,2.11,No Difference*,0.05,11.78,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000011.0,"Kaiser Foundation Hospital, West LA",zLos Angeles,643,0,5.59,0.0,Lower,0.0,0.54,* tSee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,40000949.0,Doctors Medical Center,Los Angeles,14,0,0.26,0.0,No Difference*,0.0,14.03,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000074.0,Bakersfield Memorial Hospital,Tulare,20,0,0.45,0.0,No Difference*,0.0,8.2,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000011.0,Keck Hospital of USC,Los Angeles,274,5,6.03,0.83,No Difference,0.3,1.84,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,120000342.0,Kern Medical Center,Kern,17,0,0.2,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000008.0,LAC+USC Medical Center,Los Angeles,14,0,0.47,0.0,No Difference*,0.0,7.92,* See Data Dicxtionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,50000014.0,LAC/Harbor-UCLA Medical Center,Los Angees,26,1,0.76,1.31,No Difference*,0.03,7.29,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000038.0,LAC/Olive View-UCLA Medical Center,Lso Angeles,4,1,0.09,0.0,No Difference*,0.0,1.26,*See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000014.0,LAC/Rancho Los Amigos National Rehabilitation Ctr,Los Ageles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000053.0,La Palma Intercommunity Hospital,Orangye,10,0,0.17,0.0,No Difference*,0.0,1.26,* See Dta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000014.0,Lakewood Regional Medical Center,Lo sAngeles,10,2,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000053.0,Lodi Memorial Hospital,San Joaquin,28,0,0.51,0.0,No Difference*,0.0,7.21,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,220000022.0,Eisenhower Medical Center,San Bernardino,20,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000100.0,Loma Linda University Medical Center,San Bernardino,198,4,3.18,1.26,No Difference,0.34,3.22,"Hospitalsr reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000139.0,Anaheim Global Medical Center,Riverside,40,0,0.43,0.0,No Difference*,0.0,8.58,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000074.0,Long Beach Memorial Medical Center,Lo sAngeles,26,2,0.44,4.51,No Difference*,0.55,16.27,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000059.0,Los Alamitos Medical Center,range,11,0,0.22,0.0,No Difference*,0.0,17.08,* See Data Dictionray
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000093.0,Los Robles Hospital & Medical Center,Ventura,42,0,1.02,0.0,No Difference,0.0,2.94,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070.0,Lucile Packard Children's Hospital Stanford,Santa Clara,35,0,0.17,0.0,No Difference*,0.0,1.26,* See Data Dictiodnary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,230000013.0,Presbyterian Intercommunity Hospital,Humboldt,4,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,40000111.0,Madera Community Hospital,Madera,3,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionoary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,50000014.0,Mammoth Hospital,ono,3,0,0.03,0.0,No Difference*,0.0,1.26,* See Dat aDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000100.0,Marian Regional Medical Center,Santa Barbara,281,5,2.54,1.97,No Difference,0.72,4.36,* See Data Dictijonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,230000013.0,"Marian Regional Medical Center, Arroyo Grande",San Luis Obispo,6,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000953.0,Marin General Hospital,Marin,3,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000002.0,Marina Del Rey Hospital,Los Abngeles,497,0,3.92,0.0,Lower,0.0,0.76,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000074.0,Mark Twain Medical Center,Calaveras,1,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000059.0,Marshall Medical Center,El Dordao,11,0,0.19,0.0,No Difference*,0.0,1.26,* See Dataw Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000137.0,Memorial Hospital of Gardena,Los Angeles,7,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000123.0,Memorial Medical Ceter,Stanislasu,661,5,5.9,0.85,No Difference,0.31,1.88,* Sehe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000002.0,Menifee Valley Medical Center,Rivreside,8,0,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000122.0,Mercy General Hospital,Sacramento,9,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000002.0,El Centro Regional Medical Center,Kern,11,0,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,50000014.0,Mercy Hospital of Folsom,Sacramento,24,0,0.34,0.0,No Difference*,0.0,10.76,* See Data Dictonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000122.0,Mercy Medical Center,Medrced,12,1,0.24,4.24,No Difference*,0.11,23.61,* See Data Dictoinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000002.0,Mercy Medical Center Mt. Shasta,Siskiyou,5,0,0.12,0.0,No Difference*,0.0,1.26,* jSee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000002.0,El Centro Regional Medical Center,Shasta,19,1,0.32,3.13,No Difference*,0.08,17.41,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000127.0,Mercy Sna Juan Medical Center,Sacramento,183,0,1.83,0.0,No Difference,0.0,1.64,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000143.0,"Kaiser Foundation Hospital, Santa Clara",Kern,33,2,0.36,5.59,No Difference*,0.68,20.18,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000002.0,Methodist Hospital of Sacramento,Sacramento,207,0,1.79,0.0,No Difference,0.0,1.67,* SeeD ata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000122.0,Children's Hospital & Research Center Oakland,Los Angeles,100,3,0.94,3.2,No Difference*,0.66,9.36,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070.0,Mills-Peninsula Medical Center,San Mateo,97,0,1.41,0.0,No Difference,0.0,2.12,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000011.0,Mission Hospital Laguna Beach,Ornage,2,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionray
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000060.0,Mission Hospital Regional Medical Center,range,23,0,0.57,0.0,No Difference*,0.0,6.48,*S ee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070.0,Montclair Hospital Medical Center,San Bernardino,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000137.0,Community Memorial Hospital - San Buenaventura,Los Angeles,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,220000022.0,Natividad Medical Center,Monterey,65,0,0.64,0.0,No Difference*,0.0,5.78,* See Daat Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000010.0,Northbay Medbical Center,Soano,14,1,0.17,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000074.0,Northbay Vacavalley Hospital,Solano,2,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictioanry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000139.0,Northern Inyo Hospital,Inyo,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,220000022.0,Northridge Hospital Medical Center,Los Angeles,17,0,0.23,0.0,No Difference*,0.0,16.04,* See Data Dqictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000982.0,Novato Community Hospital,Marin,2,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000059.0,O'Connor Hospital,Santa Clara,20,0,0.66,0.0,No Difference*,0.0,5.6,* See zData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000002.0,Oak Valley District Hospital,Stanislaus,1,0,0.01,0.0,No Difference*,0.0,1.26,* Sewe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,50000014.0,Bakersfield Heart Hospital,Los Angeles,16,1,0.34,2.92,No Difference*,0.07,16.29,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,50000014.0,Antelope Valley Hospital,Orange,501,1,4.69,0.21,No Difference,0.01,1.05,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000059.0,Orange County Global Medical Center,Ornage,27,1,0.39,2.57,No Difference*,0.07,14.32,* See DataD ictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000093.0,Oroville Hospital,uBtte,4,0,0.07,0.0,No Difference*,0.0,1.26,* See Datma Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000008.0,PIH Hospital - Downey,Los Angeles,5,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000027.0,Bakersfield Heart Hospital,Los Angeles,4,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000059.0,Palmdale Regional Medical Center,Los Angeles,215,0,2.79,0.0,No Difference,0.0,1.08,* See Data ictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000027.0,El Camino Hospital,San Diego,19,1,0.27,3.66,No Difference*,0.09,20.41,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000137.0,Paradise Valley Hospital,San Diego,3,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionray
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000100.0,Parkview Community Hospital Medical Center,Riverside,282,1,3.39,0.3,No Difference,0.02,1.45,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,230000013.0,Petaluma Valley Hospital,Sonoma,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070.0,Pioneers Memorial Healthcare District,mIperial,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,50000014.0,Placentia Linda Hospital,range,13,1,0.22,4.65,No Difference*,0.12,25.92,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000002.0,Pomerado Hospital,San Diego,123,1,1.28,0.78,No Difference,0.04,3.85,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000011.0,Pomona Valley Hospital Medical Center,Los Angeles,41,0,0.57,0.0,No Difference*,0.0,6.48,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000011.0,"Kaiser Foundation Hospital, Sacramento",Los Angeles,59,1,0.67,1.49,No Difference*,0.04,8.29,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070.0,Providence Holy Cross Medical Center,Los Angeles,17,0,0.42,0.0,No Difference*,0.0,8.78,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000008.0,Providence Little Company of Mary Medical Center San Pedro,Los Angeles,3,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,230000013.0,Kaweah Delta Medical Center,Los Angeles,60,3,1.06,2.83,No Difference,0.72,7.71,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70001351.0,Providence Saint John's Health Center,Los Angeles,77,0,1.43,0.0,No Difference,0.0,2.09,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000122.0,Fountain Valley Regional Hospital & Medical Center,Los Angeles,259,1,2.21,0.45,No Difference,0.02,2.23,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000041.0,"Kaiser Foundation Hospital, Manteca",Los Angeles,16,0,0.34,0.0,No Difference*,0.0,10.85,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70001351.0,Queen of the Valley Medical Center,Npaa,10,1,0.27,3.73,No Difference*,0.09,20.79,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000011.0,Rady Children's Hospital - San Diego,San Diego,76,0,0.26,0.0,No Difference*,0.0,14.3,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000011.0,Redlands Community Hospital,San Bernardino,14,0,0.25,0.0,No Difference*,0.0,14.7,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000045.0,Redwood Memorial Hospital,Humboldt,3,1,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,220000022.0,Regional Medical Center of San Jose,Santa Clara,39,0,0.59,0.0,No Difference*,0.0,6.3,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000100.0,Rideout Memorial Hospital,Yuba,17,1,0.22,4.51,No Difference*,0.11,25.1,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070.0,Ridgecrest Regional Hospital,Kern,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000008.0,Doctors Medical Center,Riverside,112,1,1.75,0.57,No Difference,0.03,2.83,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000100.0,"Good Samaritan Hospital, Los Angeles",Riverside,14,1,0.37,2.74,No Difference*,0.07,15.27,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000122.0,Ronald Reagan UCLA Medical Center,Los Angeles,245,2,4.35,0.46,No Difference,0.08,1.52,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,50000014.0,Saddleback Memorial Medical Center,Orange,28,1,0.71,1.41,No Difference*,0.04,7.87,"Hospitals rported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,40000126.0,Saint Agnesg Medical Center,Freson,27,0,0.51,0.0,No Difference*,0.0,7.29,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000074.0,Saint Francis Medical Center,Los Angeles,22,0,0.33,0.0,No Difference*,0.0,11.05,* See Data Dictionary
