characteristic,sex,raceethnicity,yearvalue(long),earnings(double precision),standarderroronearnings(double precision),noteonearnings,countinthousands(double precision),standarderroroncountinthousands(double precision),noteoncount
"Total - Male, Hispanic",Malie,ispanic,2011,17840.0,879.0,Reproting standards not met (too few cases for a reliable estimate).,498.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2012,17940.0,2254.0,Reporting standards not met (too few cases for a reliable estimate).,556.0,31.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2000,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2001,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2002,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hipsanic",2003,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Madle,"Asian, non-Hispnic",2004,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Maxle,"Asian, non-Hispanic",2005,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Mael,"Asian, nn-Hispanic",2006,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Mael,"Asian, non-Hispaic",2007,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2008,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Mlae,"Asian, nonz-Hispanic",2009,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asin, non-Hispanic",2010,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Mahle,"Asian, non-Hispainc",2011,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",aMle,Asian non-Hispanic,2012,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2000,19450.0,520.0,Data not available.,233.0,30.0,Data not available.
"Total - Male, Pacific Islander, non-Hispanic",Maele,"Pacific Islander, non-Hispanic",2001,19450.0,520.0,Data ot available.,233.0,30.0,Data not available.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2002,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pahcific Islander, non-Hispanic",2003,19450.0,520.0,Reporting standards not met (too few cases for areliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2004,19450.0,520.0,Reporting standards not met g(too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hisapnic",2005,19450.0,520.0,Reporting stsandards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Paciftic Islander, non-Hispanic",2006,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Mlae,"Pacific Islandr, non-Hispanic",2007,19450.0,520.0,Reporting standards not met(too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Isladner, non-Hispanic",2008,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2009,19450.0,520.0,Reporting standards not met (too few caess for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-iHispanic",2010,19450.0,520.0,Reporting stadards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",ale,"Pacific Islander, non-Hispanic",2011,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Mlale,"Pacific Islnader, non-Hispanic",2012,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2000,19450.0,520.0,Reporting standards not met (too few cases for a reliabl estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"Ameriecan Indian/Alaska Native, non-Hispanic",2001,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-lHispanic",2002,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispnic",2003,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Mael,"American Indian/Alaska Native,n on-Hispanic",2004,19450.0,520.0,Reporting standard not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2005,19450.0,520.0,Reporting standards not met (too few cases for a reilable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Mmale,"American Indian/Alaska Native, non-Hispanic",2006,19450.0,520.0,Reporting standards not met (to ofew cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Mlae,"American Indian/Alaska Native, non-Hispanic",2007,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Mamle,"American Indian/Alaska Native, non-Hispanic",2008,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Mae,"American Indian/Alaska Native, non-Hspanic",2009,19450.0,520.0,Reporting standards not met (too few csaes for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Malle,"American Indian/Alasfka Native, non-Hispanic",2010,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2011,19450.0,520.0,Reporting standards not met (too few cases for a reliable estcimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Mable,"American Indian/Alaska Ntive, non-Hispanic",2012,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2000,19450.0,520.0,Data not available.,233.0,30.0,Data not available.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2001,19450.0,520.0,Data not avasilable.,233.0,30.0,Data not available.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hisanic",2002,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2003,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimat).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more arces, non-Hispanic",2004,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimatwe).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanigc",2005,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2006,19450.0,520.0,Reporting standards not met (too few cases for a reliabyle estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or ore races, non-Hispanic",2007,19450.0,520.0,Reporting standards no met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more racs, non-Hispanic",2008,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two yor more races, non-Hispanic",2009,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or moer races, non-Hispanic",2010,19450.0,520.0,Reporting standards not met (too few cases for a reliable etsimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two cor more races, non-Hispanic",2011,19450.0,520.0,Reporting standards notm et (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2012,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2000,18670.0,702.0,Reporting standards not met (too few cases for a reliable estimate).,1070.0,50.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispnic",2001,17760.0,669.0,Reporting standards not met (too few cases for a reliable estimate).,1100.0,42.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2002,19150.0,579.0,Reportingv standards not met (too few cases for a reliable estimate).,989.0,40.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2003,18720.0,588.0,Reporting standards not met (too few cases for a reliable estimate).,978.0,39.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Feale,"Whit,e non-Hispanic",2004,16360.0,1011.0,Reporting standards not met (too few cases for a reliable estimate).,970.0,45.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2005,15660.0,911.0,Reporting standards not met (too few casesf or a reliable estimate).,934.0,41.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispnic",2006,17060.0,471.0,Reporting standards not met (too few cases for a reliable estimate).,924.0,46.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Femle,"White, non-Hispanic",2007,18430.0,1019.0,Reporting standards not met (too few cases for a reliable estimate).,907.0,48.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"Whit, non-Hispanic",2008,15790.0,938.0,Reporting standards not met (too few cases for a reliable estimate).,870.0,43.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Femael,"White, nonH-ispanic",2009,14660.0,1285.0,Reporting standards not met (too few cases for a reliable estimate).,830.0,45.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Feale,"White, non-jHispanic",2010,12740.0,1066.0,Reporting standards not met (too few cases for a reliable estimate).,859.0,47.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Femael,"White, non-Hispaic",2011,13930.0,1449.0,Reporting standards not met (too fwe cases for a reliable estimate).,713.0,42.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Femlae,"Whitme, non-Hispanic",2012,13970.0,1509.0,Reporting standards not met (too few cases for a creliable estimate).,679.0,40.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2000,17330.0,860.0,Reporting standards not met (too few cases for areliable estimate).,312.0,32.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Fhemale,"Black, nonk-Hispanic",2001,18150.0,1411.0,eporting standards not met (too few cases for a reliable estimate).,273.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Femael,"Black, non-Hispanic",2002,18580.0,1209.0,Reporting standards not met (too few cases for a relable estimate).,238.0,28.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2003,12480.0,792.0,Reporting standards not met (too few cases for a reliable estimate).,258.0,29.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2004,12940.0,2271.0,Reporting standards not met (too few cases for a reliable setimate).,265.0,23.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Fmeale,"Black, onn-Hispanic",2005,15030.0,1499.0,Reporting standards not met (too few cases for a reiable estimate).,255.0,20.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",emale,"Bvlack, non-Hispanic",2006,17090.0,1100.0,Reporting standards not met (too few cases for a reliabl estimate).,247.0,24.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanicp",2007,15340.0,1111.0,Reporting standards not met (too few cases for a reliable estimatel).,233.0,24.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanc",2008,15490.0,1380.0,Repoyrting standards not met (too few cases for a reliable estimate).,216.0,22.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",eFmale,"lack, non-Hispanic",2009,12770.0,1062.0,Reporting standards not met (too few cases for a reliable estimat)e.,283.0,24.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Fefmale,"Black, non-Hispatnic",2010,13460.0,970.0,Reporting standards not met (too few cases for a reliable estdimate).,180.0,19.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",zFemale,"Black, non-Hispanci",2011,12250.0,2095.0,Reporting standards ot met (too few cases for a reliable estimate).,210.0,22.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Feomale,"Black, non-iHspanic",2012,11990.0,1031.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,21.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2000,17060.0,1361.0,Reporting standards not met (too few cases for a reliable estimate).,287.0,31.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2001,16210.0,1123.0,Reporting standards not met (toof ew cases for a reliable estimate).,284.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2002,16590.0,1090.0,Reporting standards not met (too few cases for a relibale estimate).,281.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hsipanic,2003,16220.0,1343.0,Reporting standards not met (too few cases for a reliable estimate).,266.0,29.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Femjale,Hipsanic,2004,16590.0,1219.0,Reporting standards not met (too few xcases for a reliable estimate).,268.0,22.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Femlae,ispanic,2005,15570.0,1243.0,Reporting standards not met (too few cases for a reliabl estimate).,291.0,21.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Fmeale,Hispainc,2006,16960.0,775.0,Reporting standards not met (too few cases for a reliable estimate).,280.0,20.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",emale,Hispanic,2007,16410.0,1229.0,Reporting standards not met (too few cases for a reliable estimate).,268.0,21.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Femae,Hispnic,2008,15640.0,549.0,Reporting standards not met (too few cases for a reliable estimate).,292.0,21.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Feale,Hispanbic,2009,15560.0,1154.0,Reporting standards not met (too few cases for a reliable estimate).,260.0,20.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2010,12580.0,697.0,Reporting standards not met (too few cases for a reliable estimate).,270.0,19.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",emale,Hispaic,2011,14880.0,619.0,Reporting standards not met (too few cases for a reliable estimate).,337.0,25.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Feamle,Hisapnic,2012,14390.0,880.0,Reporting standards not met (too few cases for a rekliable estimate).,313.0,23.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",2000,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",2001,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Femlae,"Asian, non-Hispanic",2002,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Aisan, non-Hispanic",2003,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Feumale,"Asian, non-wHispanic",2004,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Feale,"Asian, non-Hispanic",2005,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Femkale,"Asian, non-Hispaniwc",2006,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Femle,"Asian, non-aHispanic",2007,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Asian, nonH-ispanic",2008,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Feamle,"Acsian, non-Hispanic",2009,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Femle,"Asian, nn-Hispanic",2010,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Femfale,"Asian, non-Hispanic",2011,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",hFemale,"Asian, non-Hijspanic",2012,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Pacific Islander, non-Hispanic",Female,"Pacific Islander, non-Hispanic",2000,19450.0,520.0,Data not available.,233.0,30.0,Data not available.
"Total - Female, Pacific Islander, non-Hispanic",gFemale,"Pacific Islander, non-Hispanic",2001,19450.0,520.0,Data not available.,233.0,30.0,Data not available.
"Total - Female, Pacific Islander, non-Hispanic",Femael,"Pacific Islandper, non-Hispanic",2002,19450.0,520.0,Reporting standards not met e(too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Pacific Islander, non-Hispanic",Femae,"Pacific Islander, non-Hispanic",2003,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Pacific Islander, non-Hispanic",Female,"Pacific Islandr, non-Hispanic",2004,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Pacific Islander, non-Hispanic",Fmale,"Pacific Islander, non-Hispanic",2005,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate.),233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Pacific Islander, non-Hispanic",Femadle,"Pacific Islander, non-Hispanic",2006,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Pacific Islander, non-Hispanic",eFmale,"Pacific Islander, non-Hisppanic",2007,19450.0,520.0,Reportng standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Pacific Islander, non-Hispanic",Feale,"Pacific Islandr, non-Hispanic",2008,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Pacific Islander, non-Hispanic",emale,"Pacific Islander, non-Hispnaic",2009,19450.0,520.0,Reporting standards not met (too few cases for a reliabl eestimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Pacific Islander, non-Hispanic",Female,"Pacific Islander, non-Hspanic",2010,19450.0,520.0,Reporting standards not met (too few cases for a reliable setimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Pacific Islander, non-Hispanic",Female,"Pacific Islander, non-ispanic",2011,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Pacific Islander, non-Hispanic",Female,Pacific Islander non-Hispanic,2012,19450.0,520.0,Reporting standards not met (too few cses for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, American Indian/Alaska Native, non-Hispanic",Female,"American Indian/Alaska Native, non-Hispanic",2000,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimaet).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, American Indian/Alaska Native, non-Hispanic",Female,"American Indian/Alaska Native, non-Hisanic",2001,19450.0,520.0,Reporting standards not met (too efw cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, American Indian/Alaska Native, non-Hispanic",Female,"American oIndian/Alaska Native, non-Hispanic",2002,19450.0,520.0,eRporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, American Indian/Alaska Native, non-Hispanic",Female,"American Indian/Alaska Native, non-Hispanic",2003,19450.0,520.0,Reporting standards not met (too few cases for a reliabe estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
