rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
6273,1102154,14152,237027218038613,277946065994308,7
-9741,1102164,10498,278077766064013,278078065940827,7
19419,1102171,13049,278165666092652,278165965969667,7
6273,1102190,11741,278457866102800,242047980154580,7
6273,1102202,14470,392054463895326,278552965941061,7
6273,1102204,-26589,278598566126245,278598866002892,7
6644,319693,-21682,394459862324724,277744765956226,7
6644,319693,-20776,277744166079779,254793386629351,7
6650,320032,-29076,375138438558279,277567165958554,7
6650,320059,-25457,278807066088776,237082850098200,7
9504,723527,-7654,277166366065992,172663875989095,7
9504,723534,5085,277254266124405,277254566001091,7
20333,723557,-7119,277917566081621,277917865957884,7
9504,723557,2263,277916966081338,183254656270386,7
9507,471730,-31594,276259766045895,215307222869031,7
20224,471746,24292,276469466060581,276469765937209,7
9507,471762,-10230,276868166076387,276868465953152,7
9507,471762,-1975,141624044613794,301307660549814,7
9507,471774,-3740,278420366121171,278420665997555,7
9507,471779,-20180,278591966043260,278592265919615,7
9508,1310984,29437,244394055062486,276377965955578,7
9511,1311861,-11167,196938679255416,276867265914081,7
6558,395201,25829,277558766057050,277559065933675,7
6558,395217,-890,277731266057465,380557791984867,7
6562,317920,31548,278336666065208,278336965941807,7
6572,318038,29770,278382866038941,278383165915568,7
6574,318073,-846,277348766101611,277349065978227,7
-9786,1147023,-18642,377609324976462,277993166004867,7
6360,312147,9174,276174566081466,276174865957690,7
6360,312164,-24706,276520766111953,276521065988658,7
20031,312168,-32147,276612266051682,276612565927946,7
6360,312168,6676,276614066051216,276614365927879,7
6360,312174,3090,276712766064072,308023688075031,7
6360,312175,21262,320688968795895,276719065952664,7
19454,312176,-22101,149544047441043,264299163852141,7
6360,312176,3773,276720866035159,276721165911835,7
6360,312184,29325,277480166117733,365693026886714,7
6360,312189,21547,277557866059097,156569447574045,7
18253,312218,-19890,276177266060430,276177565937100,7
6362,312232,9870,276470966112907,276471265989756,7
6362,312242,5795,310629024983129,276554665924004,7
-9626,312255,-26334,372134679776252,251764283992846,7
6362,312287,6418,346927626933699,183652847398250,7
16225,1240308,6676,276478766092786,276479065969326,7
6365,1240313,-9712,276554366075573,276554665952211,7
6365,1240313,16198,276555266075494,276555565952324,7
6365,1240332,14155,276953966096535,276954265973015,7
6365,1240416,-29983,277840766088081,277841065964205,7
6593,1087557,26795,320140954361286,277221266001873,7
6593,1087574,-2668,277763966098098,277764265974852,7
6593,1087574,-1553,277765766097995,277766065974573,7
6593,1087592,-8646,251361770821475,278120065957946,7
6598,318128,-31732,277825466083382,374249467186004,7
6598,318148,-2740,384794814868328,278129365944157,7
6600,318288,-20959,332535797311505,277916965974446,7
6600,318288,3633,277917266097960,181512847108640,7
6600,318288,13850,245336757917429,277915765974461,7
6239,307417,-9292,276296666103819,276296965980594,7
6374,312631,21845,278288666071554,278288965948227,7
17720,312662,29991,160268922424708,278780365922658,7
6378,312717,-29005,277593866125140,271272302355906,7
6378,312720,-16435,277681766118639,277682065995203,7
6378,312738,12679,277995866118781,277996165994857,7
6378,312739,18407,278025866123740,278026165999923,7
6378,312741,1161,278080466052991,278080765929410,7
19461,312750,23335,278200766033171,256255661682926,7
6378,312757,-24479,360697558652607,278356166008074,7
6378,312780,-4326,330280093264383,200890958132515,7
6378,312782,29668,278687066099060,314260095187263,7
6382,312835,-7175,276297866121778,276298165998365,7
6382,312844,11444,276520166087630,276520465964125,7
6382,312855,-15165,276730466073452,276730765950486,7
6382,312868,6296,276952466085921,276952765962590,7
6382,312916,-19532,277988366087517,277988665963818,7
6382,312916,-12215,277988666087551,277988965963813,7
6382,312929,4057,278285066103952,351031789858943,7
9516,441182,-28666,278268566112542,278268865989036,7
9518,1152434,15242,276983066047671,276983365924421,7
9518,1152440,21836,200618290566688,277141765924002,7
9518,1152457,-15789,252031089099212,278768966007070,7
9518,1152458,21066,278799566132780,278799866015521,7
9520,326918,-26358,276437066120480,276437365997201,7
9520,326920,16407,355963450903507,276475765940774,7
9520,326923,15286,276556766112469,276557065988880,7
18511,2069596,32685,276716066038335,330217412450825,7
9522,2069605,20946,276910166095753,398364043796707,7
9522,2069606,23390,276917666080494,333987224542652,7
18176,2069616,3841,277246766109787,277247065986562,7
20311,2069616,22834,277247966110194,184670994727023,7
9522,2069620,28343,277757666100015,277757965976656,7
9522,2069622,32206,277822466097880,277822765974365,7
9523,1288049,-22655,276612266080994,276612565957319,7
20851,1288059,12969,276778766090274,321305573423650,7
9527,592931,2886,276266666089608,276266965965938,7
9527,592941,-17224,224554059584777,276438865999325,7
9534,1152586,-27401,322477122133937,276472765977798,7
9536,327028,22491,276266666080103,276266965956900,7
16694,327071,-30459,303982570855415,323908065525810,7
-9613,327073,-15391,277077866126210,385077728175325,7
9536,327096,9455,277383866067326,277384165944054,7
9536,327103,3783,170915340285037,277556665942101,7
9536,327104,-24370,165557590313270,402260235049386,7
9536,327135,159,278333966093321,352475244808681,7
6830,1191255,20623,387397429707551,278726065940523,7
6834,1225314,24983,278168366074565,278168665951479,7
6834,1225318,-27968,278249966094122,278250265970758,7
6834,1225348,-27700,278623766103413,278624065980303,7
16782,325202,-18569,344465370146246,276471265964600,7
7217,325224,-5373,278029166123619,278029465999668,7
7231,396120,-17755,276710366054977,276710665931551,7
7251,567925,11715,276453866072294,276454165948488,7
7278,325501,-13982,386716711618323,276622165944101,7
19233,314603,-17375,319948325392107,276470965995935,7
6440,314634,10049,277422266102939,291111968262316,7
6440,314646,28815,277765466104811,277765765981366,7
6440,314658,19346,278078966125820,278079266001902,7
6440,314666,2968,162347098813452,392885158347901,7
6440,314674,9919,278597666061828,278597965938517,7
6441,1082797,22490,276353066126663,284674282484474,7
6449,315760,-18936,277163066123443,277163366000214,7
17864,315760,8444,277160966123494,277161266000220,7
6449,315764,-21075,278201066116669,278201365993301,7
6449,315768,-8019,278212466118810,278212765995156,7
6606,318996,-12317,278600966125879,278601266015756,7
6644,319698,-19319,278040266097652,278040565970920,7
6644,319711,-3176,278793566068697,278793865945573,7
-10099,308565,20597,276195266137732,225957749968681,7
6265,308574,-17543,276438866076147,276439165952924,7
20536,308580,-32700,277087766061548,277088065938065,7
-10086,308592,-6103,200291469230798,277497865969176,7
6265,308602,-12853,277651166088205,277651465964941,7
6265,308628,-24722,278017766125522,278018066001904,7
6265,308628,-21830,411846856547402,278021066001885,7
6270,309072,18291,298019103686730,276304765951461,7
6272,356023,-10510,276811466060006,276811765936825,7
6272,356083,-29855,277759766141226,176018929324785,7
6273,1102134,-12678,277646966093433,277647265969761,7
6273,1102174,-28035,278200766079942,278201065956611,7
6273,1102190,-25610,278459366102612,278459665979518,7
6557,1277285,32129,276898466079692,143706550481374,7
6557,1277286,-8445,276953966126061,276954266002889,7
6557,1277292,-3462,277041266036746,277041565913271,7
6557,1277320,18769,277506866091518,277507165967615,7
6557,1277321,-10997,285011052817994,300283731765082,7
6557,1277321,3946,277558166070057,277558465946708,7
6557,1277329,29559,277597766038454,176680795009617,7
6557,1277349,-18442,278076266124325,150616799218924,7
6557,1277349,5721,312757451435906,239977137904022,7
6557,1277349,8532,278075666124424,278075966000716,7
17829,1277349,22959,278077466124345,278077766000751,7
-9788,1277355,24225,188685543392786,278121865927159,7
6557,1277357,-2125,317345867305884,347547610904119,7
6557,1277358,-1099,278250566085243,278250865961870,7
6557,1277358,8453,278251166085318,278251465961923,7
6557,1277363,-25176,278283266035557,293568933786432,7
6557,1277366,21946,139818193554242,278287166326043,7
6557,1277369,4194,306726425187452,278366965911196,7
6557,1277375,-31076,285216357655475,278456065942899,7
6557,1277377,26674,278459066055201,278459365931807,7
6557,1277379,-13766,278531066114354,278531365991266,7
6557,1277380,1991,278594666066722,278594965943128,7
6558,395149,20958,276988466098179,276988765974893,7
6558,395185,-30327,277315466124648,140224901947355,7
6558,395218,-477,277756166129230,235084327163310,7
18109,395245,-22425,278249366069336,278249665946154,7
6391,313415,-7046,276263666083183,268460771926655,7
6391,313416,7776,276273866052526,276274165929469,7
6391,313420,2435,276314666044380,139149050846756,7
20284,313423,-19578,277226366089275,172000680274648,7
6405,313757,29375,276903266055272,276903565931827,7
6408,1404372,11776,276311366098545,203441535467356,7
21019,1404373,15325,417676757067358,276349165931075,7
6408,1404383,-14835,307067617332964,276542365985159,7
6408,1404436,-12471,317619957651853,277479566001815,7
6408,1404439,12676,278596166042894,278596465919351,7
6170,303094,7362,278595866066739,278596165943234,7
6175,354812,23327,276209366064660,276209665941153,7
6175,354874,7132,400208410762978,142295736387364,7
6175,354876,18585,278022266072851,278022565949601,7
6175,354890,26652,278294066051813,242989525784593,7
6175,354903,-12380,333019495014863,278536165998894,7
21194,354904,-15512,201756914733049,278543665935848,7
6175,354911,16770,324180524599664,278628565941781,7
6175,354913,9683,198682696603272,278713765909392,7
18459,303210,21714,278542166128991,278542466005432,7
20116,860229,-22573,318779810763848,277316665925117,7
6180,860291,18799,278369966069144,400063302061927,7
6180,860314,24717,218587529337533,278686765997770,7
6183,303331,-6508,276199766091167,276200065967720,7
6187,303825,29462,276182366060470,276182665936719,7
6187,303871,-31319,276638966052045,276639265928373,7
6187,303892,-4751,276958166034445,276958465910973,7
6187,303916,24792,277254566048560,171532499156321,7
6211,304722,22089,414724241119475,278628566000131,7
6211,304733,-21603,278805266042673,278805565918618,7
6214,304920,22200,277385666037865,233194668444825,7
6214,304929,22011,277558766100625,277559066177418,7
6214,304947,-1887,277989866116744,277990165992800,7
6214,304956,15629,278077466115174,278077765991895,7
6217,305662,14690,334179465804499,318090109334731,7
6221,305740,5277,277163366050383,277163665926768,7
6221,305768,11074,277412066131335,277412366008091,7
6221,305806,-28841,277823366084859,397675047345749,7
6221,305806,22728,277823666085184,371723160895368,7
6221,305807,32306,285705513078416,277828765948385,7
6453,315830,-3742,276724166034255,362327610962369,7
-9661,315886,24721,277508666035873,277508965912877,7
18642,315889,-24995,200147970115599,277559065950064,7
6455,315978,23349,277030766068640,277031065945010,7
6463,316122,-26000,264043451043622,213489856523392,7
6467,316228,11247,179710903710356,277001665960609,7
6467,316289,-25386,278599166127312,278599466003809,7
6572,318021,1082,277744166085779,277744465962353,7
6574,318073,-30697,277349066101585,277349365978219,7
6577,1147016,-9553,277509866061860,277510165938253,7
6577,1147025,-23022,278078966042172,416440199645901,7
6577,1147026,22808,278114666111093,278114965987661,7
6598,318128,-8730,277825166083413,277825465960093,7
6598,318147,-29969,245609096837056,278114365947121,7
6486,316839,10693,276966266068413,276966565945066,7
6486,316839,13280,276965966068482,276966265944966,7
6600,318350,-29183,278712866035403,278713165912123,7
6602,357142,-5843,277406966084996,277407265961228,7
6604,318439,-19103,277171766057904,277172065934444,7
6604,318559,-5330,278810666043673,278810965920524,7
6606,318987,435,278286266082331,313985192558161,7
6606,318987,12269,278286566082339,278286865958726,7
6606,319005,9005,278766566058759,278766865934949,7
6606,319010,-15415,278804366113856,278804665990176,7
6265,308602,-9812,218453437603793,277649365964925,7
6265,308628,-24585,278018066125572,350138181857240,7
6265,308663,-1525,278511266074199,278511565950937,7
6272,356026,20793,276820466073801,276820765950036,7
6272,356077,13959,277678466127197,277678766003461,7
6273,1102122,22619,277498766045367,277499065921929,7
6273,1102143,20545,277764266127193,277764566003523,7
6273,1102166,7383,278107166056242,278107465935293,7
6273,1102167,21720,278110166037211,278110465913484,7
6273,1102175,3239,278252066048728,278252365924751,7
6273,1102176,13038,223541156338267,278286865995219,7
6273,1102211,-13512,191638493966486,278639365921994,7
6388,313344,346,385613546372673,276437965979643,7
18347,313345,-253,351232619947015,196658174451865,7
6388,313349,4502,276555566084111,276555865960708,7
6388,313363,-7105,276781466057522,276781765934196,7
6388,313366,-16570,276808166055577,302061038542940,7
6388,313368,-11286,170447248913890,276867865953591,7
6388,313369,-21866,276900866130446,276901166015642,7
6388,313369,10053,276901466130373,276901766015617,7
6388,313378,-6608,277170266064645,277170565941224,7
6388,313379,-20410,277173266122100,277173565998738,7
6388,313396,3967,277512266041656,277512565918372,7
6388,313396,12674,277513166041688,277513465918398,7
6388,313402,-21023,277678166123536,277678466014084,7
6388,313402,7283,400752182177935,277678166014127,7
6391,313421,-26831,366176442659991,276348565998775,7
6396,313500,-1751,276472166102858,276472465979277,7
6396,313534,-11292,276798566057329,276798865933633,7
6396,313583,-28877,277161566037615,277161865914167,7
6396,313584,-9503,277167266122934,277167565999198,7
6405,313732,-31012,276449666063965,200689697945420,7
6405,313801,-29314,182660702109774,357469348370546,7
6408,1404366,13872,276204266108767,276204565984963,7
6408,1404429,-4251,161538411786416,277233865968271,7
6408,1404436,-4993,414933938470767,277478066001762,7
19346,303089,15569,278376266091933,403012489794119,7
6170,303091,-11079,278429966060472,278430265937266,7
6175,354812,-18276,276209666064673,276209965941102,7
6175,354855,-2568,277552766126766,277553066002945,7
6175,354911,-31508,315291328426817,278628265941480,7
6179,303132,6860,276997766112869,276998065989146,7
6179,303175,1881,277788866086515,277789165962961,7
6179,303182,-5400,277910366069182,277910665945604,7
6179,303210,-28632,278541266142836,278541566005482,7
6180,860232,5487,277326266075868,328906546341196,7
16624,860300,7794,278431766074646,278432065951547,7
6180,860314,-29848,278686166121188,278686465997808,7
18474,311528,-29643,276702266038861,276702565915872,7
6346,311530,16254,276715466038508,276715765914612,7
6346,311543,-9187,276984866114638,276985165991268,7
6346,311556,-25994,277124666064250,277124965940686,7
6346,311579,198,277579466039296,277579765915487,7
6346,311585,30244,277731566120264,277731865996730,7
6360,312149,-17195,273152175411278,276216565913712,7
6362,312219,19167,276191366079735,276191665956378,7
6362,312242,-16253,276556166047607,266314465511799,7
6362,312266,11733,276782366122855,276782665999284,7
-9699,312284,-5384,277471466120679,277471765997167,7
6365,1103100,-8711,198339031054636,322404709926837,7
19013,1240313,27814,276555866075585,276556165952216,7
6365,1240313,31647,276554066075491,276554365952178,7
6365,1240340,22749,146996473387296,277046065909879,7
6365,1240354,-24574,158594027958475,277139065935079,7
6365,1240360,-17435,182794661359101,277229966002955,7
6365,1240374,7074,277484366088271,277484665965061,7
6449,315730,11888,276368066033559,234669476627260,7
6449,315760,-19362,277164566123467,250360704773961,7
6453,315815,-4099,276552866099360,276553165976009,7
6453,315819,-5997,276621266110804,261823061470617,7
17769,315819,19044,276621566110832,179166405688393,7
6453,315830,6615,276718166033864,276718465910720,7
6453,315863,15536,381640306051105,277127965913426,7
6453,315887,-24729,277520666119799,277520965996612,7
6455,315969,27772,147863763894120,276514166002884,7
-9706,315970,-15025,276551366070564,276551665947348,7
6455,315977,-22736,420271705505008,276984565978803,7
6455,315980,13687,277076966067656,277077265943868,7
19433,315999,16110,278020166093225,371244687609166,7
6463,316116,-16953,369450887505609,276450265994645,7
18242,316124,-645,276561566035349,276561865911886,7
6463,316130,27371,276721166058202,154764776348990,7
17363,316162,7893,277209566085299,277209865962031,7
6333,310358,16431,206851879795448,276438565967685,7
6333,310397,15367,276867866035574,276868165912174,7
-10058,310409,-7340,276992366128030,190236012570932,7
6333,310416,20058,277001966032090,277002265908911,7
6333,310420,-3479,277073666033229,277073965909774,7
6333,310474,-3570,152010689072408,278462665955569,7
-9614,1619003,-30690,276204866093456,276205165969752,7
6336,1619025,7642,277082366087716,405008243959845,7
6336,1619129,4846,278795066049271,283992651440783,7
6557,1277355,-1325,278122166050447,278122465927167,7
6557,1277361,29590,358497457762207,278280265989418,7
6557,1277388,-17563,278682866102344,187750399944314,7
6557,1277388,15007,290772291691838,215701991825830,7
6558,395169,32423,301310556440372,277152865924702,7
6228,306603,16624,277039766068541,277040065945167,7
6644,319685,9937,283786840917706,277654465923280,7
6650,320032,-15055,277567166081883,277567465958332,7
6650,320034,7479,338294121192582,277647566003178,7
6650,320047,-25133,278286566064797,200421708892634,7
6650,320048,-7864,278337266058678,278337565934854,7
6650,320053,-10449,278618366119342,278618665995619,7
6650,320054,-7980,278686166061380,278686465937929,7
6408,1404383,-23081,276541466108739,276541765985184,7
6408,1404383,-16115,265506771429676,276542665985150,7
6408,1404385,7730,276576566054662,276576865931381,7
6408,1404390,31273,276633266074212,284737322058639,7
6408,1404393,-15861,276638366083484,276638665960233,7
6408,1404416,16145,277041266043821,277041565920455,7
6408,1404435,26405,170043974453321,270336912930820,7
6408,1404436,-11266,277479566125249,277479866001811,7
6408,1404452,-28790,172402759871044,267652125696048,7
6408,1404453,23190,278767466097904,278767765974960,7
6414,356958,21522,278572466111400,146790437202319,7
6415,357014,-661,365898184651959,276471265944127,7
6415,357033,26803,277151666130718,277151966007915,7
6415,357050,17044,277767866053088,277768165929353,7
6415,357060,-4648,278077766090363,278078065966922,7
6415,357085,-1615,278789966114431,278790265990818,7
6425,314360,-19585,276385166094325,276385465971211,7
6425,314371,5744,358086425756717,276481765944855,7
6425,314387,30202,277597466081470,277597765958277,7
6425,314394,4249,303918492357582,277685966000630,7
6425,314397,-1404,277992566065294,277992865942306,7
6360,312168,27877,276620366051611,276620665927897,7
6362,312242,-8950,394311284674588,342201395992081,7
6362,312255,18915,276651266098834,339050936096195,7
6362,312268,-1299,276803366034755,403359322955253,7
6362,312288,-553,272213548530715,277559966003092,7
6363,312314,-17324,385065712060354,409459979909670,7
6363,312346,26304,277252166033516,277252465909537,7
6363,312396,-19408,278174066034492,269805685886623,7
6365,1103070,24961,277236866043115,364805928654619,7
-9819,1240288,5486,255723411349290,276222566003672,7
6365,1240313,-8081,276553466075487,276553765952197,7
6365,1240348,-18861,277083566113852,277083865990071,7
19229,1240373,19317,277478666046843,277478965923517,7
6365,1240441,-17657,278198666079701,278198965956277,7
6365,1240442,21568,356578750188114,350343592470294,7
6365,1240476,-20722,278462366056629,278462665933398,7
20122,312456,-22641,276174266080353,276174565956862,7
6367,312465,-31012,276353066116613,276353365992964,7
6367,312533,29256,278594366112317,278594665988657,7
6367,312537,5623,278679866103534,278680165980262,7
6367,312540,-25211,278718566064547,278718865941493,7
6374,312613,-22746,245730461262585,277935265960440,7
6374,312659,-15348,278740766103854,278741065980740,7
6374,312661,7004,278777666044023,278777965920726,7
1111,68721,-21321,278545176161881,278545476062143,7
1112,53964,-23055,276174576121177,154826469616919,7
1112,53973,-8253,276372876132897,276373176032673,7
1112,54002,7099,180916645688037,276952776058713,7
1112,54008,31184,277080876148941,277081176049172,7
1112,54034,383,277384176105023,277384476004952,7
1112,54058,-15847,335626256514739,277988676040638,7
1112,54076,19176,278247876158889,278248176017012,7
1112,54080,-9801,278282676151529,278282976068795,7
6136,301900,-20902,277854866039725,277855165916172,7
6137,302090,-26984,276377366095755,276377665972202,7
19142,302160,-13021,278718566126271,381996032340465,7
6333,310423,24724,277080266057162,277080565933864,7
6336,1619013,10417,276540866116312,276541165992983,7
6336,1619090,-23933,278190266085929,278190565962582,7
6336,1619132,13951,278805866124011,278806166000485,7
6338,310658,-20807,276810866108541,304124174155722,7
6338,310704,11873,277640366123765,277640666000435,7
6338,310709,-10330,268066727864008,277680865949245,7
6491,317058,-7260,268597712986385,277595065919524,7
6289,309158,-14990,243057501856967,276256765966361,7
6187,303906,-9971,277161566068160,268522550846350,7
6192,304022,4043,276375266093774,276375565970439,7
6192,304033,26627,276468566124852,276468866001269,7
6192,304034,8035,276478766069186,276479065945466,7
6463,316161,25805,277162766084135,277163065960716,7
6467,316228,11943,277001966083753,277002265960599,7
6478,316328,602,276782966081667,276783265958286,7
6600,318288,9347,277915766097943,277916065974459,7
6600,318291,9713,277949966044382,277950265921104,7
6228,306737,30201,278250566058086,278250865934696,7
6231,306852,-21192,277703366045770,277703665922111,7
17157,306854,21247,277787966084892,277788265961398,7
6713,321573,11917,277676966107819,277677265984269,7
6378,312687,-15181,277224866083687,277225165954541,7
6378,312703,-16367,365204767376218,277422565931627,7
6378,312753,2069,393090294794933,278285665953515,7
6378,312758,8150,278365166082933,278365465959547,7
6378,312786,29849,278717966062558,278718265938824,7
18000,312833,6461,276212066061083,146318022735696,7
6382,312865,-5428,276903266072766,276903565949143,7
6382,312878,-32729,277227866103977,238972490950810,7
6382,312892,14023,277384466046975,277384765923711,7
6382,312902,32364,277556666118514,277556965994678,7
6382,312926,-4737,278162066055013,278162365931620,7
6382,312928,1746,214623949000898,141424123342253,7
6382,312936,-17685,404801379410316,304196961830889,7
17591,312936,-12798,278444366088946,278444665965291,7
9511,1311817,11980,276262766128063,276263066004662,7
9511,1311823,-2548,276292766053797,276293065930214,7
9511,1311829,-8718,276353066042187,350685121742925,7
9511,1311885,21593,362272750183749,414583542092784,7
9516,441182,32037,278269166112675,278269465988974,7
9518,1152343,-6314,276176966076903,276177265953785,7
6834,1225347,-18020,278594966033992,278595265910772,7
6834,1225347,22215,278596166034232,278596465910783,7
6834,1225354,-32125,278697566077743,278697865954086,7
6834,1225355,21693,278714366053601,278714665930134,7
6834,1225356,-1283,278767166041177,278767465917691,7
9534,1152565,-17927,287280705419524,345013601983683,7
9536,327026,-29479,276213266079836,276213565956495,7
9536,327069,-24832,264446723681662,387881428312923,7
9536,327097,15369,385010037388387,277421665947251,7
9536,327125,-20098,384937134695183,277910365935974,7
7217,325208,32086,241116382682360,276567265954353,7
7217,325234,10908,278266766129947,361852492601729,7
18740,396110,31480,276381566037549,276381865913834,7
7251,567920,-25341,276384566033269,276384865909810,7
21026,567935,27314,277074266037026,277074565913441,7
7251,567983,-25188,357744007854140,278195665954813,7
7278,325483,30523,155036842122674,276465865913841,7
6336,1619106,14185,286243648179567,278427565926947,7
6336,1619120,-13388,278622566130443,278622866007117,7
6336,1619120,1746,229846868598758,278623166007145,7
6214,304904,4625,277039466088614,277039765964902,7
17129,305692,-14924,277813766060509,290151946633127,7
6221,305732,24862,277149566109336,277149865985734,7
16148,305741,-18948,329462496631864,382603807702148,7
6221,305765,-2348,277402766125829,277403066002376,7
6221,305765,23749,277402166125956,277402466002405,7
6221,305795,14675,383908801594611,160592767308119,7
6221,305839,29973,346037147257664,278250565917691,7
6228,306563,-22512,276348266106787,276348565983269,7
16677,306580,31263,276867566112305,276867865988620,7
6228,306799,-25252,278767466142541,278767766018959,7
6231,306851,13884,277653866128446,277654166004906,7
6231,306861,19576,277913066046146,277913365922713,7
6408,1404369,19654,276263666059100,276263965935462,7
6408,1404383,14496,276540866108701,276541165985172,7
6408,1404385,-22238,177498648256596,276575665931363,7
6408,1404408,24833,276954566114055,315966897119782,7
6408,1404419,-25099,277073066035893,277073365912378,7
6408,1404437,-6687,277483466117460,291591394006283,7
6414,356934,-9659,276461066060310,276461365936844,7
6414,356944,15194,276961766066786,151344812071774,7
6414,356946,-4409,277050266098626,176425170519034,7
6414,356958,-20884,278570966111287,197534861521137,7
6415,356999,-4075,276301466122731,335007040246960,7
6415,357041,27125,223079233964238,277645465929742,7
6415,357061,22973,241306142807760,346311503713310,7
6415,357072,9152,278263466069957,278263765946531,7
6415,357076,-13287,396716737922842,278524465938067,7
6425,314358,-22242,276351266113511,276351565989965,7
6425,314377,30065,365284926973258,276686065922482,7
6425,314383,13990,391981568538559,376444267518697,7
6425,314383,17852,277563566111693,277563865987899,7
6425,314387,12424,277596566081843,393421373604013,7
-9736,314394,26131,277686266123670,158383758180491,7
6425,314397,-6147,277991366065304,277991665942292,7
6425,314400,1227,278025566096183,278025865972725,7
6650,320034,2434,277646966126869,281939103952168,7
6650,320054,-2989,264914915920967,209340861551236,7
6572,318015,12982,277124066100735,277124365976967,7
6572,318019,9482,277394666036661,277394965913123,7
6574,318072,-32587,277342766116739,277343065993133,7
6574,318073,16632,277347266101533,277347565978227,7
6577,1147015,-2607,171989119589744,277471165912440,7
6598,318098,-17821,277389866116436,277390165992580,7
6598,318103,-31533,277413866075551,277414165952298,7
6598,318123,3057,277741166032596,277741465908954,7
6600,318288,-4945,277913666097913,277913965974449,7
6362,312255,-18469,196528100726657,177364754332943,7
6362,312255,-238,244665321599404,276650965974917,7
6362,312269,17824,276817166094499,276817465971342,7
6362,312279,20410,191228827197753,277421966006236,7
6363,312348,-17998,404382977897927,194257237135239,7
6363,312349,13170,277321466102933,277321765979749,7
6365,1103102,2537,248155532367487,277836565972912,7
20693,1240283,-5252,253184256166271,276179665990518,7
6365,1240286,-5911,242051780891155,276220165965726,7
6365,1240313,-91,276554666075503,193716862275738,7
6365,1240494,-30711,278768966108370,278769265984968,7
6366,1031509,28702,277227266065375,277227565941696,7
-9776,312480,16759,277384466116137,277384765992715,7
19191,312484,12240,277564466063798,391709099486718,7
6367,312514,-27072,278282366107244,278282665983914,7
21134,312514,-4317,278282066108063,399311168570278,7
6367,312530,-5776,278542766126439,278543066002956,7
6367,312535,29158,278628266131622,278628566015649,7
6374,312588,9435,277527866034255,277528165910742,7
6374,312601,6710,277825466110152,229310649693627,7
6374,312613,519,277936466083848,202227422843582,7
6374,312655,-6387,278710766068442,278711065944684,7
6378,312700,-15572,277391066097870,277391365974472,7
6378,312719,-23541,277650266130484,277650566007233,7
6378,312751,-11868,278253566047185,364806030653338,7
1064,866293,-12837,146112435224193,277257865976298,7
1111,68629,-23125,276475776182646,276476076082610,7
1111,68629,19837,276476976200307,276477276016229,7
1111,68696,3742,278110476187345,139541924923620,7
1111,68702,27366,278279976182699,395277903198938,7
1112,53968,-32542,276260676155659,276260976055621,7
1112,53997,17593,276779676127747,276779976027472,7
1112,54005,7281,277039776159089,277040076059572,7
1112,54063,21322,278031576146331,389380578297044,7
1112,54084,-150,278363976191652,278364276091917,7
76,44906,76,193050473139700,374382313441704,3
76,44906,76,277076551582394,277076551582394,0
77,45183,77,277072993337491,277072993337491,0
77,45183,77,300836504993047,277072993437479,3
77,45183,77,277072993537490,277072993537490,2
77,45183,77,159658251519070,277073059037650,1
77,45183,77,277073059137659,277073069637686,3
77,45183,77,277073069737695,277073070137694,0
9504,723561,-24645,277989566035349,405556134509439,7
19650,471737,-29756,257473773499134,276296665974999,7
-9629,471744,3044,276443366070356,276443665947119,7
9507,471762,14329,269738401187771,276869065953173,7
9507,471770,-26047,278334566066391,278334865942462,7
9507,471778,-9704,278453666080403,278453965956669,7
9507,471801,24633,278798366033251,278798665909980,7
9508,1311004,-30378,278271266142360,223612440184189,7
9508,1311025,-18037,278798066120982,354658211532188,7
9511,1311861,11138,276866366037300,337952085484729,7
9511,1311894,-29498,277039166091151,277039465967400,7
9512,1312017,10579,277990766040200,277991065917103,7
9516,441183,-9185,278275766050267,278276065926608,7
9518,1152348,-7359,276305966107948,310840229685087,7
9518,1152351,22366,276348566112134,276348865988500,7
9518,1152441,-3863,277166966053706,277167265930408,7
9518,1152458,1583,164756277004008,278798666015687,7
6142,302216,8030,276499166129964,276499466006840,7
6142,302227,11869,276899666105181,332613399664551,7
6338,310632,-17918,276370466038883,276370765915032,7
6338,310679,-7297,277139666082663,277139965959193,7
6338,310684,9608,277222166082814,277222465959299,7
6338,310689,17410,277319966089536,277320265965368,7
6289,309176,-27479,197127220794881,276476065928231,7
6187,303852,9353,276440066115478,142429789737082,7
6187,303875,9873,276730166068378,207523421010639,7
6192,304009,17949,276216566066232,276216865942363,7
6192,304026,13524,276391166052629,276391465929333,7
6192,304068,221,276812066120801,363496115533755,7
6192,304081,-5299,249953968501410,276957566006041,7
6467,316223,-15999,276871766056176,276872065932395,7
6467,316258,17078,277752266088413,277752565964702,7
6467,316273,24880,278072366041652,278072665917981,7
6382,312832,-6893,153763107249849,276175465957426,7
6382,312855,10997,276731966073611,276732265950504,7
6382,312892,21117,277384166047042,277384465923698,7
6382,312906,-24356,350149684965914,271610450055233,7
6382,312944,-7408,387671357559677,251633206379766,7
6513,317086,-707,276780866122050,251571402172242,7
9520,326919,32699,276470366126501,276470666002852,7
9520,326969,20951,277733066032908,226024891488483,7
9522,2069598,-19412,276732566081296,276732865957849,7
-9863,2069614,4525,277163066094557,329742345689273,7
9522,2069621,-27458,272491102187302,277759765991919,7
9523,1288102,9192,277384166086287,277384465962719,7
