NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
68462,0469,40,"GLENMARK PHARMACEUTICALS, INC., USA",Active,Bumetanide Inj 1MG/4ML 4MLX1,1,216434,N,1,N,5/26/2022,1/9/2023,ML,4,AP,Y,1/9/2023,1/9/2023,,,1/12/2023
68462,0469,54,"GLENMARK PHARMACEUTICALS, INC., USA",Active,Bumetanide Inj 1MG/4ML 4MLX10,1,216434,N,1,N,5/26/2022,1/9/2023,ML,40,AP,Y,1/9/2023,1/9/2023,,,1/12/2023
72266,0163,01,FOSUN PHARMA USA,Active,"Tobramycin for Injection, USP 1.2g	",1,211189,N,1,N,8/11/2021,8/26/2021,EA,1,AP,Y,,8/26/2021,,,1/11/2023
72888,0025,01,Advagen Pharma Ltd,Active,Lamotrigine Tab USP 25mg 100,1,78625,N,1,N,1/27/2009,1/27/2009,TAB,100,AB,N,11/14/2022,11/14/2022,,,1/9/2023
72888,0025,05,Advagen Pharma Ltd,Active,Lamotrigine Tab USP 25mg 500,1,78625,N,1,N,1/27/2009,1/27/2009,TAB,500,AB,N,11/14/2022,11/14/2022,,,1/9/2023
72888,0026,01,Advagen Pharma Ltd,Active,Lamotrigine Tab USP 100 mg 100,1,78625,N,1,N,1/27/2009,1/27/2009,TAB,100,AB,N,11/14/2022,11/14/2022,,,1/9/2023
72888,0026,05,Advagen Pharma Ltd,Active,Lamotrigine Tab USP 100 mg 500,1,78625,N,1,N,1/27/2009,1/27/2009,TAB,500,AB,N,11/14/2022,11/14/2022,,,1/9/2023
72888,0027,05,Advagen Pharma Ltd,Active,Lamotrigine Tab USP 150 mg 500,1,78625,N,1,N,1/27/2009,1/27/2009,TAB,500,AB,N,11/1/2022,11/1/2022,,,1/9/2023
72888,0027,60,Advagen Pharma Ltd,Active,Lamotrigine Tab USP 150 mg 60,1,78625,N,1,N,1/27/2009,1/27/2009,TAB,60,AB,N,11/1/2022,11/1/2022,,,1/9/2023
72888,0028,05,Advagen Pharma Ltd,Active,Lamotrigine Tab USP 200 mg 500,1,78625,N,1,N,1/27/2009,1/27/2009,TAB,500,AB,N,11/1/2022,11/1/2022,,,1/9/2023
72888,0028,60,Advagen Pharma Ltd,Active,Lamotrigine Tab USP 200 mg 60,1,78625,N,1,N,1/27/2009,1/27/2009,TAB,60,AB,N,11/1/2022,11/1/2022,,,1/9/2023
72888,0082,00,Advagen Pharma Ltd,Active,Isosorbide Dinitrate Tab USP 10mg 1000,1,215723,N,1,N,7/8/2022,10/19/2022,TAB,1000,AB,N,,10/19/2022,,,1/13/2023
75834,0101,01,NIVAGEN PHARMACEUTICALS INC.,Active,PSORIATAR 2% FOAM,10,PART358,N,2,N,9/30/1990,5/12/2016,GM,100,NR,N,,5/12/2016,12/31/2017,,1/11/2023
75834,0170,01,NIVAGEN PHARMACEUTICALS INC.,Active,ZINC OXIDE 20% OINTMENT,10,PART347,N,2,N,9/30/1990,6/1/2018,GM,28.4,NR,N,,6/1/2018,,,1/11/2023
75834,0170,02,NIVAGEN PHARMACEUTICALS INC.,Active,ZINC OXIDE 20% OINTMENT,10,PART347,N,2,N,9/30/1990,6/1/2018,GM,56.7,NR,N,,6/1/2018,,,1/11/2023
75834,0170,15,NIVAGEN PHARMACEUTICALS INC.,Active,ZINC OXIDE 20% OINTMENT,10,PART347,N,2,N,9/30/1990,6/1/2018,GM,425,NR,N,,6/1/2018,,,1/11/2023
78670,0130,11,"USWM, LLC",Active,"SYMJEPI (epinephrine) Inj, .3 mg/.3mL",3,207534,S,1,N,6/15/2017,1/17/2019,ML,0.3,NR,Y,11/1/2020,2/9/2021,,,1/12/2023
78670,0131,11,"USWM, LLC",Active,"SYMJEPI (epinephrine) Inj, .15 mg/.3mL",3,207534,S,1,N,6/15/2017,7/3/2019,ML,0.3,NR,Y,11/1/2020,2/9/2021,,,1/12/2023
78670,0140,11,"USWM, LLC",Active,ZIMHI Inj 5 mg/.5mL,3,212854,I,1,N,10/15/2021,3/31/2022,EA,1,NR,Y,,3/31/2022,,,1/12/2023
