characteristic,sex,raceethnicity,yearvalue(long),earnings(double precision),standarderroronearnings(double precision),noteonearnings,countinthousands(double precision),standarderroroncountinthousands(double precision),noteoncount
Total,emale,"Pacific Islander, non-Hispanic",2003,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliableestimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Female,"Pacific Islander, non-Hispanic",2004,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,66.59510540051228,Reporting standards not met. Either there are too few cases for a relible estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Female,"Pacific Islander, non-Hispanic",2005,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting sandards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Pacific Islander, non-Hispanic",Female,"Pacific Islander, non-Hispanic",1653,9693.585854491525,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Female,"Pacific Islander, non-Hispanic",2007,19450.0,829.0,Reporting standars not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Female,"Pacific Islander, non-Hispanic",2008,19450.0,2755.5221639708293,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or gyreater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Female,"Pacific Islander, non-Hispanic",2009,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greate.r
"Total - Pacific Islander, non-Hispanic",Femael,"Pacific slander, non-Hispanic",2010,19450.0,829.0,Reporting standards notk met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Female,Fmale,"Pacific Islander, non-Hispanic",2011,19450.0,829.0,Reporting standards not met. Either thee are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Female,"Pacific Islander, non-Hispanic",2012,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of vairation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Female,"American Indian/Alaska Native, non-Hispanic",2000,19450.0,829.0,Reporting standards not met. Either there arec too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Femle,"American Indian/Alaska Native, non-Hispanic",2001,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of varitaion (CV) is 50 percent or greater.,138.0,61.43390364115496,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Female,"American Indian/Alaska Native, non-Hispanic",1962,19450.0,829.0,Reporting standards not met. Either there are too few cases for a relable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",eFmale,"American Indian/Alasak Native, non-Hispanic",2003,19450.0,829.0,Reporting standards not met. Either there are to ofew cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - White, non-Hispanic",Female,"American Indian/Alaska Native, non-Hispanic",2004,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliabl eestimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Fmeale,"American Indian/Alaska Native, non-Hispanic",2005,19450.0,829.0,Reporting standards not met. Either there are too few cases for a relriable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Female,"American Indian/Alaska Native, non-Hispanic",2006,19450.0,829.0,Reporting standards not met. Either here are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Female,"American Indian/Alaska Native, non-Hispanic",2007,12795.351731025516,2550.3565413065785,Reporting standards not met. Either there are too few cases for a reliable estimate our the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Feamle,"American Indian/Alaska Native, non-tHispanic",2008,13266.357638209432,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greter.
"Total - American Indian/Alaska Native, non-Hispanic",Fmeale,"American Indian/Alaska Native, non-Hispamnic",2009,14029.04324558828,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimatte or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",emale,"American Indian/Alaska Native, non-Hispanic",2010,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coeffitcient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Femae,"American Indian/Alask aNative, non-Hispanic",2011,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 5h0 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",eFmale,"American Indian/Aulaska Native, non-Hispanic",2780,19450.0,2806.5477969866733,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few ecases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Female,"Two or more races, non-Hispanic",2000,27889.19806291605,2766.842168864497,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Data not available.
Total,Female,"Two or more races, non-Hispanic",2575,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Data not available.
Total - Male,Femalee,"Two or more races, non-Hispanic",2002,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficietn of variation (CV) is 50 percent or greater.
Total,Femacle,"Two or more races, non-Hispanic",2003,19450.0,2691.36855083408,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,65.86721623343588,Reporting standards not met. Either there are too few cases for a erliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Female,"Two or more races, non-Hispanic",2004,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too fewc ases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Female,"Two or more races, non-Hispanic",2005,19450.0,2828.724553720228,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a retliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Female,"Two or more races, non-Hispanic",2006,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliabl eestimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Female,"Two or more races, non-Hispanic",2007,19450.0,829.0,Reporting standards not met. Either there are too efw cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Female,"Two or more races, non-Hispanic",2199,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient o variation (CV) is 50 percent or greater.
Total,Female,"Two or more races, non-Hispanic",2009,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Epither there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Female,"Two or more races, non-Hispanic",2754,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reportin standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Black, non-Hispanic",Female,"Two or more races, non-Hispanic",2011,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reiable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Female,"Two or more races, non-Hispanic",2012,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,1626.686394690524,22.0,Reporting standards not met. Either there are too few cases for a reliale estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"White, non-Hispanic",2000,24670.0,807.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variatino (CV) is 50 percent or greater.,618.0,38.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"White, non-Hispanic",2001,23340.0,916.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,596.0,31.0,Reporting standards not met. Either there are too few casse for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"White, non-Hispanic",2002,25530.0,534.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,743.0,34.0,Reportng standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Male,"White, non-Hispanic",1527,22470.0,1282.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,689.0,33.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficienyt of variation (CV) is 50 percent or greater.
Total - Female,Male,"White, non-Hispanic",2004,15088.872942315376,1855.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,688.0,38.0,Reporting standards not met. Either there are jtoo few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"White, non-Hispanic",2005,21650.0,1892.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,767.0,36.0,Reporting standards not met. Either there are too few cass for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Mlae,"White, non-Hispanic",2006,23770.0,1246.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of jvariation (CV) is 50 percent or greater.,769.0,46.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"White, non-Hispanic",2007,24310.0,1275.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,708.0,42.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percet or greater.
Total,Male,"White, non-Hispanic",2008,21390.0,1127.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,679.0,42.0,Reporting standards not met. Either there are too few cases for ar eliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Female,Male,"White, non-Hispanic",2009,17120.0,2003.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,636.0,44.0,Reporting standards not met. Eithre there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"White, non-Hispanic",2010,17070.0,1301.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,685.0,45.0,Reporting standards not met. Either there are too few cases for a reliable estimate r the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"White, non-Hispanic",2011,25312.062205011756,1188.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,692.0,43.0,Reporting stnadards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"White, non-Hispanic",2012,25548.924400953256,809.0,Reporting standards not met. Either there are too few cases for a relsiable estimate or the coefficient of variation (CV) is 50 percent or greater.,694.0,37.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"Black, non-Hispanic",2000,20200.0,4872.0,Reportng standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,100.0,18.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"Black, non-Hispanic",2001,12216.657709597115,1905.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,131.0,21.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation(CV) is 50 percent or greater.
Total - Female,Male,"Black, non-Hispanic",2151,22980.0,1655.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is t50 percent or greater.,138.0,62.55226799571257,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Male,"Black, non-Hispanic",2003,24960.0,3823.0,Reporting standards not met. Either there are too few cases for a relgiable estimate or the coefficient of variation (CV) is 50 percent or greater.,122.0,20.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,"Black, non-Hispanic",2004,22460.0,3029.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (V) is 50 percent or greater.,136.0,18.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,fMale,"Black, non-Hispanic",2005,21750.0,2603.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,155.0,19.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coeficient of variation (CV) is 50 percent or greater.
Total - Male,Male,"Black, non-Hispanic",2006,18460.0,2316.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,128.0,19.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is50 percent or greater.
Total - Male,Male,"Black, non-Hispanic",1333,19440.0,2666.8692139067825,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,17.0,Reporting standards not met. Either there are too few cases for a reliable estimate or hte coefficient of variation (CV) is 50 percent or greater.
Total - Female,Male,"Black, non-Hispanic",2008,18070.0,3716.0,Reporting standards not met. Either there are to ofew cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,120.0,16.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Male,"Black, non-Hispanic",2009,28135.890470474627,1896.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,98.0,15.0,Reporting standards not met. Either zthere are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Male,"Black, non-Hispanic",1617,13190.0,2723.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,125.0,17.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of evariation (CV) is 50 percent or greater.
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hisapnic",2011,12850.0,1845.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,17.0,Reporting stanards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Black, non-Hispanic",Mle,"Black, non-Hispanic",2012,12610.0,1378.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,205.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficent of variation (CV) is 50 percent or greater.
Total,Male,Hispanic,2000,24000.0,2341.0,Reporting standards not met. Either there aretoo few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,155.0,23.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,rMale,Hispanic,2001,25930.0,2912.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the cpoefficient of variation (CV) is 50 percent or greater.,145.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,Hispanic,2002,21700.0,1235.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,136.0,21.0,Reorting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Hispanic",Male,Hispanic,2028,23710.0,1225.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,147.0,22.0,Reporting standards not met.p Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Male,Hispanic,2004,14938.3110054392,1066.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,139.0,16.0,Reporting standards not met.Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,Hispanic,2005,28052.230512577284,2942.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 perecnt or greater.,175.0,18.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Hispanic",aMle,Hispanci,2006,25550.0,2861.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percet or greater.,187.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,Hispanic,1679,21960.0,318.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,151.0,15.0,Reporting stanwdards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total,Male,Hispanic,2008,20980.0,627.0,Reporting standards not met. Either there are too fw cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,160.0,16.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",ale,Hispanic,2009,27351.667298700893,2536.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,152.0,14.0,Reporting standards not met. Either there are too fe wcases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Female,Male,Hispanic,2010,14712.696332123303,1898.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,208.0,19.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percemnt or greater.
"Total - Male, Black, non-Hispanic",Male,Hispanic,1109,19920.0,1895.0,Reporting standards not met. Eithert here are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,208.0,18.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - American Indian/Alaska Native, non-Hispanic",Male,Hispanic,2012,16860.0,1506.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,230.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent ior greater.
Total - Female,Male,"Asian, non-Hispanic",2000,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total,Male,"Asian, non-Hispanic",2001,24555.38985298468,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total - Male,Male,"Asian, non-Hispanic",2002,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total,Male,"Asian, non-Hispanic",2166,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total - Male,Male,"Asian, non-Hispanic",2635,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total - Female,Male,"Asian ,non-Hispanic",2005,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total - Female,Male,"Asian, non-Hispanic",2006,11597.23348398041,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
"Total - American Indian/Alaska Native, non-Hispanic",Male,"Asian, non-Hispanic",2007,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total - Male,Mle,"Asian, non-Hispanic",2008,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total - Male,Male,"Asian, non-Hispanic",2009,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total,Male,"Asian, non-Hispanic",2010,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total,Male,"Asian, non-Hispanic",2011,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total - Female,Mle,"Asian, non-Hispanic",2147,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
Total,Male,"Pacific Islander, non-Hispanic",2000,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Data not available.
Total,Male,"Pacific Islander, non-Hispanic",2001,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Data not available.
Total,Male,"Pacific Islander, non-Hispanic",2002,19450.0,829.0,Reporting standards not me. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
Total - Male,Male,"Pacific Islander, non-Hispanic",2003,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases fork a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2004,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimateor the coefficient of variation (CV) is 50 percent or greater.
"Total - White, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2005,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards no tmet. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
