business_id,date,description,code,critical,OBJECTID
33099,20220707,"Contamination prevented during food preparation, storage and display",,false,843
33099,20221205,"In-use utensils, properly stored",,false,844
33099,20221205,Nonfood-contact surfaces clean,,false,845
33099,20221205,"Physical facilities installed, maintained and clean",,false,846
33114,20190408,Food/Non-food contact surfaces of equip/utensils clean,,false,847
33114,20191017,Thermometers provided and accurate,,false,848
33114,20200701,Food stored covered,,false,849
33114,20200701,"Hot and cold water available; adequate pressure; plumbing maintained",,false,850
33114,20210208,Thermometers provided and accurate,,false,851
33114,20210208,"Personal cleanliness; hair restraints",,false,852
33114,20211213,Wiping cloths:  properly used and stored,,false,853
33114,20211213,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,854
33114,20211213,Nonfood-contact surfaces clean,,false,855
33114,20211213,"Physical facilities installed, maintained and clean",,false,856
33114,20220613,Food separated and protected,,false,857
33114,20220613,"Hot and cold water available; adequate pressure; plumbing maintained",,false,858
33114,20220613,Wiping cloths:  properly used and stored,,false,859
33114,20221212,"Single use/single service articles:  properly stored, used",,false,860
33114,20221212,"Physical facilities installed, maintained and clean",,false,861
33114,20221212,Nonfood-contact surfaces clean,,false,862
33114,20230605,Thermometers provided and accurate,,false,863
33114,20230605,"Utensil, equipment and linens:  properly stored, dried, handled",,false,864
33115,20190129,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,false,865
33115,20190129,"Installed, maintained",,false,866
33115,20190808,"Food properly labeled; original container",,false,867
33115,20190808,Adequate ventilation and lighting,,false,868
33115,20200205,"Hot and cold water available; adequate pressure; plumbing maintained",,false,869
33115,20200205,"Ware washing facilities:  installed, maintained, used, test strips",,false,870
33115,20210706,Adequate hand washing facilities supplied and accessible,,false,871
33115,20220818,Thermometers provided and accurate,,false,872
33115,20230220,Certified food protection manager,,false,873
33115,20230220,Thermometers provided and accurate,,false,874
33115,20230220,"Ware washing facilities:  installed, maintained, used, test strips",,false,875
33115,20230822,Certified food protection manager,,false,876
33115,20230822,Food stored covered,,false,877
33115,20230822,Wiping cloths:  properly used and stored,,false,878
33122,20181205,"Wiping cloths clean, use restricted",,false,879
33122,20181205,"Storage, handling of clean equipment/utensils/single service articles",,false,880
33122,20181205,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",,false,881
33122,20190610,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,false,882
33122,20190610,"Storage, handling of clean equipment/utensils/single service articles",,false,883
33122,20191210,Food separated and protected,,false,884
33122,20191210,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,885
33122,20201027,Adequate hand washing facilities supplied and accessible,,false,886
33122,20201027,"Physical facilities installed, maintained and clean",,false,887
33122,20220414,"Proper cooling methods used; adequate equipment for temperature control",,false,888
33122,20220414,"Physical facilities installed, maintained and clean",,false,889
33122,20220414,"Single use/single service articles:  properly stored, used",,false,890
33122,20220414,Adequate hand washing facilities supplied and accessible,,false,891
33122,20211021,Food separated and protected,,false,892
33122,20211021,"Physical facilities installed, maintained and clean",,false,893
33122,20211021,"Ware washing facilities:  installed, maintained, used, test strips",,false,894
33122,20211021,Wiping cloths:  properly used and stored,,false,895
33122,20221108,Food separated and protected,,false,896
33122,20221108,Wiping cloths:  properly used and stored,,false,897
33122,20221108,"Hot and cold water available; adequate pressure; plumbing maintained",,false,898
33122,20230522,Adequate hand washing facilities supplied and accessible,,false,899
33122,20230522,"Contamination prevented during food preparation, storage and display",,false,900
33122,20230522,Nonfood-contact surfaces clean,,false,901
33158,20181206,"Storage, handling of clean equipment/utensils/single service articles",,false,902
33158,20181206,"Food Protection - storage, prep, display, service, transp.",,false,903
33158,20181206,Potentially hazardous food properly thawed,,false,904
33158,20181206,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,false,905
33158,20190618,Facilities to maintain product temp.,,false,906
33158,20190618,"Food Protection - storage, prep, display, service, transp.",,false,907
33158,20190618,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,,false,908
33158,20190618,"Container, properly labeled",,false,909
33158,20200107,Food separated and protected,,false,910
33158,20200107,Wiping cloths:  properly used and stored,,false,911
33158,20200107,"In-use utensils, properly stored",,false,912
33158,20200107,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,913
33158,20200107,"Ware washing facilities:  installed, maintained, used, test strips",,false,914
33158,20210909,Posted:  Permit/Inspection/Hand washing,,false,915
33158,20210909,"In-use utensils, properly stored",,false,916
33158,20210909,Nonfood-contact surfaces clean,,false,917
33158,20210909,"Hot and cold water available; adequate pressure; plumbing maintained",,false,918
33158,20210909,"Physical facilities installed, maintained and clean",,false,919
33158,20210831,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",,true,920
33158,20210831,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,,true,921
33158,20210831,PROPER COLD HOLDING TEMPERATURES,,true,922
33158,20210831,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",,true,923
33158,20210831,Thermometers provided and accurate,,false,924
33158,20210831,"Food properly labeled; original container",,false,925
33158,20210831,"Personal cleanliness; hair restraints",,false,926
33158,20210831,Wiping cloths:  properly used and stored,,false,927
33158,20210831,Posted:  Permit/Inspection/Hand washing,,false,928
33158,20210831,"In-use utensils, properly stored",,false,929
33158,20210831,"Single use/single service articles:  properly stored, used",,false,930
33158,20210831,Nonfood-contact surfaces clean,,false,931
33158,20210831,"Garbage/refuse properly disposed; facilities maintained",,false,932
33158,20210831,"Physical facilities installed, maintained and clean",,false,933
33158,20210831,Adequate ventilation and lighting,,false,934
33158,20210831,Certified food protection manager,,false,935
33158,20210831,"Hot and cold water available; adequate pressure; plumbing maintained",,false,936
33158,20220307,"Proper cooling methods used; adequate equipment for temperature control",,false,937
33158,20220307,"Food properly labeled; original container",,false,938
33158,20220307,"Contamination prevented during food preparation, storage and display",,false,939
33158,20220307,Wiping cloths:  properly used and stored,,false,940
33158,20220307,"In-use utensils, properly stored",,false,941
33158,20220307,"Single use/single service articles:  properly stored, used",,false,942
33158,20220307,"Physical facilities installed, maintained and clean",,false,943
33158,20220307,Thermometers provided and accurate,,false,944
33158,20220831,"Physical facilities installed, maintained and clean",,false,945
33158,20220831,"Toilet facilities:  properly constructed, supplied, cleaned",,false,946
33158,20220831,"Garbage/refuse properly disposed; facilities maintained",,false,947
33158,20220831,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,948
33158,20220831,"Single use/single service articles:  properly stored, used",,false,949
33158,20220831,"In-use utensils, properly stored",,false,950
33158,20220831,Wiping cloths:  properly used and stored,,false,951
33158,20220831,"Contamination prevented during food preparation, storage and display",,false,952
33158,20220831,"Food properly labeled; original container",,false,953
33158,20220831,Food separated and protected,,false,954
33158,20230330,Food separated and protected,,false,955
33158,20230330,"Physical facilities installed, maintained and clean",,false,956
33158,20230330,"Food properly labeled; original container",,false,957
33164,20190702,Adequate hand washing facilities supplied and accessible,,false,958
33164,20190702,"Physical facilities installed, maintained and clean",,false,959
33164,20190702,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,960
33164,20190620,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,,true,961
33164,20190620,Facilities to maintain product temp.,,false,962
33164,20190620,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",,true,963
33164,20190620,Outer openings protected,,false,964
33164,20190620,"Clean clothes, hair restraints",,false,965
33164,20190620,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,966
33164,20190620,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,false,967
33164,20190620,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,968
33164,20190620,"Installed, maintained",,false,969
33164,20190620,Food/Non-food contact surfaces of equip/utensils clean,,false,970
33164,20190620,"Food Protection - storage, prep, display, service, transp.",,false,971
33164,20190215,"Food Protection - storage, prep, display, service, transp.",,false,972
33164,20190215,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,973
33164,20190215,Food/Non-food contact surfaces of equip/utensils clean,,false,974
33164,20190215,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,false,975
33164,20190215,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,976
33164,20190215,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,false,977
33164,20200124,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,978
33164,20200124,Nonfood-contact surfaces clean,,false,979
33164,20200124,"Physical facilities installed, maintained and clean",,false,980
33164,20201008,Wiping cloths:  properly used and stored,,false,981
33164,20201008,Nonfood-contact surfaces clean,,false,982
33164,20201008,"Physical facilities installed, maintained and clean",,false,983
33164,20201008,"Single use/single service articles:  properly stored, used",,false,984
33164,20210615,Certified food protection manager,,false,985
33164,20210615,"Proper cooling methods used; adequate equipment for temperature control",,false,986
33164,20210615,"Contamination prevented during food preparation, storage and display",,false,987
33164,20210615,"Physical facilities installed, maintained and clean",,false,988
33164,20210615,"Ware washing facilities:  installed, maintained, used, test strips",,false,989
33164,20220512,"Physical facilities installed, maintained and clean",,false,990
33164,20220512,"Single use/single service articles:  properly stored, used",,false,991
33164,20220512,"Contamination prevented during food preparation, storage and display",,false,992
33164,20220512,"Ware washing facilities:  installed, maintained, used, test strips",,false,993
33164,20221202,"Hot and cold water available; adequate pressure; plumbing maintained",,false,994
33164,20221202,"Physical facilities installed, maintained and clean",,false,995
33164,20221202,Nonfood-contact surfaces clean,,false,996
33164,20221202,"Contamination prevented during food preparation, storage and display",,false,997
33164,20230712,"Physical facilities installed, maintained and clean",,false,998
33164,20230712,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,999
33164,20230712,"Single use/single service articles:  properly stored, used",,false,1000
33164,20230712,"Contamination prevented during food preparation, storage and display",,false,1001
33201,20181227,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,1002
33201,20181227,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,false,1003
33201,20181227,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,1004
33201,20181227,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,false,1005
33201,20190709,Nonfood-contact surfaces clean,,false,1006
33201,20190709,"Physical facilities installed, maintained and clean",,false,1007
33201,20200128,"Physical facilities installed, maintained and clean",,false,1008
33201,20200128,Nonfood-contact surfaces clean,,false,1009
33201,20210816,Adequate hand washing facilities supplied and accessible,,false,1010
33201,20210816,Food stored covered,,false,1011
33201,20210816,"Ware washing facilities:  installed, maintained, used, test strips",,false,1012
33201,20210816,Nonfood-contact surfaces clean,,false,1013
33201,20210816,"Physical facilities installed, maintained and clean",,false,1014
33201,20210816,Adequate ventilation and lighting,,false,1015
33201,20220302,"Contamination prevented during food preparation, storage and display",,false,1016
33201,20220302,Wiping cloths:  properly used and stored,,false,1017
33201,20220302,"In-use utensils, properly stored",,false,1018
33201,20220302,Nonfood-contact surfaces clean,,false,1019
33201,20220824,"Food properly labeled; original container",,false,1020
33201,20220824,Nonfood-contact surfaces clean,,false,1021
33201,20220824,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1022
33201,20220824,"Toilet facilities:  properly constructed, supplied, cleaned",,false,1023
33201,20230227,Wiping cloths:  properly used and stored,,false,1024
33201,20230227,"In-use utensils, properly stored",,false,1025
33201,20230807,"Physical facilities installed, maintained and clean",,false,1026
33201,20230807,"In-use utensils, properly stored",,false,1027
33201,20230807,Nonfood-contact surfaces clean,,false,1028
33201,20230807,Wiping cloths:  properly used and stored,,false,1029
33201,20230807,"Food properly labeled; original container",,false,1030
33228,20191012,"Toilet facilities:  properly constructed, supplied, cleaned",,false,1031
33228,20191012,"Physical facilities installed, maintained and clean",,false,1032
33228,20200624,"Physical facilities installed, maintained and clean",,false,1033
33228,20200624,Nonfood-contact surfaces clean,,false,1034
33228,20210519,"Personal cleanliness; hair restraints",,false,1035
33228,20210519,"Physical facilities installed, maintained and clean",,false,1036
33228,20211027,"Physical facilities installed, maintained and clean",,false,1037
33228,20220513,"Physical facilities installed, maintained and clean",,false,1038
33228,20221014,"Personal cleanliness; hair restraints",,false,1039
33228,20230920,"Physical facilities installed, maintained and clean",,false,1040
33244,20230717,Nonfood-contact surfaces clean,,false,1041
33257,20220627,"Proper cooling methods used; adequate equipment for temperature control",,false,1042
33257,20220627,"Contamination prevented during food preparation, storage and display",,false,1043
33262,20190228,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,false,1044
33262,20190228,"Container, properly labeled",,false,1045
33262,20190228,"Storage, handling of clean equipment/utensils/single service articles",,false,1046
33262,20190927,Wiping cloths:  properly used and stored,,false,1047
33262,20201001,"Physical facilities installed, maintained and clean",,false,1048
33262,20210809,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1049
33262,20210809,Adequate hand washing facilities supplied and accessible,,false,1050
33262,20220915,Adequate hand washing facilities supplied and accessible,,false,1051
33262,20230313,Adequate hand washing facilities supplied and accessible,,false,1052
33262,20230313,"Physical facilities installed, maintained and clean",,false,1053
33262,20230725,Thermometers provided and accurate,,false,1054
33262,20230725,Wiping cloths:  properly used and stored,,false,1055
33262,20230725,"Contamination prevented during food preparation, storage and display",,false,1056
33276,20190523,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,1057
33276,20190523,"Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration",,false,1058
33276,20191118,Wiping cloths:  properly used and stored,,false,1059
33276,20191118,Nonfood-contact surfaces clean,,false,1060
33276,20191118,Adequate ventilation and lighting,,false,1061
33276,20191118,"Physical facilities installed, maintained and clean",,false,1062
33276,20191118,"Ware washing facilities:  installed, maintained, used, test strips",,false,1063
33276,20191118,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1064
33276,20210208,Nonfood-contact surfaces clean,,false,1065
33276,20210208,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1066
33276,20210208,"Garbage/refuse properly disposed; facilities maintained",,false,1067
33276,20211112,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,1068
33276,20211112,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1069
33276,20220531,Nonfood-contact surfaces clean,,false,1070
33276,20221118,"Physical facilities installed, maintained and clean",,false,1071
33276,20221118,"Utensil, equipment and linens:  properly stored, dried, handled",,false,1072
33276,20230517,"Physical facilities installed, maintained and clean",,false,1073
33276,20231110,"Ware washing facilities:  installed, maintained, used, test strips",,false,1074
33276,20231110,Food separated and protected,,false,1075
33276,20231110,"Physical facilities installed, maintained and clean",,false,1076
33276,20231110,"Personal cleanliness; hair restraints",,false,1077
33291,20190517,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,,false,1078
33291,20190517,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,1079
33291,20190517,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,false,1080
33291,20191108,Wiping cloths:  properly used and stored,,false,1081
33291,20191108,"Physical facilities installed, maintained and clean",,false,1082
33291,20200902,Wiping cloths:  properly used and stored,,false,1083
33291,20211111,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1084
33291,20220526,Wiping cloths:  properly used and stored,,false,1085
33291,20220526,"Ware washing facilities:  installed, maintained, used, test strips",,false,1086
33291,20221109,"Physical facilities installed, maintained and clean",,false,1087
33291,20221109,"In-use utensils, properly stored",,false,1088
33291,20221109,Thermometers provided and accurate,,false,1089
33291,20221109,"Proper cooling methods used; adequate equipment for temperature control",,false,1090
33291,20221109,Food separated and protected,,false,1091
33291,20230526,Adequate hand washing facilities supplied and accessible,,false,1092
33291,20230526,Wiping cloths:  properly used and stored,,false,1093
33291,20230526,"In-use utensils, properly stored",,false,1094
33291,20230526,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1095
33292,20190517,"Food Protection - storage, prep, display, service, transp.",,false,1096
33292,20190517,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,1097
33292,20191108,"Contamination prevented during food preparation, storage and display",,false,1098
33292,20191108,"Physical facilities installed, maintained and clean",,false,1099
33292,20200902,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1100
33292,20221109,"Utensil, equipment and linens:  properly stored, dried, handled",,false,1101
33292,20221109,Wiping cloths:  properly used and stored,,false,1102
33292,20221109,"Contamination prevented during food preparation, storage and display",,false,1103
33295,20190501,"Installed, maintained",,false,1104
33295,20190501,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,false,1105
33295,20190501,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,false,1106
33295,20190517,"Food Protection - storage, prep, display, service, transp.",,false,1107
33295,20191108,Food separated and protected,,false,1108
33295,20210415,Adequate hand washing facilities supplied and accessible,,false,1109
33295,20210415,"Contamination prevented during food preparation, storage and display",,false,1110
33295,20211111,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1111
33295,20220526,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1112
33295,20221109,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,1113
33295,20230526,"Personal cleanliness; hair restraints",,false,1114
33295,20230526,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1115
33295,20231110,Wiping cloths:  properly used and stored,,false,1116
33295,20231110,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1117
33297,20190117,Food/Non-food contact surfaces of equip/utensils clean,,false,1118
33297,20190117,"Storage, handling of clean equipment/utensils/single service articles",,false,1119
33297,20200131,"Contamination prevented during food preparation, storage and display",,false,1120
33297,20200131,Nonfood-contact surfaces clean,,false,1121
33297,20200131,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,1122
33297,20190730,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,1123
33297,20210721,Wiping cloths:  properly used and stored,,false,1124
33297,20211227,Wiping cloths:  properly used and stored,,false,1125
33297,20211227,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,1126
33297,20220831,"Physical facilities installed, maintained and clean",,false,1127
33297,20230118,"Contamination prevented during food preparation, storage and display",,false,1128
33297,20230614,Food stored covered,,false,1129
33297,20230614,"Contamination prevented during food preparation, storage and display",,false,1130
33317,20190124,Food/Non-food contact surfaces of equip/utensils clean,,false,1131
33317,20190124,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",,false,1132
33317,20190124,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,1133
33317,20190723,Adequate hand washing facilities supplied and accessible,,false,1134
33317,20190723,Food separated and protected,,false,1135
33317,20200123,Adequate hand washing facilities supplied and accessible,,false,1136
33317,20200123,"Ware washing facilities:  installed, maintained, used, test strips",,false,1137
33317,20230126,Adequate hand washing facilities supplied and accessible,,false,1138
33317,20230720,"Ware washing facilities:  installed, maintained, used, test strips",,false,1139
33371,20190219,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,,false,1140
33371,20190219,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,false,1141
33371,20190219,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,1142
33371,20190219,"Storage, handling of clean equipment/utensils/single service articles",,false,1143
33371,20190219,Food/Non-food contact surfaces of equip/utensils clean,,false,1144
33371,20190812,Certified food protection manager,,false,1145
33371,20190812,"Food properly labeled; original container",,false,1146
33371,20190812,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,1147
33371,20190812,Food separated and protected,,false,1148
33371,20200225,Certified food protection manager,,false,1149
33371,20200225,Adequate hand washing facilities supplied and accessible,,false,1150
33371,20200225,Food separated and protected,,false,1151
33371,20200225,"Food properly labeled; original container",,false,1152
33371,20200225,"Ware washing facilities:  installed, maintained, used, test strips",,false,1153
33371,20200225,Adequate ventilation and lighting,,false,1154
33371,20200225,Nonfood-contact surfaces clean,,false,1155
33371,20200225,"Utensil, equipment and linens:  properly stored, dried, handled",,false,1156
33371,20210907,Certified food protection manager,,false,1157
33371,20210907,Adequate hand washing facilities supplied and accessible,,false,1158
33371,20210907,Nonfood-contact surfaces clean,,false,1159
33371,20210907,"Toilet facilities:  properly constructed, supplied, cleaned",,false,1160
33371,20210907,"Physical facilities installed, maintained and clean",,false,1161
33371,20220322,"Single use/single service articles:  properly stored, used",,false,1162
33371,20220915,Adequate hand washing facilities supplied and accessible,,false,1163
33374,20181227,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,false,1164
33374,20181227,Food/Non-food contact surfaces of equip/utensils clean,,false,1165
33374,20181227,"Storage, handling of clean equipment/utensils/single service articles",,false,1166
33374,20190614,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,,false,1167
33374,20190614,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,1168
33374,20200102,"In-use utensils, properly stored",,false,1169
33374,20200102,Nonfood-contact surfaces clean,,false,1170
33374,20200102,"Physical facilities installed, maintained and clean",,false,1171
33374,20210802,Food separated and protected,,false,1172
33374,20210802,"Food properly labeled; original container",,false,1173
33374,20210802,Nonfood-contact surfaces clean,,false,1174
33374,20220517,"Ware washing facilities:  installed, maintained, used, test strips",,false,1175
33374,20220517,Food separated and protected,,false,1176
33374,20220517,Nonfood-contact surfaces clean,,false,1177
33374,20220517,"Single use/single service articles:  properly stored, used",,false,1178
33374,20230524,Certified food protection manager,,false,1179
33398,20190104,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,,false,1180
33398,20190104,"Installed, maintained",,false,1181
33398,20190719,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,1182
33398,20190719,"Physical facilities installed, maintained and clean",,false,1183
33398,20200109,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,1184
33398,20200109,"Physical facilities installed, maintained and clean",,false,1185
33398,20210525,"Food properly labeled; original container",,false,1186
33398,20210525,"In-use utensils, properly stored",,false,1187
33398,20220420,Certified food protection manager,,false,1188
33398,20220420,Thermometers provided and accurate,,false,1189
33398,20220420,"Ware washing facilities:  installed, maintained, used, test strips",,false,1190
33398,20220420,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1191
33398,20211216,Certified food protection manager,,false,1192
33398,20211216,Adequate hand washing facilities supplied and accessible,,false,1193
33398,20221111,"Ware washing facilities:  installed, maintained, used, test strips",,false,1194
33398,20221111,Certified food protection manager,,false,1195
33399,20190430,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,1196
33399,20190430,Food/Non-food contact surfaces of equip/utensils clean,,false,1197
33399,20190430,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,1198
33399,20190430,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,false,1199
33399,20191106,Food stored covered,,false,1200
33399,20191106,Nonfood-contact surfaces clean,,false,1201
33399,20191106,"Physical facilities installed, maintained and clean",,false,1202
33399,20191106,"Ware washing facilities:  installed, maintained, used, test strips",,false,1203
33399,20200701,"Physical facilities installed, maintained and clean",,false,1204
33399,20200624,"Physical facilities installed, maintained and clean",,false,1205
33399,20200624,"Toilet facilities:  properly constructed, supplied, cleaned",,false,1206
33399,20200624,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1207
33399,20200624,Nonfood-contact surfaces clean,,false,1208
33399,20200624,"In-use utensils, properly stored",,false,1209
33399,20200624,Wiping cloths:  properly used and stored,,false,1210
33399,20200624,Thermometers provided and accurate,,false,1211
33399,20200624,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",,true,1212
33399,20200624,PROPER COLD HOLDING TEMPERATURES,,true,1213
33399,20200624,HANDS CLEAN AND PROPERLY WASHED,,true,1214
33399,20200624,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",,true,1215
33399,20210811,"Food properly labeled; original container",,false,1216
33399,20210811,"Contamination prevented during food preparation, storage and display",,false,1217
33399,20210811,Wiping cloths:  properly used and stored,,false,1218
33399,20210811,"In-use utensils, properly stored",,false,1219
33399,20210811,"Ware washing facilities:  installed, maintained, used, test strips",,false,1220
33399,20210811,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1221
33399,20210811,"Physical facilities installed, maintained and clean",,false,1222
33399,20220224,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,,true,1223
33399,20220224,"Food properly labeled; original container",,false,1224
33399,20220224,"Personal cleanliness; hair restraints",,false,1225
33399,20220224,Wiping cloths:  properly used and stored,,false,1226
33399,20220224,"In-use utensils, properly stored",,false,1227
33399,20220224,"Ware washing facilities:  installed, maintained, used, test strips",,false,1228
33399,20220224,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1229
33399,20220224,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",,true,1230
33399,20220224,"Physical facilities installed, maintained and clean",,false,1231
33399,20220302,"Personal cleanliness; hair restraints",,false,1232
33399,20220302,"Physical facilities installed, maintained and clean",,false,1233
33399,20220826,"Physical facilities installed, maintained and clean",,false,1234
33399,20220826,Nonfood-contact surfaces clean,,false,1235
33399,20220826,"Utensil, equipment and linens:  properly stored, dried, handled",,false,1236
33399,20220826,"Hot and cold water available; adequate pressure; plumbing maintained",,false,1237
33399,20230221,Adequate hand washing facilities supplied and accessible,,false,1238
33399,20230221,Wiping cloths:  properly used and stored,,false,1239
33399,20230721,"Physical facilities installed, maintained and clean",,false,1240
33419,20190612,"Container, properly labeled",,false,1241
33419,20190612,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,1242
33419,20210615,Certified food protection manager,,false,1243
33419,20210615,"Ware washing facilities:  installed, maintained, used, test strips",,false,1244
33419,20210615,"Physical facilities installed, maintained and clean",,false,1245
33419,20210819,"Contamination prevented during food preparation, storage and display",,false,1246
33419,20220607,"Ware washing facilities:  installed, maintained, used, test strips",,false,1247
33419,20220607,"Single use/single service articles:  properly stored, used",,false,1248
33419,20220831,Certified food protection manager,,false,1249
33419,20230602,"In-use utensils, properly stored",,false,1250
33419,20230802,"Contamination prevented during food preparation, storage and display",,false,1251
33441,20190108,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,false,1252
33441,20190108,Food/Non-food contact surfaces of equip/utensils clean,,false,1253
33441,20190108,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,1254
33441,20190108,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,false,1255
33441,20190108,Facilities to maintain product temp.,,false,1256
33441,20190108,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,1257
33441,20190108,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,false,1258
33441,20190723,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",,true,1259
33441,20190723,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,,true,1260
33441,20190723,PROPER COOKING TIME AND TEMPERATURE,,true,1261
33441,20190723,PROPER COLD HOLDING TEMPERATURES,,true,1262
33441,20190723,"Proper cooling methods used; adequate equipment for temperature control",,false,1263
