OBJECTID,PLSSID,TWNSHPLAB,STEWARD,REVISEDDATE,STATEABBR,STWRDPLYID,STWRDPLYTP,STWRDLAB,SHAPE_Length,SHAPE_Area
12263,MI190060N0110E0,6N 11E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412296195424553,0.0103348158835287
12264,MI190340N0010E0,34N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413005145894744,0.010364296339224
12265,MI190070N0150W0,7N 15W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414044414598959,0.0104331350068896
12266,MI190030S0150W0,3S 15W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405003156782757,0.0100303188810817
12267,MI190380N0010W0,38N 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.327389647344745,0.00457878371394329
12268,MI190060N0140E0,6N 14E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.426409206608667,0.0110961454432806
12269,MI190390N0110W0,39N 11W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.363670549272584,0.00269296969140252
12270,MI190340N0040W0,34N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41729708057469,0.0105690493016759
12271,MI190040S0050E0,4S 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407025852248638,0.0101316833654348
12272,MI190390N0020W0,39N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.0247547034762773,3.21440321318444e-05
12273,MI190110N0110E0,11N 11E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413102498071272,0.0104097332159532
12274,MI190170N0050E0,17N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.212180470178721,0.00172288859130804
12275,MI190090N0090W0,9N 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413311970105038,0.0104389288280658
12276,MI190320N0090E0,32N 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.475124618735892,0.00589548373000978
12277,MI190100N0120E0,10N 12E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412083005478023,0.0103502677064227
12278,MI190010S0160W0,1S 16W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.403878124747617,0.00999808839817232
12279,MI190240N0060W0,24N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.419743908987072,0.0107235574543206
12280,MI190020S0090E0,2S 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408660731400766,0.0102075340827136
12281,MI190290N0130W0,29N 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.426617557384482,0.0111856565853271
12282,MI190120N0060W0,12N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413408973213542,0.0103946458795764
12283,MI190070N0010W0,7N 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410199039685102,0.0102782176819715
12284,MI190290N0020E0,29N 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41405269479437,0.0104627416819073
12285,MI190060S0180W0,6S 18W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.404479505012851,0.00998530281501015
12286,MI190180N0150E0,18N 15E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.26541339332175,0.00320540754573667
12287,MI190140N0150E0,14N 15E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411021908578648,0.0103081178701127
12288,MI190310N0090W0,31N 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.266144664082423,0.00269734004763062
12289,MI190010N0030W0,1N 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410713445676979,0.0103247952004652
12290,MI190020N0060E0,2N 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415779053610403,0.0105364292060201
12291,MI190010S0060W0,1S 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411303667685619,0.0103381249221502
12292,MI190090S0020W0,9S 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.276131873848418,0.00249014713316357
12293,MI190010S0150W0,1S 15W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.404532425780009,0.0100218724482788
12294,MI190050S0170W0,5S 17W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.406681313260666,0.0101050033354516
12295,MI190090N0050W0,9N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411464734304273,0.0103175185832954
12296,MI190180N0020W0,18N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414726482255414,0.0104221454896541
12297,MI190070N0040W0,7N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412874132903837,0.010432905852804
12298,MI190110N0060W0,11N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412868456143685,0.01038374093886
12299,MI190050N0060E0,5N 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413840063389273,0.010473768143183
12300,MI190010S0070E0,1S 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.398530829689861,0.00973575706603058
12301,MI190370N0010E0,37N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412087900626685,0.01030448691064
12302,MI190160N0020W0,16N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414587545269613,0.0104737416220484
12303,MI190080N0110W0,8N 11W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415524174440065,0.0105542797943231
12304,MI190020N0030W0,2N 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408773780658852,0.010211469585737
12305,MI190020S0020E0,2S 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413355250573645,0.0103888212132295
12306,MI190130N0120E0,13N 12E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409567598815518,0.01024034451535
12307,MI190050S0020E0,5S 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.40261460336865,0.00998675392586081
12308,MI190160N0020E0,16N 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414161111638413,0.0104259610875477
12309,MI190050S0090W0,5S 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408193940766181,0.010173775003988
12310,MI190300N0010W0,30N 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.403389707293698,0.00988204630691423
12311,MI190070S0090E0,7S 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.301422794497249,0.000513247010674045
12312,MI190240N0080W0,24N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416008373915865,0.0104801469689009
12313,MI190120N0030E0,12N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410420986265544,0.0102698253977932
12314,MI190190N0070E0,19N 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416172253705565,0.00591833103912249
12315,MI190020S0060E0,2S 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411830526865752,0.0103547415511874
12316,MI190010S0020E0,1S 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415319941467072,0.0105578757299221
12317,MI190120N0030W0,12N 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412953493951765,0.0104033959569625
12318,MI190140N0190W0,14N 19W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.232784469414386,0.00209304468004713
12319,MI190130N0140E0,13N 14E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414953733929068,0.010512474630829
12320,MI190080N0050W0,8N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41072285181349,0.0102878196089022
12321,MI190150N0010E0,15N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.331065798285857,0.00685051937592063
12322,MI190040N0100W0,4N 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409138400842837,0.0102201320904786
12323,MI190020N0140W0,2N 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408774753264799,0.0102130490397258
12324,MI190020N0120W0,2N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409075003642389,0.0102238006824878
12325,MI190030S0140W0,3S 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405076989952107,0.0100542340383989
12326,MI190270N0060W0,27N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.419052062639123,0.0106533909934013
12327,MI190070N0130E0,7N 13E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411138974005019,0.0102707257145141
12328,MI190050S0070E0,5S 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415549203259659,0.0100514814555631
12329,MI190090S0050E0,9S 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.251798637151199,0.000970526604856886
12330,MI190250N0090W0,25N 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417190869628177,0.0105452560432976
12331,MI190050N0130W0,5N 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414308750042593,0.0104697530119589
12332,MI190170N0030E0,17N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414757458416677,0.0104156762528533
12333,MI190100N0140E0,10N 14E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408141436054479,0.0102515959531421
12334,MI190040N0010E0,4N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.370942472712356,0.00860120772312579
12335,MI190110N0010E0,11N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.333499567476372,0.00693573005692842
12336,MI190200N0060W0,20N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416895506801015,0.0106526153109725
12337,MI190310N0080W0,31N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.423252787845123,0.0106953338023307
12338,MI190260N0040W0,26N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417330798430083,0.0105956147306985
12339,MI190060N0100E0,6N 10E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.404904828520143,0.0100832272492129
12340,MI190080S0060E0,8S 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412793377210612,0.0104554963282422
12341,MI190090N0010E0,9N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.336335592094561,0.00707286185525338
12342,MI190100N0100E0,10N 10E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407450223527702,0.0101545642394796
12343,MI190360N0010E0,36N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.491335428731999,0.00894422729197155
12344,MI190070N0100E0,7N 10E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409246104746961,0.0102462376953855
12345,MI190290N0070W0,29N 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412644639036176,0.010404453940442
12346,MI190020N0090E0,2N 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412048296686223,0.0103998260966504
12347,MI190240N0160W0,24N 16W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.333214223719175,0.00665705825004866
12348,MI190200N0030E0,20N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.395149811727489,0.00934979727149004
12349,MI190050N0080W0,5N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408806019437598,0.0102339578489863
12350,MI190100N0040W0,10N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409133717433265,0.0102277566558049
12351,MI190020N0090W0,2N 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410421116575848,0.0102807808347721
12352,MI190140N0060E0,14N 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407403178767894,0.0083892103079344
12353,MI190320N0030E0,32N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413703139465737,0.0103658186319882
12354,MI190090N0070E0,9N 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.40300601412281,0.00993864374070694
12355,MI190280N0010E0,28N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412533171095004,0.0103547812740693
12356,MI190330N0050W0,33N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417704144887981,0.0105568416366108
12357,MI190050N0070E0,5N 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412076797550764,0.0103792749403482
12358,MI190020S0060W0,2S 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408089129606712,0.0101984753564603
12359,MI190160N0080W0,16N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410548685166391,0.0102434067148406
12360,MI190170N0070W0,17N 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409620555334365,0.0102716011496509
12361,MI190070S0160W0,7S 16W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.40600099283853,0.0100773820897196
12362,MI190320N0060W0,32N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414826285510599,0.0104514521103812
12363,MI190050S0040E0,5S 4E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410967277004971,0.0103186375243253
12364,MI190040S0030E0,4S 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.423876816797589,0.0109273535707136
12365,MI190210N0070W0,21N 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415416318704459,0.0104927065008492
12366,MI190070S0200W0,7S 20W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405025789301353,0.00843302062262361
12367,MI190290N0100W0,29N 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.382622869061319,0.00760225461265028
12368,MI190270N0140W0,27N 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.418809460819172,0.0107284270927574
12369,MI190140N0110E0,14N 11E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410171558860145,0.0102743450254951
12370,MI190050N0110E0,5N 11E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412979360948935,0.0104432567132401
12371,MI190150N0080E0,15N 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.396572724261987,0.00753833874767281
12372,MI190310N0030W0,31N 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417308249256075,0.0105461507806307
12373,MI190020S0070E0,2S 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405486685058328,0.0100443300774092
12374,MI190060S0080W0,6S 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408520011263617,0.0102138917445555
12375,MI190030S0090E0,3S 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408284994317435,0.01016023782171
12376,MI190180N0030W0,18N 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415384154062858,0.0104992853674598
12377,MI190100N0090E0,10N 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.391286263701638,0.00946805887627729
12378,MI190030S0060E0,3S 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409472166425382,0.0102415625927701
12379,MI190060N0050W0,6N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410705931225585,0.0102812169066475
12380,MI190040S0050W0,4S 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405728575093819,0.0100757634318401
12381,MI190010N0120W0,1N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408783755661492,0.0102046499827025
12382,MI190260N0120W0,26N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417925150614181,0.010696312541217
12383,MI190030N0010E0,3N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.375789174620882,0.00876342446966125
12384,MI190110N0030W0,11N 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412679043276995,0.0103852996265216
12385,MI190030S0020E0,3S 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408089666601469,0.0102492797079444
12386,MI190300N0060E0,30N 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414105424924263,0.0104231665768085
12387,MI190280N0070W0,28N 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412842686053886,0.0103833289106218
12388,MI190040S0030W0,4S 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410582654744083,0.0103448355609812
12389,MI190200N0070W0,20N 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.419576831594138,0.0107734702433388
12390,MI190110N0080E0,11N 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416096223593243,0.0104868119369455
12391,MI190280N0150W0,28N 15W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.251880209966111,0.0023278291170186
12392,MI190090N0080E0,9N 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412891923101861,0.0103613720360483
12393,MI190320N0040W0,32N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417096902811465,0.0105155596046555
12394,MI190300N0080W0,30N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.42080319676293,0.0108481272329284
12395,MI190290N0150W0,29N 15W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.157498212799429,0.00118971437717162
12396,MI190240N0100W0,24N 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412928671158471,0.0103703989792374
12397,MI190190N0060E0,19N 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414433896514502,0.01044707775121
12398,MI190270N0150W0,27N 15W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416227113989716,0.00731683609317638
12399,MI190090S0030E0,9S 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.257268484174439,0.00140833398338662
12400,MI190050N0090E0,5N 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409198452669505,0.0102593802121104
12401,MI190070N0120W0,7N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410942153708546,0.0102473933801152
12402,MI190070S0070W0,7S 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407121987629382,0.0101257488513593
12403,MI190190N0020W0,19N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415314114241249,0.0104701988053577
12404,MI190360N0040W0,36N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417828963317231,0.0105789512143262
12405,MI190210N0080W0,21N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417330732080303,0.0106176983014233
12406,MI190260N0100W0,26N 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413511440013289,0.0104312759467306
12407,MI190030S0090W0,3S 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408786624426628,0.0102280379359518
12408,MI190080S0030E0,8S 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411748794100077,0.0103990104502368
12409,MI190380N0020W0,38N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416143378060718,0.00871606336843166
12410,MI190220N0050W0,22N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415471161800033,0.0105302124936016
12411,MI190130N0040E0,13N 4E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405244189469695,0.0100415035232872
12412,MI190050S0060E0,5S 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409265976090972,0.0102594090888647
12413,MI190180N0080W0,18N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410012143560169,0.0102370613364463
12414,MI190090N0170E0,9N 17E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.251376128321716,0.00198730964306891
12415,MI190140N0140E0,14N 14E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413438563561837,0.0104103203102883
12416,MI190060N0050E0,6N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413971385687122,0.0104384745595469
12417,MI190050N0060W0,5N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409955022266304,0.0102381471035965
12418,MI190100N0120W0,10N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412893211452129,0.0104414824366447
12419,MI190240N0040W0,24N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.419784445776838,0.0106953087578273
12420,MI190350N0050E0,35N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414517853875561,0.0079229935799089
12421,MI190020S0110W0,2S 11W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409827652065052,0.0102782868848408
12422,MI190070S0120W0,7S 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407391873953475,0.0101622038039047
12423,MI190140N0060W0,14N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411716509363871,0.0103328443412042
12424,MI190040S0170W0,4S 17W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.404162815783295,0.0099606782092658
12425,MI190330N0040W0,33N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417057643315269,0.0105753625695115
12426,MI190040N0020W0,4N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411660330197077,0.0103257166494542
12427,MI190030N0020W0,3N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410637362498629,0.0102784451571234
12428,MI190090N0120W0,9N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413941767271325,0.010454201746353
12429,MI190120N0020W0,12N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412178577122739,0.0103480624205603
12430,MI190080N0120W0,8N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412384903190022,0.0103705687998747
12431,MI190280N0060W0,28N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.419447084803601,0.0106980048082551
12432,MI190350N0130W0,35N 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.350747524181259,0.0032942742810529
12433,MI190070N0050W0,7N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415095710325347,0.0105510857257359
12434,MI190050S0050W0,5S 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405299206725159,0.0100676908911843
12435,MI190010S0170W0,1S 17W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.369374505844983,0.00707120949468785
12436,MI190030S0010W0,3S 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408719470300569,0.0102230932100018
12437,MI190030N0110E0,3N 11E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413600092067118,0.0104731686858193
12438,MI190060S0100W0,6S 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41011069989705,0.010286186246282
12439,MI190120N0160E0,12N 16E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.373989609605002,0.00778281413104021
12440,MI190140N0020E0,14N 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417466925891523,0.0105653087037362
12441,MI190130N0090E0,13N 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.403774896385046,0.00998058345452986
12442,MI190370N0020W0,37N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415846268067892,0.0101847479976107
12443,MI190110N0090E0,11N 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412508602841123,0.0103801761826975
12444,MI190350N0010W0,35N 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407548776743656,0.0101407899343281
12445,MI190080S0070W0,8S 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.335515576369606,0.00599093720304986
12446,MI190160N0150E0,16N 15E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409584062320476,0.010232294537231
12447,MI190030N0060W0,3N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411812985984745,0.0103420243119431
12448,MI190040N0160W0,4N 16W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.330282151317684,0.00683048619501169
12449,MI190020N0080W0,2N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409243964810448,0.0102585416760827
12450,MI190060S0200W0,6S 20W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.261220664177531,0.00253515941532598
12451,MI190010N0090W0,1N 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411227257858186,0.0103535804482831
12452,MI190400N0080W0,40N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.149499819585431,0.00063171297034856
12453,MI190270N0130W0,27N 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41793257581865,0.0105933874757378
12454,MI190030S0030W0,3S 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409214802566147,0.010238782031342
12455,MI190330N0020W0,33N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.419306080005213,0.0107344343772108
12456,MI190060S0070W0,6S 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407547281762797,0.0101582836350443
12457,MI190300N0050E0,30N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417465021253395,0.0105918845090238
12458,MI190190N0050W0,19N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411917363316335,0.010317625740169
12459,MI190170N0020W0,17N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41476053486152,0.0104804074606261
12460,MI190320N0050E0,32N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.420662641024614,0.0105040085701526
12461,MI190380N0120W0,38N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.128115404357586,0.000895657039604207
12462,MI190080N0140W0,8N 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415480132791222,0.0105545416855806
12463,MI190030N0020E0,3N 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.399405233752824,0.00973220947900221
12464,MI190080N0070E0,8N 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408544708250067,0.0102285047163499
12465,MI190060N0130W0,6N 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412747583226798,0.0104211336201158
12466,MI190070S0040W0,7S 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.406518268091886,0.010121566020974
12467,MI190080N0130W0,8N 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411730314706886,0.0103820667973049
12468,MI190300N0070E0,30N 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41316826832368,0.0103521274829337
12469,MI190030S0130W0,3S 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.400887717154621,0.00988354147984549
12470,MI190340N0030E0,34N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410803189743169,0.0101471083145505
12471,MI190030S0040W0,3S 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.401617502485677,0.00991074777151131
12472,MI190100N0070E0,10N 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.396144313480234,0.00962346577575169
12473,MI190050N0030E0,5N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413344046237089,0.0104530622667675
12474,MI190010S0090E0,1S 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407751371590078,0.0101572671874503
12475,MI190140N0070W0,14N 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41140084448544,0.0102991850181895
12476,MI190360N0050E0,36N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.101209888976152,0.000628096827099045
12477,MI190100N0030W0,10N 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408788844079141,0.0102263026517972
12478,MI190110N0040W0,11N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411380666649554,0.010325228723058
12479,MI190250N0140W0,25N 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.419738206171697,0.0107354924437989
