rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
6455,315999,-10960,278020766093559,278021065969957,289
6078,298235,10322,276263366074087,276263665950700,255
6097,3372410,-6893,277520366131031,277520666007660,255
5197,3372432,-13445,184920734222062,278023765922954,144
6100,300069,18480,276221666111194,276221965987445,255
6100,300082,11954,276387566075886,276387865952590,255
6100,300093,-14168,276560966047810,276561265923874,255
6100,300100,-6063,276643766075575,276644065951955,255
6100,300100,23088,276645866075662,390372507175660,162
10274,300141,15934,300696966704652,277162765943168,255
6103,300247,2125,276224966065486,276225265942058,255
6103,300247,19219,276224666065570,276224965942147,255
6103,300269,-24647,277607966078122,277608265954757,255
6103,300284,-27469,277959866103836,277960165980354,255
6830,1191217,-19905,278247866087609,278248165964198,255
6830,1191221,17400,278337566048031,278337865924724,255
6830,1191242,11409,278549066113979,278549365990487,255
6830,1191247,23036,278596166043558,278596465920025,255
6830,1191252,-15050,278681966113693,278682265990124,255
6834,1225317,18575,278194466050507,278194765927104,255
6834,1225348,-23130,278623166103423,278623465980268,262
7217,325188,14393,276138866091025,276139165967654,247
7251,567920,79561,276383366033017,276383665909732,255
7251,567928,26824,276472466049527,276472765925199,255
7251,567960,2771,277760666046232,277760965922755,349
7251,567962,-31521,277836866037929,277837165914340,255
7251,567964,8101,277862366095502,277862665972052,255
7251,568002,-27991,278807366036944,278807665913191,255
9518,1152410,12756,276811766109247,276812065985483,255
9518,1152445,14510,277322066080483,277322365956911,239
9520,326914,369,276385466059989,276385765936452,255
9520,326955,-22940,277255466108889,277255765985225,246
9522,2069606,18592,276918266080451,276918565956990,255
9522,2069624,-21496,242060985497062,277871966015617,263
9522,2069633,19227,278024666070381,278024965946848,255
9523,1288057,92164,276738266102689,276738565979075,255
9523,1288087,-1672,295432221384656,376290494870866,255
9527,592952,-30945,276565466118424,276565765994731,255
9527,592971,-28072,277216466072784,277216765949413,255
9527,592974,-20502,277235366038752,380049264929307,255
6033,350732,-28379,278780066057332,278780365933627,255
9688,303331,-8968,276200666091252,276200965967750,255
3264,303862,-26985,276569066049036,276569365925601,255
6187,303916,19325,277254866048508,277255165925371,255
6192,304005,-26721,276208766093258,276209065969262,255
6192,304033,22058,276468266124762,276468566001243,255
6192,304065,-26902,276801266122642,276801565999041,255
6192,304088,27308,276996566104703,276996865981055,255
6200,304220,13092,276631466044300,276631765920955,255
6200,304259,26911,311633464087119,227102591880289,255
6200,304263,-6813,278535866056453,278536165932617,173
6203,355647,9771,277414466066327,277414765942841,255
6148,900815,-20753,276802766056034,224556759379230,333
4375,900842,-32416,277163666126303,277163966002973,255
6148,900851,-16800,277272266063710,277272565940448,255
6148,900856,29146,239654541150542,277329865911413,255
6148,900865,-17056,277490966090257,277491265967095,255
6148,900867,-5445,244751632791368,277513165933421,139
6148,900878,28584,277766366131108,277766666007846,255
6455,315999,16110,278020166093225,278020465969941,255
6463,316116,-16953,276449966118328,276450265994645,255
3538,316124,-645,276561566035349,276561865911886,255
6463,316130,27371,276721166058202,276721465934712,255
6463,316162,7893,277209566085299,233747743390133,255
6467,316208,-19158,383129377068080,276449665968629,255
5401,316250,-18637,277563266045169,277563565921892,255
6467,316289,-86840,278599466127288,278599766003813,255
6467,316296,13038,278770166075351,336300065025229,255
6467,316297,-28599,278807966097439,278808265974195,255
6478,316356,-2928,415336440089266,277217065988719,255
6478,316365,14694,238447237042302,277248565914884,208
6478,316405,-16020,277950566062806,277950865939183,255
6478,316431,-84847,278536766055204,278537065931836,255
6478,316451,-20097,278786966050968,278787265927343,255
6486,316833,-28389,276795566065157,276795865941480,255
6486,316839,10693,276966266068413,276966565945066,247
7969,316839,13280,276965966068482,276966265944966,255
3673,302702,21903,235290158094213,277426765948400,255
6150,302727,7645,277661366064535,277661665941047,255
2929,302892,21953,276404066038197,276404365914671,255
6156,302944,21384,199331304308234,276871165916670,255
6273,1102122,22619,277498766045367,184976377519303,255
6273,1102143,92844,277764266127193,277764566003523,255
6273,1102166,7383,278107166056242,278107465935293,255
6273,1102167,21720,278110166037211,278110465913484,255
6273,1102175,3239,152450854847077,278252365924751,151
6273,1102176,13038,278286566118421,278286865995219,360
6273,1102211,89386,205045654753617,278639365921994,0
6290,309305,11277,276213566120753,276213865997250,255
9527,592924,-6502,276208466082442,276208765959050,255
9527,592941,-88955,276439166122580,276439465999339,255
9527,592968,32014,277163966118188,277164265994541,255
9527,592969,-30057,277170266079600,223827077021950,255
9534,1152564,31222,276260066045408,276260365921817,255
9534,1152592,18197,276561866087561,276562165963639,255
5478,1152596,30554,276624866113365,276625165989642,347
9536,327028,2106,383812962148987,276267265956881,255
9536,327063,-19047,276865166040255,276865465917106,255
9536,327069,9626,277043666119951,277043965996314,255
9536,327096,-87550,277384166067306,277384465944006,255
8701,327097,20847,277421066070585,277421365947213,255
9536,327112,-89158,277818866102757,277819165978996,326
9536,327113,-14958,272049963308717,277833865997270,255
9536,327124,-2194,277905566057304,277905865933407,166
3659,327128,16115,278247566050789,278247865927458,255
9536,327135,-28704,278334266093236,278334565970269,255
9536,327139,-26407,278426666066051,278426965942140,255
4588,307776,-26843,277169666051006,277169965927482,255
3586,307776,-203,277167866050818,277168165927472,175
6252,307832,26975,276211766117015,276212065993426,255
6252,307841,30404,276381566120290,276381865996685,255
6252,307858,-13510,276899966052911,276900265928905,255
9069,567961,-8137,277767266122878,277767565999310,141
7251,567983,16818,278195666078332,278195965954830,255
7278,325463,20913,276290666067505,164725605201475,255
9504,723527,-9759,277164866065643,364477076803249,255
9507,471738,-27205,276344666074279,276344965950538,222
9507,471739,-77169,276352466104407,276352765980347,303
9507,471751,-7962,276632966099663,276633265976062,255
9507,471753,32767,276778466043705,276778765920299,255
9507,471770,4112,278335166066130,278335465942377,255
9221,1310996,-5932,276989966038866,345058480984833,255
9508,1311009,-1392,278361866117289,278362165993761,255
6203,355628,-19652,277070066040266,185919645342837,255
6203,355631,23385,277088066117129,277088365993476,255
6204,355787,2724,276952466130495,276952766007151,255
6204,355811,-18201,277227266089316,277227565965970,255
6204,355878,31634,198323982505234,278084965972784,255
6204,355927,-32460,278548166125618,278548466001895,255
6204,355941,19301,278723366085516,145670843378974,330
6425,314358,-17568,276350966113546,276351265989945,255
6425,314358,-3341,276349466113699,276349765989962,255
6425,314383,91604,287366836114459,277562065987907,255
6425,314387,-10608,277594466081766,277594765958307,204
6425,314397,-30102,277991066065445,277991365942310,255
6437,314410,-20682,415536078839800,276311065935838,255
6437,314419,9008,276469466062723,276469765939421,255
6437,314419,12417,276470066062607,276470365939301,255
6437,314423,-25405,284141089532962,196312969129724,255
6437,314423,20819,267161558455692,276560365935242,255
6437,314458,25398,368505626307311,277474165966356,336
6437,314463,-1155,277559666032352,277559965908820,255
6545,907368,9806,277853666076287,277853965952931,255
6550,317355,14895,277068266114973,410893415403507,255
6598,318106,19799,277434266067341,277434565943962,255
6598,318110,-77661,277499066113041,277499365989534,255
6598,318127,-23086,277762766077040,349090674549040,255
8810,318281,-8099,277839266054647,277839565931278,221
6600,318291,-19204,152043260645655,277946065921174,255
6600,318291,-12427,300076394562688,277945465921189,255
6600,318350,-84845,278712866035403,278713165912123,214
6602,357142,-5843,277406966084996,418002679185042,255
6604,318439,-19103,277171766057904,277172065934444,255
6604,318559,-5330,278810666043673,278810965920524,255
6606,318987,435,377587999734341,278286565958706,285
6606,318987,12269,278286566082339,278286865958726,151
6606,319005,-82343,278766566058759,278766865934949,255
6606,319010,-15415,278804366113856,278804665990176,255
6437,314476,-31104,277731566131034,277731866007737,255
6545,907429,-86005,278532866040655,278533165917168,255
6550,317380,2107,277856666094853,277856965971280,255
9534,1152584,92442,276471566076523,276471865952843,255
10273,327025,-25427,276174866094281,413828475899752,255
9536,327031,20318,276288566033463,273593007238892,255
9536,327067,30200,276989366126428,276989666002888,255
9536,327092,84357,277317266093966,277317565970675,343
9536,327112,21117,277819166102711,277819465978955,255
9536,327113,13218,277832666120928,277832965997337,255
9860,327136,28621,278374166107356,278374465983873,255
8544,317035,-85248,277342766087884,277343065964229,255
6491,317053,-21567,277517366092199,277517665968887,237
6491,317060,-85219,277600766090033,177597565443113,255
8547,317060,-7335,277600466090478,277600765966604,282
6593,1087574,-28618,277764566098360,277764865974581,255
6598,318106,21881,205980509102082,277434265943956,255
6598,318111,13110,277502066034850,277502365911210,255
6598,318134,-93809,277994666101304,277994965977864,225
6600,318247,79158,276986066127645,276986366004054,255
9503,318281,-13558,277839566054794,345463433538539,255
6600,318282,244,277845266074509,277845565950645,255
6600,318325,-19975,278373566086107,278373865962430,322
6604,318423,-13402,276986066130212,276986366006951,255
6604,318438,-1727,277167266062102,403373818990739,255
6604,318439,10760,277171466057933,277171765934435,141
6604,318471,-1026,277566566081337,277566865957585,255
6604,318503,-77073,278109566122200,339175298724433,288
4458,318509,14616,278208566032452,278208865908711,255
6604,318530,8166,278471966039385,278472265915978,255
6604,318543,-16929,246231637472924,278681665922138,255
6606,318959,15204,277166666095497,277166965972117,255
6606,318961,2909,369740329538763,277169365958625,255
6606,318983,-11235,278192066059773,278192365936296,255
6437,314433,30199,276782366107979,276782665984493,255
6437,314449,2608,374931408031121,277040666002479,255
6437,314453,15167,277132766060539,277133065937180,255
6437,314470,-12140,170428197014073,277646365999431,255
6437,314470,10516,277646666122714,269772739526810,255
6437,314472,-31128,277682666033864,277682965910675,255
6437,314509,-20298,278204066085253,400424601722843,255
6437,314533,-88616,278630966131098,290161409410547,255
7700,314533,-5777,278632166131083,278632466007527,255
6437,314542,14991,278806766115010,278807065991178,255
6298,1178513,-25335,243879613429896,278194765943077,255
6299,309685,-22922,276182966105236,276183265981873,255
6299,309685,5233,276184166105277,276184465981900,206
2962,309692,26985,276356966114498,276357265991171,255
6299,309698,-9324,276559166095694,276559465972375,255
6299,309714,5544,276989366110597,276989665987251,255
6299,309714,7562,276989966124371,276990265987111,255
6299,309722,1520,277479866033129,209137660141511,255
6299,309726,9356,324476599862129,277652965999183,319
6299,309727,90455,277682366123485,277682665999830,255
6299,309728,29911,277739666062789,230335054874829,255
6557,1277292,15112,277040966036748,277041265913232,255
6557,1277301,3530,277216766125074,277217066001369,255
6557,1277317,24402,277501166039624,277501465916005,255
3703,1277336,-19201,277731566033031,277731865909564,255
6604,318498,10807,214357208284860,277952965946688,255
5060,318514,-90951,278282066064461,278282365941417,255
6604,318559,-21450,407530476605668,278811865920525,255
6604,318559,10984,278810066043709,278810365920537,255
6606,318974,-31635,278030066062773,278030365939488,255
6491,317058,-7260,277594766043569,277595065919524,255
6437,314418,26008,266078817758528,276437065914169,201
6437,314425,-1589,276626666048758,276626965925107,255
6437,314451,78460,277074266112003,277074565988620,255
9698,314458,-6298,277472966089763,277473265966331,255
6437,314463,-23612,185054734862848,199871194826904,255
6437,314477,-25805,246635014733416,277733365913663,255
6437,314502,28941,278077166049190,278077465925466,255
6437,314516,-7564,278336966110711,145076452906130,255
6437,314520,81624,278437766049805,155808259861714,282
6298,1178514,-6524,195988849777850,278237965918493,255
6298,1178533,-5117,278714666091261,278714965967839,255
8646,309693,-31711,276384866062574,276385165939581,255
9335,309693,-265,276385466062626,276385765939528,255
4070,309696,-4934,276472466114374,276472765990658,255
6299,309718,6665,277163066130458,277163366007025,144
6299,309719,-13717,277392866094674,217644255835449,255
6299,309725,-10669,277601666098749,277601965975453,255
6557,1277292,-1021,277039466036813,277039765913240,288
6557,1277300,9543,277164266078252,277164565954932,170
6557,1277306,-16503,277384466062087,277384765938402,255
7320,1277314,-32192,277495466098823,277495765975436,255
6557,1277337,-12016,277763966053020,277764265929732,255
6204,355940,31838,413204491712834,278719766006069,255
6593,1087557,26795,277220966124971,277221266001873,255
6593,1087574,-2668,329813062575458,277764265974852,255
6593,1087574,-1553,277765766097995,387232382501871,343
6593,1087592,80958,278119766081831,278120065957946,255
6598,318128,-31732,277825466083382,277825765960058,255
6598,318148,-2740,278129066067639,278129365944157,327
6600,318288,-20959,277916666097847,277916965974446,255
6600,318288,3633,277917266097960,201222393090995,255
6600,318288,13850,277915466097888,309921692025825,255
6604,318459,-1480,277423766036057,277424065912245,255
6604,318476,14397,277643966072899,277644265949459,255
8702,318500,-27095,278075966054575,257429905800595,255
6604,318530,26820,278471666039503,278471965915992,255
6606,318962,-4176,277649966114859,277650265991490,255
9534,1152586,-27401,276472466101123,276472765977798,320
9536,327028,22491,399954295482768,358109988476942,355
9536,327071,-30459,277063466068662,277063765944783,255
9536,327073,-15391,277077866126210,277078166002895,130
9536,327096,9455,277383866067326,277384165944054,255
9536,327103,3783,183834755691781,277556665942101,255
9536,327104,-24370,294872494035007,277597765973070,255
9536,327135,80538,278333966093321,278334265970228,255
6486,316820,27907,276643466083586,276643765960226,255
6486,316831,-18280,276783866066248,276784165942699,255
6486,316831,-2613,276785666066407,354073609780296,365
8302,316851,-4701,277391066056020,277391365932244,255
6491,317025,-14772,258776431845693,277228165942374,255
6491,317025,30779,277227566065590,277227865942395,255
6437,314418,22240,276436466037854,276436765914157,255
7335,314421,-21454,276528266098188,276528565974399,255
6437,314435,24627,276819266053517,276819565929989,308
6437,314436,-31895,276821666070420,276821965947169,369
6437,314446,-28871,276989966095580,178816514123062,255
6437,314451,28023,277073666112029,277073965988644,255
6437,314455,-5018,277387166130592,277387466007264,255
6437,314469,28429,277608566070621,277608865947182,255
6437,314471,-12565,213426343450759,228255529126804,255
6437,314498,1969,277991066095320,246970825993784,255
6437,314498,25537,277990166095329,277990465971915,255
6437,314502,-22514,278078366048819,278078665925449,255
6437,314505,-31550,278111666109917,278111965986532,255
6295,309619,26466,405009700726618,278790865933458,255
6298,1178462,-9020,276991766038140,276992065914746,255
5396,1178473,26188,277295666120003,253133804519981,255
6298,1178490,-16793,277680566113647,277680865989926,255
6298,1178502,22509,277930766056444,390029809469981,176
6298,1178513,-18759,278195366066538,278195665943044,255
6298,1178513,18819,278195066066745,278195365943043,314
6298,1178515,23312,278293766104116,179407826602791,255
6299,309692,-14321,276357266114712,276357565991138,255
6299,309695,13777,276442766044304,276443065920610,255
6299,309695,21858,315526947564935,276443365920942,255
6299,309696,20138,325843893833307,276471565990636,255
6299,309696,27400,276472766114317,311489585915131,255
6299,309697,5370,276528866039615,276529165916343,255
4084,309707,-22596,310677674402161,276789565965079,133
6299,309713,20414,258502905204931,276961765971919,255
6299,309714,-4509,276990266110336,276990565987111,255
6299,309715,85599,277038566066428,180423336708188,255
6299,309723,3201,277508366098347,277508665975170,255
6557,1277304,-371,277299866111383,277300165988002,255
4297,1277311,29718,277431266090046,277431565966604,255
6557,1277320,91602,277508066091064,277508365967631,255
4645,1277329,-78606,277596566038376,277596865914900,255
7960,1277335,18808,277679366128579,277679666004807,295
6606,318984,-26524,278255066090121,278255365966895,0
6606,318987,30495,278287166082297,278287465958688,369
6606,319010,-3383,278802566113990,239657945735243,255
6598,318098,80832,277389866116436,277390165992580,255
6598,318103,-31533,277413866075551,277414165952298,255
4347,318123,3057,277741166032596,255016085891499,255
6600,318288,-4945,277913666097913,208731023879315,175
6600,318301,7469,381360407697565,278108665938497,255
6602,357132,-18441,277324166068099,277324465944638,255
6604,318460,-4544,277483166040284,277483465916896,255
10029,318536,12760,278561066075294,278561365951543,223
6437,314417,8983,276390266108272,276390565984736,255
6437,314419,-32676,342045176041961,276468865939299,255
9842,314419,22161,276470666062664,401993680935158,255
6437,314440,13005,276904166079781,276904465956041,255
6437,314444,-83164,276957866093401,276958165970066,255
6437,314445,28340,276959366079662,276959665956313,255
6437,314453,-5392,277133066060565,277133365937197,255
6437,314462,1465,277503266073771,277503565950325,255
6437,314464,778,277562966049531,277563265926355,255
9967,314492,27843,277848866125754,410956458344302,255
6437,314501,92782,278044166103610,278044465980144,255
6437,314516,14430,278337566110803,162918753783955,218
6295,309602,-6668,277153166040932,277153465917548,255
6295,309614,-19280,278532266040034,278532565916209,255
6295,309619,-4543,278791166057396,278791465933412,255
6295,309620,-30758,278800166055330,278800465931911,255
6298,1178477,-26565,277426466033202,277426765910177,255
6298,1178513,10852,278195666066318,278195965943051,255
6298,1178535,-8575,278804066122792,278804365999447,255
6299,309693,15623,276385766062434,276386065939542,255
9437,309696,-25784,276472166114309,276472465990662,255
6299,309715,-28384,277038866065944,277039165942379,255
6299,309721,-28111,363245217253248,277423165982757,237
6299,309721,32384,277422266106264,277422565982743,255
6299,309728,23553,277739066062779,277739365939463,255
6299,309729,8718,277767266078218,277767565955293,255
6550,317345,689,276809066055715,295155956832365,165
6550,317347,957,276814466074744,276814765950915,255
3516,1277291,-27886,276985766094527,276986065971009,255
6557,1277291,-2869,276984566094296,411359002566946,255
6557,1277296,-17422,261651593943359,277127365988953,255
6557,1277328,2872,277589366067890,277589665943352,255
2908,318969,-18844,277767866095600,277768165971408,382
6606,319003,23083,278718866123628,278719166000272,255
6437,314477,82898,277733366037599,277733665913644,192
4937,314498,88934,277991666095326,277991965971834,246
6437,314502,30351,278078066049314,278078365925468,255
6437,314532,-30749,278595866097477,278596165974014,255
6437,314534,-2173,278684066055000,278684365931034,255
6295,309601,30726,277149266055603,287431146009563,255
6295,309602,24813,277152566041445,277152865917553,255
6298,1178464,-8477,276998066059570,276998365936309,255
4628,1178506,-29950,278026166087827,278026465963395,255
6298,1178529,2766,278657666062014,278657965938799,255
5179,309716,18329,145674861003124,277079665932541,255
6299,309716,29415,277077866056318,277078165932523,255
6299,309726,-30495,277652966122609,277653265999212,255
6299,309727,31181,277681166123389,277681465999847,255
6557,1277291,32648,276985466094354,276985765970999,382
6557,1277296,-1111,277127366112628,277127665988885,255
6557,1277303,26698,277232066066958,277232365943207,255
3256,1277304,15483,277299266111399,277299565987995,255
6557,1277321,-10645,277560266070065,277560565946733,255
6557,1277339,31540,201279663703098,277829965977457,255
4177,1277353,16912,278106266097907,262666340869019,255
6557,1277380,-21102,278594366066733,278594665943118,255
2872,317920,25374,278336966065094,278337265941823,255
6574,318066,4851,277071266036688,277071565913353,255
6574,318067,-20432,277073066075074,277073365951564,255
6577,1147010,13081,277162766123006,277163065999264,255
6228,306618,3922,277163966106720,277164265982978,255
6228,306799,-3716,278768366142180,278768666018949,255
3527,306851,-4256,277654766128532,277655066004905,255
10203,306887,-27573,278345366126850,206248017786578,255
6231,306888,-13133,278393966095349,278394265972090,255
6231,306889,-10815,278604566081252,278604865957761,255
6239,307401,24335,276179666129148,301913956053049,255
5343,307433,13099,276530966098804,276531265974909,348
6239,307472,-29085,276959366111045,410752416127551,255
4965,307510,-26184,366519023398173,278599465916007,255
10256,307700,-13628,276621866111468,150773081942139,255
6242,307733,5670,277328366042246,277328665918686,181
3592,307740,2620,277592966074051,277593265950876,255
6242,307742,28770,277679366044870,277679665921500,255
6133,301665,7590,277755566076276,277755865952828,255
6133,301667,7341,173647132024328,277816165943549,255
4052,301672,826,162235053453272,277929865970919,255
6133,301688,-570,201812199676215,278252665912811,255
6136,301871,-29701,276304766122232,276305065998769,255
6137,302112,-31862,259634970107565,388060037742554,255
6137,302124,-14557,291323152967562,278105065946713,255
6137,302154,21363,278677466083595,278677765960223,255
6137,302160,8971,278719466126301,278719766002815,255
6142,302221,5270,276645566116438,276645865992946,255
6142,302227,4846,300893657485689,276900265982030,255
6142,302239,-26588,277474466106960,277474765983990,255
5031,302467,-10831,163115612662417,333235455457135,255
6144,302474,-16100,278108066048001,372530609608876,164
6146,352983,-6417,276991766093069,198190148030874,255
6146,353044,-26403,278595566118593,416634597616512,255
6148,900835,-82915,276987866039645,276988165916021,255
6148,900837,-18704,396331214221409,308549000930774,255
6148,900842,-17317,389426896345468,277164866002960,255
6156,302892,11884,276403766038398,276404065914676,255
4672,302947,-86144,210131175336444,145881514407616,255
6156,302949,25305,276916766052670,276917065928620,255
6273,1102133,23929,277599566112141,277599865988641,255
6273,1102151,-12974,277873166074512,277873465950970,255
6273,1102152,22133,277910966090079,277911265966519,255
6289,309157,-23419,276255566062668,276255865939218,165
6289,309208,14717,277759766135680,277760066015681,182
6289,309230,-14336,277940966116002,277941265992671,255
6290,309337,-9678,276533066091699,276533365968317,255
6463,316172,1348,277337366053295,277337665929710,317
6463,316180,12457,277512566101834,277512865977294,255
8322,316226,10164,276950066110683,276950365986931,255
6467,316274,83240,278117066121052,278117365997689,130
6467,316276,19847,278203166049205,278203465925468,264
6467,316289,22816,278599766127245,278600066003803,255
6478,316328,-21495,276782666081559,276782965958402,255
6478,316356,16094,277216466112021,277216765988681,255
7577,316375,29914,277508666038164,277508965914734,255
6478,316395,-5932,257095407440942,277831165967303,255
3698,316413,17361,278099966074842,278100265951435,255
6478,316447,23695,278717966087631,278718265964048,255
9436,316823,-19450,276662066101715,276662365978413,255
6486,316869,-778,277736966126898,212683476005403,255
6486,316880,-28676,373841924993393,278082565998345,255
6252,307832,-1727,276210566117334,276210866393430,255
6252,307845,21268,276529466114545,276529765991302,224
6252,307855,-12520,276867866119307,276868165996086,128
9504,723527,-28199,277165766065993,277166065942262,255
9504,723545,-4886,277594466075759,277594765952160,255
9507,471741,-12965,161304455784866,276380065990020,255
9507,471768,554,278249966089719,278250265966524,331
9507,471792,-16712,225169502129498,278715565974462,255
9508,1311003,-80676,278243366081567,348207426576547,255
9508,1311016,-18530,278526266107782,278526565984580,255
6204,355794,19875,276998666086886,276998965963488,255
6204,355796,-94782,277004966050904,237171937630210,255
6204,355829,-13746,145604472951103,277557565972317,295
6204,355885,-26443,278162666073330,278162965950352,255
6204,355917,-339,278472566103048,365022928180404,255
9534,1152584,-92494,276470666076306,180561816669752,255
9534,1152601,-4595,243276968699470,276635665928464,255
9536,327067,-3671,276988766126296,276989066002898,241
9536,327077,8686,154587939644887,277219165908799,255
9536,327099,923,277470266103631,277470565979988,255
9536,327104,18520,400086751037132,277597465973059,255
9536,327128,-15959,278247866051136,278248165927479,255
9536,327129,13254,278284766035633,278285065912603,332
9536,327139,84450,278426066065994,278426365942115,255
6414,356939,-858,276629066125376,276629366001763,304
6414,356949,-17245,189470624559974,277063165978849,255
6415,356999,-8784,276301166122760,276301465999320,255
7225,357018,26796,276559766128826,276560066005141,246
6415,357053,-78248,277835666111081,277835965987500,255
6415,357070,26564,278197166099585,278197465976202,306
6415,357075,11123,278327066101666,278327365978135,255
6415,357079,24772,278700266119227,278700565995511,255
6415,357081,15426,278778866080924,312245926669875,255
6415,357085,-25882,278789066114744,278789365990807,255
6437,314435,-80706,276818366053424,276818665929976,255
6437,314435,28609,276818666053519,276818965929977,255
6437,314445,-1182,276959066079716,276959365956422,255
6437,314456,-12680,277422566089052,277422865965457,255
6437,314457,80230,277434866098287,277435165975080,275
4860,907341,-32046,392974281779332,276868166007424,255
6545,907426,-2667,278461766065463,252328722921809,255
5293,907441,8708,278682866094268,278683165970317,246
6295,309611,19805,344296793390013,244689997684940,255
6295,309618,15466,278788466075173,278788765951777,255
6298,1178464,-8647,276997766060134,276998065936335,255
6298,1178473,4113,277295966120296,277296265996763,255
6299,309697,5031,276530066039580,276530365916379,368
6299,309713,24817,276961166095288,276961465971894,255
6299,309718,-27005,187860528491039,277163966007019,255
6299,309718,-23207,267966487979956,277165466007033,255
6299,309719,-22190,315655119354412,277393765970922,194
6299,309728,21991,277739966062697,277740265939541,255
6299,309729,-77645,277766966078214,277767265955372,255
4232,1152583,-6183,276469466085847,222888094722424,255
9536,327060,-14063,276782066083358,276782365960316,255
9536,327060,16539,276781466083337,276781765960314,210
9536,327103,32744,277556966065431,335965702360461,167
9536,327140,-19747,278436566102666,195582432864701,255
6557,1277284,-25657,276895166090084,276895465966775,255
6557,1277285,121,276899366079812,189335640493701,255
6557,1277311,8806,277432166089802,277432465966595,255
6557,1277321,10756,277559066070119,277559365946719,255
6557,1277327,-16357,277588466039631,277588765916542,255
6557,1277332,-18219,277644866118135,222003380993543,255
6557,1277335,29368,277678766128581,277679066004814,255
6606,318944,11170,276987566120529,276987865996945,347
6453,315887,23391,277519766119762,277520065996577,255
6453,315896,-20758,355850492492617,278712265928895,178
6453,315898,-15811,278718566048342,278718865924892,290
6453,315902,-14788,278768066084618,314095885988344,352
6455,315983,29946,277463066128356,182561503617282,255
6388,313333,8625,152912006545564,276265465963526,142
6388,313339,-8449,276351266077082,276351565953488,255
6388,313342,10453,276383066040222,276383365916775,214
6388,313342,31406,276384566040140,276384865916784,255
6388,313344,-22967,276438266102976,276438565979629,252
6388,313369,14439,276900266130576,276900566015767,255
6388,313369,19352,150844060225933,276902666015588,255
4237,313372,-31586,276909866101113,276910165977724,146
6830,1191176,13425,277606466062368,277606765938636,255
6830,1191194,-9459,405628259290848,277991966001530,212
6830,1191212,22823,278195966035124,278196265911962,257
6830,1191252,29839,278682266113684,231194350734394,255
6830,1191256,-2939,339179392829903,278727865966265,253
7276,1225318,17806,278249666094303,278249965970728,255
6834,1225327,-4897,278336066068322,278336365944646,0
6834,1225355,-25058,278713766053714,278714065930127,255
6396,313514,25221,276566066054256,276566365930496,255
6396,313523,-17922,276644966049070,276645265925780,255
6396,313583,-11628,265144849104023,277162165914171,255
6396,313604,13656,278807666131772,278807966007838,255
6405,313723,-94567,241603087287636,276353366000208,255
6405,313724,10445,276368366110120,276368665986377,255
6405,313762,-13721,276989966103674,276990265979903,255
6405,313782,32423,277681166065689,277681465942300,255
6408,1404445,30594,278646266096114,278646565972496,255
6065,297959,12778,278117966037584,278118265913632,255
6078,298237,26601,277390166039436,277390465915896,255
6078,298300,-22446,278285366128150,384300229402175,255
6078,298305,-23132,278300966052301,278301265928528,255
6078,298310,25021,155259799022471,297813455158447,255
6257,307976,23483,277130966112509,277131265988924,255
6257,307994,-24302,158894785952218,277305265936357,255
6257,307994,-6884,277305566059943,277305865936331,255
6257,308029,32501,255342810318465,277668265914533,255
6257,308032,-4709,278537066078746,278537365955331,255
9720,461485,6259,278167370043135,278167370143169,3
6265,308574,7715,276439166076149,276439465952892,255
6265,308602,27300,277650866088095,250122402997317,255
6265,308628,-10464,278024666125701,278024966001882,255
6272,356062,23119,277507466087707,277507765964058,255
6272,356077,10261,389764384064865,277679066003455,255
6272,356106,2671,277862066061609,277862365938209,227
6273,1102133,22313,277597466111916,277597765988617,255
6273,1102134,-1459,277646666093788,277646965969772,289
6273,1102160,-14723,278024366056265,278024665932948,255
6273,1102161,27618,299521139588347,278029165979039,255
6273,1102175,-32042,361796886917580,278252965924777,223
6273,1102175,83722,278252366048427,278252665924751,255
6273,1102190,5499,278459066102672,278459365979496,255
6100,300100,-7008,203090929554432,276644365952171,255
6100,300142,-21319,277165166110378,277165465986792,255
6103,300244,-23239,276213266033487,225973649840297,255
6103,300261,22357,329676343397585,277476265921462,140
6103,300284,-31858,277959566103855,277959865980365,255
6228,306572,-80011,311552306965508,276780865923957,255
6228,306648,83082,277385366089196,277385665965946,255
4164,306652,20573,277472066097014,277472365973445,255
6228,306709,-88479,310402980587576,277991665942487,255
6228,306775,-29040,278498666048207,278498965924768,255
6231,306853,-11050,277741166040989,277741465917652,287
6231,306861,20918,277912466046286,277912765923024,291
4475,306889,21947,278605166081191,278605465957742,255
6242,307692,87957,276439466091846,276439765968224,255
6242,307699,8667,276618866081243,276619165957717,255
6242,307714,-24149,276901766076308,406300500444871,255
6242,307756,19788,277943666116750,277943965993345,255
2902,295836,18272,276565166040059,276565465916524,229
6030,832051,6375,277156766069120,277157065945086,255
6030,832059,28820,277237466086533,277237765963338,255
8633,350713,80,277940966059797,277941265936351,255
3232,303444,28968,343964476131389,277400965956451,255
6187,303825,-9100,276182066061432,276182365936688,255
6187,303847,20444,276367166120456,276367465996704,374
4102,303847,31777,319076318274988,276367765996692,255
6187,303856,79373,383549129034636,276484165923737,255
6187,303860,-8464,276560966049390,276561265925837,255
6192,304020,30101,276365066127818,276365366004631,255
10330,304033,1096,276467666124799,276467966001258,255
6192,304033,-94162,276467366124562,276467666001275,255
