NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
70756,0293,90,LIFESTAR PHARMA LLC,Active,"NEBIVOLOL TABLETS,20MG, 90CT..",1,216172,N,1,N,11/14/2022,5/24/2023,TAB,90,AB,N,,5/24/2023,,,6/28/2023
71858,0017,04,"IBSA PHARMA, INC.",Active,TIROSINT 62.5MCG 30CT CAPSULES,3,21924,S,1,N,6/22/2022,3/1/2023,CAP,30,NR,N,,3/1/2023,,,6/26/2023
71863,0115,18,"ETON PHARMACEUTICALS, INC.",Active,Betaine Anhydrous for Oral Solution 180mg,1,210508,N,1,N,1/28/2022,2/11/2022,EA,1,AB,N,5/23/2023,5/23/2023,,,6/27/2023
72266,0159,05,FOSUN PHARMA USA,Active,Ertapenem for Injection Box of 5 Vials,1,212040,N,1,N,3/26/2021,11/22/2021,EA,5,AP,Y,,11/22/2021,,,6/29/2023
72485,0417,01,ARMAS PHARMACEUTICALS INC.,Active,"Ampicillin/Sulbactam 3g/vial, 1 vials",1,201024,N,1,N,4/7/2014,9/4/2015,EA,1,AP,Y,5/26/2023,5/26/2023,,,6/27/2023
72485,0417,10,ARMAS PHARMACEUTICALS INC.,Active,"Ampicillin/Sulbactam 3g/vial, 10 vials",1,201024,N,1,N,4/7/2014,9/4/2015,EA,10,AP,Y,5/26/2023,5/26/2023,,,6/27/2023
72485,0422,01,ARMAS PHARMACEUTICALS INC.,Active,AMPICILLIN SODIUM INJ USP 2G x1,1,201025,N,1,N,4/9/2014,10/6/2016,EA,1,AP,Y,5/19/2023,5/19/2023,,,6/27/2023
72485,0422,10,ARMAS PHARMACEUTICALS INC.,Active,AMPICILLIN SODIUM INJ USP 2G x10,1,201025,N,1,N,4/9/2014,10/6/2016,EA,10,AP,Y,5/19/2023,5/19/2023,,,6/27/2023
72819,0158,03,Archis Pharma LLC,Active,PALIPERIDONE 3mg,1,203802,N,1,N,9/24/2015,9/24/2015,TAB,1,AB,N,4/14/2023,4/14/2023,,,6/29/2023
72819,0159,03,Archis Pharma LLC,Active,PALIPERIDONE 6mg,1,203802,N,1,N,9/24/2015,9/24/2015,TAB,1,AB,N,4/14/2023,4/14/2023,,,6/29/2023
72819,0160,03,Archis Pharma LLC,Active,PALIPERIDONE 9MG,1,203802,N,1,N,9/24/2015,9/24/2016,TAB,1,AB,N,4/14/2023,4/14/2023,,,6/29/2023
75826,0123,10,"WINDER LABORATORIES, LLC",Active,Dextroamphetamine Sulfate 10mg Tablet,1,212160,N,1,N,6/7/2021,5/19/2023,TAB,1,AA,N,,5/19/2023,,,6/29/2023
76045,0204,00,"FRESENIUS KABI USA, LLC",Active,Diazepam Injection 10mg 2ml (Simplist),1,214745,N,1,N,11/10/2022,5/22/2023,ML,2,AP,Y,,5/22/2023,,,6/27/2023
76045,0204,20,"FRESENIUS KABI USA, LLC",Active,Diazepam Injection 10mg 2ml (Simplist),1,214745,N,1,N,11/10/2022,5/22/2023,ML,2,AP,Y,,5/22/2023,,,6/27/2023
76282,0544,30,"EXELAN PHARMACEUTICALS, INC",Active,Vilazodone 10mg Tabs 30s,1,208200,N,1,N,4/7/2021,5/9/2023,TAB,30,AB,N,,5/9/2023,,,6/26/2023
81802,0001,08,Orphalan,Active,Cuvrior,3,215760,S,1,N,4/28/2022,4/1/2023,TAB,1,NR,N,4/1/2023,5/22/2023,,,6/29/2023
81802,0001,72,Orphalan,Active,Cuvrior,3,215760,S,1,N,4/28/2022,4/1/2023,TAB,9,NR,N,4/1/2023,5/22/2023,,,6/29/2023
82009,0060,90,Quallent Pharmaceuticals Health,Active,FENOFIBRATE 145 MG TABLET     ,1,205118,N,1,N,5/5/2016,7/28/2017,TAB,90,AB,N,5/22/2023,5/22/2023,,,6/29/2023
