characteristic,sex,raceethnicity,yearvalue(long),earnings(double precision),standarderroronearnings(double precision),noteonearnings,countinthousands(double precision),standarderroroncountinthousands(double precision),noteoncount
"Total - Male, White, non-Hispanic",Male,"White, non-Hispanic",2007,22000.0,161.0,Reporting standards not met (too few cases for a reliable estimate).,1497.0,59.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, White, non-Hispanic",Male,"White, non-Hispanic",1406,20820.0,1113.0,Reporting standards not met (too few cases for a reliable estimate).,1511.0,62.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, White, non-Hispanic",Male,"White, non-Hispanic",2009,21180.0,458.0,Reporting standards not met (too few cases for a reliable estimate).,1361.0,50.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, White, non-Hispanic",Male,"White, non-Hispanic",2010,17800.0,803.0,Reporting standards not met (too few cases for a reliable estimate).,1306.0,62.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, White, non-Hispanic",Male,"White, non-Hispanic",2011,19510.0,540.0,Reporting standards not met (too few cases for a reliable estimate).,1186.0,57.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, White, non-Hispanic",Male,"White, non-Hispanic",2012,19350.0,1289.0,Reporting standards not met (too few cases for a reliable estimate).,1210.0,53.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2642,20000.0,1795.0,Reporting standards not met (too few cases for a reliable estimate).,275.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2582,19450.0,1078.0,Reporting standards not met (too few cases for a reliable estimate).,293.0,31.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2002,16590.0,1409.0,Reporting standards not met (too few cases for a reliable estimate).,288.0,31.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2003,18820.0,817.0,Reporting standards not met (too few cases for a reliable estimate).,294.0,31.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2004,17940.0,1466.0,Reporting standards not met (too few cases for a reliable estimate).,279.0,25.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2005,16640.0,1657.0,Reporting standards not met (too few cases for a reliable estimate).,305.0,26.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2006,20100.0,640.0,Reporting standards not met (too few cases for a reliable estimate).,320.0,26.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2007,18490.0,2353.0,Reporting standards not met (too few cases for a reliable estimate).,347.0,24.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2008,9129.376981419098,2026.0,Reporting standards not met (too few cases for a reliable estimate).,280.0,25.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2009,12860.0,2002.0,Reporting standards not met (too few cases for a reliable estimate).,306.0,82.6359569981044,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2010,15740.0,930.0,Reporting standards not met (too few cases for a reliable estimate).,278.0,26.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2011,12050.0,708.0,Reporting standards not met (too few cases for a reliable estimate).,260.0,22.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Black, non-Hispanic",Male,"Black, non-Hispanic",2012,24147.97827723579,958.0,Reporting standards not met (too few cases for a reliable estimate).,312.0,26.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2000,10210.49148325122,595.0,Reporting standards not met (too few cases for a reliable estimate).,495.0,40.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2001,9325.530978336952,520.0,Reporting standards not met (too few cases for a reliable estimate).,474.0,39.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,1575,21240.0,542.0,Reporting standards not met (too few cases for a reliable estimate).,514.0,41.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2003,19470.0,651.0,Reporting standards not met (too few cases for a reliable estimate).,476.0,39.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2004,18700.0,863.0,Reporting standards not met (too few cases for a reliable estimate).,513.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2479,19960.0,1216.0,Reporting standards not met (too few cases for a reliable estimate).,501.0,26.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2006,20670.0,783.0,Reporting standards not met (too few cases for a reliable estimate).,537.0,31.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2007,19560.0,987.0,Reporting standards not met (too few cases for a reliable estimate).,520.0,26.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2901,28447.54686084842,1371.0,Reporting standards not met (too few cases for a reliable estimate).,481.0,27.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2216,17860.0,1533.0,Reporting standards not met (too few cases for a reliable estimate).,476.0,23.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,2010,17880.0,664.0,Reporting standards not met (too few cases for a reliable estimate).,529.0,28.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,1497,17840.0,879.0,Reporting standards not met (too few cases for a reliable estimate).,498.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Hispanic",Male,Hispanic,1839,17940.0,2254.0,Reporting standards not met (too few cases for a reliable estimate).,556.0,31.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2000,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2074,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2002,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2455,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2004,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2005,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",1122,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,2426.12001684374,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2007,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2008,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2253,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2010,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2709,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,85.71926863086945,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, non-Hispanic",2012,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2000,9185.569523550836,520.0,Data not available.,233.0,30.0,Data not available.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2001,19450.0,520.0,Data not available.,233.0,30.0,Data not available.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2002,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,84.5259224314806,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2003,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2004,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,2504.139228617885,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",1023,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",1316,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2007,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",1554,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2009,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2010,29684.44414560607,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2923,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2012,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2000,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2001,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2002,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2003,12898.874695683618,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2004,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,2446.2717836820348,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2005,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2006,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2844,19450.0,1978.1966323281304,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2008,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2009,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2010,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2011,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2012,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2000,19450.0,520.0,Data not available.,233.0,30.0,Data not available.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2001,27915.56374421338,520.0,Data not available.,233.0,30.0,Data not available.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2002,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2003,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2004,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2005,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2006,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2007,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2008,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2009,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2010,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2011,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2012,25074.63559834268,520.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2000,18670.0,702.0,Reporting standards not met (too few cases for a reliable estimate).,1070.0,50.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2001,17760.0,669.0,Reporting standards not met (too few cases for a reliable estimate).,1100.0,42.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2002,19150.0,579.0,Reporting standards not met (too few cases for a reliable estimate).,989.0,40.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2003,18720.0,588.0,Reporting standards not met (too few cases for a reliable estimate).,978.0,39.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2004,16360.0,1011.0,Reporting standards not met (too few cases for a reliable estimate).,970.0,45.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2005,15660.0,911.0,Reporting standards not met (too few cases for a reliable estimate).,934.0,41.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2006,17060.0,471.0,Reporting standards not met (too few cases for a reliable estimate).,924.0,46.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2089,18430.0,1019.0,Reporting standards not met (too few cases for a reliable estimate).,907.0,48.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2008,15790.0,938.0,Reporting standards not met (too few cases for a reliable estimate).,870.0,43.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",1294,9593.754690706912,1285.0,Reporting standards not met (too few cases for a reliable estimate).,830.0,45.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2010,12740.0,1066.0,Reporting standards not met (too few cases for a reliable estimate).,859.0,47.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2011,32136.118214849612,1449.0,Reporting standards not met (too few cases for a reliable estimate).,713.0,42.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2012,28096.831537932063,1509.0,Reporting standards not met (too few cases for a reliable estimate).,679.0,40.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2000,17330.0,860.0,Reporting standards not met (too few cases for a reliable estimate).,312.0,32.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2001,18150.0,1411.0,Reporting standards not met (too few cases for a reliable estimate).,273.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2002,18580.0,1209.0,Reporting standards not met (too few cases for a reliable estimate).,238.0,28.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2003,12480.0,792.0,Reporting standards not met (too few cases for a reliable estimate).,258.0,29.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2004,9310.347555653654,2271.0,Reporting standards not met (too few cases for a reliable estimate).,265.0,23.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2005,15030.0,1499.0,Reporting standards not met (too few cases for a reliable estimate).,255.0,20.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2006,17090.0,1100.0,Reporting standards not met (too few cases for a reliable estimate).,247.0,24.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2007,15340.0,1111.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,24.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2008,15490.0,1380.0,Reporting standards not met (too few cases for a reliable estimate).,216.0,22.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2009,12770.0,1062.0,Reporting standards not met (too few cases for a reliable estimate).,283.0,24.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2220,13460.0,970.0,Reporting standards not met (too few cases for a reliable estimate).,180.0,19.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2011,12250.0,2095.0,Reporting standards not met (too few cases for a reliable estimate).,210.0,22.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2012,9945.8130813503,1031.0,Reporting standards not met (too few cases for a reliable estimate).,233.0,21.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2000,17060.0,1361.0,Reporting standards not met (too few cases for a reliable estimate).,287.0,31.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2765,16210.0,1123.0,Reporting standards not met (too few cases for a reliable estimate).,284.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2002,16590.0,1090.0,Reporting standards not met (too few cases for a reliable estimate).,281.0,30.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2003,16220.0,1343.0,Reporting standards not met (too few cases for a reliable estimate).,266.0,29.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2004,16590.0,1219.0,Reporting standards not met (too few cases for a reliable estimate).,268.0,22.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,1242,15570.0,1829.744421085376,Reporting standards not met (too few cases for a reliable estimate).,291.0,21.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2006,29486.935465419512,775.0,Reporting standards not met (too few cases for a reliable estimate).,280.0,20.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2007,16410.0,1229.0,Reporting standards not met (too few cases for a reliable estimate).,268.0,21.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2008,15640.0,549.0,Reporting standards not met (too few cases for a reliable estimate).,292.0,21.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2009,15560.0,1154.0,Reporting standards not met (too few cases for a reliable estimate).,260.0,20.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,1922,12580.0,697.0,Reporting standards not met (too few cases for a reliable estimate).,270.0,19.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2161,14880.0,619.0,Reporting standards not met (too few cases for a reliable estimate).,337.0,25.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Hispanic",Female,Hispanic,2012,14390.0,880.0,Reporting standards not met (too few cases for a reliable estimate).,313.0,23.0,Reporting standards not met (too few cases for a reliable estimate).
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",2667,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",1801,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,2461.345370156861,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",2002,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",2003,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",2004,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",2005,25751.0720112929,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",2006,19450.0,520.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.,233.0,30.0,Reporting standards not met (too few cases for a reliable estimate). Data for 2000 and 2001 include Pacific Islanders.
