rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
9536,327113,-14958,277833566120841,389815001485701,255
9536,327124,-2194,146895447624446,277905865933407,255
7875,327128,16115,307198653782819,278247865927458,255
9536,327135,-28704,278334266093236,161855399015829,255
9536,327139,93620,278426666066051,278426965942140,255
6425,314358,-17568,276350966113546,276351265989945,152
6425,314358,-3341,211953492194365,276349765989962,255
6425,314383,-17235,277561766111648,277562065987907,245
6425,314387,-10608,277594466081766,277594765958307,255
6425,314397,93679,302762174983847,277991365942310,255
6437,314410,-20682,276310766059328,322311567444897,330
6437,314419,9008,276469466062723,276469765939421,255
6437,314419,12417,276470066062607,276470365939301,255
4238,314423,-25405,276560366058831,276560665935246,255
6437,314423,20819,276560066058844,229797418723522,255
6437,314458,25398,277473866090270,277474165966356,255
4760,314463,-1155,147964216077142,392137039214527,320
6064,297874,23413,276390566096145,361303150306429,255
6064,297881,-27256,390286291192254,276473066005981,255
6065,297932,26688,276272666040429,276272965916822,324
6065,297940,-15317,285730405334139,277509265925291,254
6065,297965,25325,278442566068915,283679814452621,369
3550,307776,-26843,277169666051006,277169965927482,255
6248,307776,-203,277167866050818,277168165927472,255
6252,307832,26975,276211766117015,328196857047791,255
6252,307841,30404,276381566120290,276381865996685,255
7970,307858,-13510,276899966052911,276900265928905,173
4035,301900,-90310,277855166039887,277855465916179,255
6137,302122,-24079,278034866086986,278035165962909,255
3810,302216,89052,276499466129972,236836049287967,255
6388,313399,14797,277648766095652,277649065972440,255
8992,317246,-86317,277511066095384,356644650185031,255
8025,1277285,-8126,276899066079800,276899365956239,255
6557,1277305,-17057,277310066126153,277310366002760,255
6557,1277306,-30143,357807246956663,339826397844261,323
6557,1277306,-87947,277386266062107,277386565938424,255
6557,1277310,21058,215039430480476,277424065972213,255
6557,1277312,31634,248030515969400,277473565984683,255
6557,1277336,11271,277732466032871,277732765909577,320
6557,1277337,29690,277762466053344,277762765929700,255
9536,327100,-7019,277508666118997,277508965995599,375
9536,327100,-2292,277508366118940,227508686814501,255
9536,327104,-7082,277598366096366,277598665973075,255
9536,327104,10391,277597766096394,382836612636611,255
9536,327106,10302,277679366111219,277679665987836,255
4681,327112,12651,277818566102744,145214684494199,267
9536,327135,13534,206782055905165,195660763234496,255
9536,327136,-18264,278373866107466,278374165983878,255
8115,327140,10024,302763277260093,278436565978856,255
6029,295836,86566,276565166040059,276565465916524,255
6030,832051,88001,292031235079706,277157065945086,255
6030,832059,28820,227174271535533,277237765963338,259
6033,350713,80,277940966059797,277941265936351,255
6437,314417,30542,276389966108098,276390265984798,255
6437,314424,20018,276620366060873,276620665937322,255
6437,314433,11060,276782666108288,305364999713111,255
6437,314453,-10983,277133366060682,277133665937193,255
6437,314460,-24417,350422815157910,236491306270699,255
6437,314476,-22014,277731866130779,277732166007748,255
6437,314479,-25086,375387147945838,277767565951356,239
8553,314479,28012,277766966074848,277767265951568,255
6437,314495,-5300,277871366084355,277871665960897,255
5325,314507,20992,278167166105574,290935967446365,255
10194,314509,-20657,334150480339694,278204665961786,255
6437,314515,14773,278288366040388,205243965242367,355
6437,314517,30503,278369666124734,278369966001174,255
9504,723552,20439,277764866072673,277765165949231,255
9507,471761,-15583,276865166139609,276865466016076,256
9507,471765,8021,276896966069664,276897265946100,255
9507,471766,5392,276898466051835,276898765928275,255
9508,1311024,16551,278787566047281,278787865923301,255
10117,907340,-13164,276806966071116,276807265948159,255
6545,907359,-26261,277731266073353,277731565949596,229
6545,907388,-11641,278164466081477,188473330360433,255
6549,317266,-24745,278536466117060,278536765993413,255
6549,317268,27149,278547566083715,358418206687640,255
5241,301866,11452,276293066099165,255886960532476,143
4739,301871,-18571,276305066122265,276305365998765,255
4180,301909,29289,277931066101689,277931365978149,255
6137,302091,89994,276378566065581,276378865941616,255
6137,302114,2555,278018966090116,278019265966725,255
8917,302129,24865,278158766047994,278159065924312,255
6137,302159,20266,160115829502256,278716765931819,255
4400,302160,-10646,242138282673900,278720966002775,238
6142,302227,22184,276899366105170,400350466788628,255
6146,352976,8277,276822566077225,276822865954236,382
6146,352995,20645,277254866126374,277255166002999,255
6148,900843,17900,277165766070128,343250809989250,255
6148,900877,5903,401718224185246,277745965935416,209
6148,900878,14857,269428691331387,194915728273712,255
6150,302667,17164,276197066106105,276197365982628,255
4666,302707,-89404,277498466125545,277498766001824,255
6150,302727,31984,277662266064953,177688299429328,255
6346,311516,5826,276521066109295,311506917082951,255
6346,311522,-28942,276620366054758,276620665931364,255
8042,311522,-2601,332578825057024,276619465931141,255
6346,311577,9560,277557566082612,277557865959085,350
6346,311585,-14015,277729766120382,277730065996748,255
6374,312595,-22871,277687466049943,277687765926730,255
6374,312623,-12753,248974828711321,278192965977440,255
3935,312678,-26633,148098348865008,334975427706709,255
6378,312720,17763,277681466118597,277681765995208,262
6378,312781,23213,140399407426808,146632531822605,255
9676,312849,-9178,391790766338100,166608850497642,255
10121,312851,6097,276633266088535,276633565964809,255
6382,312854,12777,276717866115979,268951323798940,255
6382,312859,-16969,276779666041974,276779965918546,255
6382,312866,-15661,276911966080172,276912265956975,255
6382,312871,1620,276991166119176,276991465996132,255
6382,312887,19983,277317866107264,277318165983643,255
6382,312928,5297,278248766105495,278249065981784,255
9473,312930,23253,278293466050378,327856044194433,255
3752,312939,-13425,365056862403174,278631865995713,255
6384,313053,23480,146694286348924,276293065913024,255
6384,313118,-90526,147436190293408,277732465933867,255
6384,313137,-11890,205305463651764,278167765948019,214
3895,313140,28338,278282066037748,187948331169905,255
6385,313188,25152,194446041715068,308640117444095,255
6385,313195,-22980,276285566071892,418540715660811,255
6385,313202,-24451,276376766123215,276377065999855,255
10356,313202,90811,276376466123304,276376765999821,363
6385,313210,-93984,269164601445646,234881748317122,255
6385,313222,-16135,276782066104506,156888321425986,255
6385,313225,19906,171311620910866,327992622127987,255
6156,302890,-30860,276398066117151,276398365993377,255
4285,302897,10565,276451466085422,276451765962231,255
6593,1087579,-91094,277916666126553,277916966003068,367
3381,1087598,-30544,301874399781483,278540365961591,187
6600,318284,394,237711942747481,277855165968716,255
6600,318291,11661,277949366044294,277949665921107,255
6600,318299,10770,278099966064508,278100265941055,255
8102,318301,-28920,278108066061960,278108365938535,255
6600,318329,23197,278438066110537,314994460527044,255
6600,318349,-11392,278642366126418,278642666002926,255
6602,357134,-24343,277325366036047,272854614244325,255
6604,318432,-19994,277125866076030,277126165952574,260
6604,318480,-18860,401166992082595,277678465919560,255
6604,318491,-32174,277813166060364,277813465936751,255
6604,318491,-31428,277812866060363,277813165936792,255
10351,318505,30167,278175866061463,278176165937757,255
6604,318529,-6755,351998692423631,278451565909609,255
6604,318536,26190,278561366075007,278561665951520,255
6604,318559,-17251,278810366043710,278810665920463,255
8875,300100,-7008,276644066075101,276644365952171,255
6100,300142,-21319,277165166110378,277165465986792,255
6103,300244,-23239,276213266033487,276213565909880,255
8989,300261,22357,277475966044719,277476265921462,180
6144,302505,-7898,278706866074903,278707165951500,359
6146,352975,-4105,255676034684678,276779666006197,129
6148,900800,20459,276443366097100,295929110494429,253
6148,900800,29138,276443066097184,276443365973686,160
6148,900815,-89297,276802766056034,276803065932488,255
6148,900842,-32416,277163666126303,277163966002973,255
6148,900851,-16800,277272266063710,277272565940448,211
7421,900856,29146,277329566034763,174871574320486,255
6148,900865,-17056,277490966090257,277491265967095,255
6148,900867,-5445,277512866057061,277513165933421,255
6148,900878,-88791,277766366131108,277766666007846,255
6033,350730,27329,278773466116129,278773765992333,255
6437,314476,-31104,277731566131034,247026003061488,255
6437,314477,10913,240452098995410,277733665913644,174
6437,314498,9443,277991666095326,277991965971834,255
6437,314502,30351,278078066049314,278078365925468,255
6437,314532,-30749,278595866097477,278596165974014,255
6437,314534,-2173,278684066055000,278684365931034,255
6273,1102122,22619,277498766045367,238033919891642,255
3904,1102143,88387,277764266127193,277764566003523,255
6273,1102166,7383,278107166056242,238637416374011,255
6273,1102167,21720,278110166037211,278110465913484,255
6273,1102175,3239,278252066048728,278252365924751,255
6273,1102176,13038,278286566118421,278286865995219,320
6273,1102211,-13512,278639066045264,278639365921994,254
6290,309305,11277,276213566120753,276213865997250,357
6598,318106,19799,277434266067341,277434565943962,155
4482,318110,19252,277499066113041,342698586980306,255
6598,318127,-23086,277762766077040,277763065953302,255
6600,318281,-8099,277839266054647,277839565931278,255
7406,318291,-19204,277945766044442,277946065921174,131
6600,318291,-12427,277945166044406,277945465921189,255
6600,318350,-29183,301263069361123,278713165912123,255
6602,357142,-5843,277406966084996,277407265961228,255
6604,318439,-19103,277171766057904,277172065934444,255
6604,318559,-5330,278810666043673,346386904648105,255
8398,318987,435,278286266082331,278286565958706,255
6606,318987,12269,140194143616602,342416312299205,317
7389,319005,9005,278766566058759,278766865934949,255
6606,319010,-15415,314593826758446,278804665990176,379
9504,723527,-9759,277164866065643,277165165942368,255
9507,471738,-27205,276344666074279,276344965950538,255
9507,471739,26384,276352466104407,250844410577691,255
9507,471751,-7962,276632966099663,276633265976062,255
9507,471753,32767,281089932168559,276778765920299,160
9507,471770,4112,278335166066130,278335465942377,194
9508,1310996,-5932,276989966038866,282859313338500,369
9508,1311009,-1392,278361866117289,278362165993761,255
6346,311528,-29643,214636126156628,276702565915872,255
6346,311530,16254,276715466038508,276715765914612,336
6346,311543,-9187,276984866114638,323076488392389,255
6346,311556,-25994,277124666064250,277124965940686,255
6346,311579,198,228645502816106,338997294198996,378
6346,311585,30244,277731566120264,328739542440022,255
6374,312586,-8492,277501766036892,277502065913166,255
4701,312595,1316,277687166049857,260098468759591,255
6378,312717,-2679,277593566125166,277593866001646,255
6378,312719,92876,277649666130589,277649966007234,154
4571,312726,-27051,277766066051629,277766365928651,255
4548,312742,-29628,278081966079449,278082265956020,139
6378,312756,-6557,388576838018417,278341465953692,255
6378,312786,-24976,278717666062640,278717965938838,255
6382,312840,-6389,212964675545807,276434366003423,255
8811,312873,26549,369501864458563,277076065928436,255
6382,312895,-31984,214427556706107,277423165971548,255
6382,312900,18717,216976057878037,277508965962122,255
6382,312902,18956,277557566118268,277557865994639,255
6382,312929,31107,278285366103970,391105891145697,255
4420,312942,-19553,278717966093500,278718265970108,255
6382,312944,-5719,278724866053235,278725165929664,332
6384,313096,-28219,297496622828458,277507165943512,255
6384,313104,3164,277593266081758,277593565958227,255
6384,313137,18476,278167166071805,278167465948038,255
6385,313189,754,276183566048780,276183865925457,255
6385,313192,13503,276199166106298,276199465982267,327
10338,313202,23220,236168423742746,276375265999859,299
6385,313202,27744,276378266123275,220940523458475,255
6385,313211,7611,151455851859187,276614965972949,255
6385,313222,-2592,276781766104552,276782065981303,255
6385,313224,-2384,276830066117073,276830365993288,255
6385,313228,2341,276953966092863,276954265969723,255
6385,313228,23110,276954266092980,276954565969694,255
6385,313231,9121,277081166095269,277081465972074,135
6385,313248,18595,411284507405834,277346065913899,255
8926,302702,21903,277426466071947,277426765948400,255
6150,302727,7645,277661366064535,277661665941047,255
6156,302892,21953,276404066038197,203834544985443,255
6156,302944,-91339,276870866040377,276871165916670,352
9408,3372432,28545,278022866046423,278023165922998,255
6100,300069,21610,324504169043525,137570347414943,162
6100,300093,2053,276559466047486,276559765923889,255
6100,300093,11371,142411374988251,276560365923891,255
6100,300107,-94153,276722966033431,276723265909817,174
6103,300292,10884,325876042526913,278074465935640,243
6545,907368,9806,166809821843502,277853965952931,255
6550,317355,14895,277068266114973,277068565991424,137
6295,309601,30726,277149266055603,277149565932112,219
6295,309602,24813,277152566041445,277152865917553,255
6298,1178464,-8477,276998066059570,311929863591391,323
6298,1178506,-29950,323064914236770,278026465963395,147
6298,1178529,-87745,278657666062014,372647555639076,169
6299,309716,18329,277079366056311,277079665932541,211
6299,309716,29415,277077866056318,277078165932523,255
6299,309726,-90418,277652966122609,277653265999212,350
9451,309727,31181,295997562366992,277681465999847,324
5021,313335,-11772,276296066091279,340980388191182,255
4702,313344,346,276437666103063,276437965979643,243
5223,1225333,6040,278459366077267,278459665953448,255
6834,1225348,-26012,278624066103413,278624365980293,255
7217,325209,-31650,276587666066249,276587965943076,255
9688,317082,-28976,177016250747491,276712765946093,255
9511,1311851,-775,276562166094948,376958976268001,255
9516,441179,88017,277908266090320,358084956932089,255
9518,1152343,21420,276176366076865,276176665953783,183
9518,1152344,-30517,276206666124884,276206966001540,139
9520,326940,6669,276973766104245,191435775429054,255
4020,326978,-8435,277991966130345,277992266015747,255
9522,2069594,27192,276704066099917,354998998149083,255
9522,2069616,13601,277247066110088,277247365986596,255
9523,1288131,15248,277732766116391,277733065992988,170
9523,1288144,18763,277768166072029,277768465948338,255
9527,592931,-199,276266366089153,393717210118331,255
9931,592959,20538,343383431530012,277043965980275,255
9527,592971,-2662,277216766073003,277217065949481,255
9534,1152583,-6183,320738792136363,268083644372868,255
10341,306589,23633,276953966094162,276954265971105,174
6228,306603,-32270,277040066068402,277040365945212,255
6231,306854,-31411,277788266084877,277788565961415,255
8797,306854,-10578,277788566084889,277788865961411,138
9593,306861,6177,277913666045922,277913965922708,243
6231,306885,4335,292837995642897,278258965962008,206
6231,306887,-16819,278345066126932,278345366003298,255
4203,306890,14609,278652566083482,278652865960169,264
6239,307446,-6360,276620066093155,276620365969901,219
4363,307517,-8107,278772866065795,332098866838154,255
6242,307685,-7910,276267266046895,276267565923701,255
6242,307736,28862,277477166043406,277477465920388,255
6242,307755,26523,277933766076029,277934065952343,255
6204,355886,14023,278167166036206,278167465912745,255
6333,310347,11839,163470004332573,307956259222745,329
6333,310392,-13603,276782066084080,276782365960966,366
6333,310411,18737,276996866056317,276997165933088,255
7462,310414,27596,168491726329127,276999265960334,255
3004,310416,-11231,277000466032299,203634258135989,213
5113,310417,-27144,277004966061434,277005265937707,255
9701,310420,21440,277073366033235,277073665909822,255
6333,310422,-31175,283546294546557,277077565980690,255
6333,310488,6724,278804966092005,253392928872784,345
3380,1619018,-29942,276697766035443,237703739231609,255
6336,1619039,6442,277302866032738,206513004212342,255
6336,1619066,4153,258824080271081,277761865992656,255
6336,1619076,1704,408142031549169,277924765964151,255
6336,1619109,2365,278458166075216,278458465951481,350
6338,310674,-4494,277056266042031,277056565918342,255
6338,310691,-21953,153275140970436,277325365929135,255
7600,310704,19921,277641266123658,277641566000359,255
6338,310710,13434,251123932038590,302138150115550,255
6338,310710,-93107,277687166106432,277687465982615,137
6340,310754,-426,276824966084527,276825265961267,255
6340,310773,-27680,278387366047639,162053434481512,255
6340,310774,11825,269353383493168,300570778086349,255
5012,310774,24783,268088410085448,278431765982166,141
6341,310903,-8198,276431066077624,276431365954485,255
6341,310910,26732,276555266038669,276555565915261,186
6341,310919,-86778,276650966063815,276651265940348,255
6341,310924,7787,371150524735880,285799859149887,255
6341,310928,12660,222207179686639,276822865968204,242
9486,310946,16446,344681742020306,416134458483956,255
6341,310958,-3570,249310143441410,286137457219806,255
6341,310984,-103,278022566120670,278022865997074,255
6341,310996,32192,349806270467024,278279365925447,254
4248,310999,-31760,278331866053676,278332165930429,255
6415,357017,10840,276551066053591,276551365929949,255
6415,357044,25552,277663166111841,277663465988228,255
6415,357045,-8673,277682666077655,277682965954380,255
6415,357075,13735,278326166102039,278326465978128,255
6415,357080,-27213,278717366069042,278717665945607,129
6425,314358,-87330,276352766113569,276353065989926,272
6425,314358,31015,276351566113697,276351865989950,255
6425,314387,12867,277596266081714,277596565958350,269
6425,314394,-92630,277686866123678,310550426020862,255
8902,314397,21867,277990466065471,277990765942290,377
6425,314400,-8845,278026466096153,370113052884986,376
6126,301475,-15225,364505509890832,277469966001563,255
6133,301671,8999,302283515696090,277873165945704,255
6133,301688,14264,278253566036304,346323837682921,255
6136,301865,-8240,276281066099603,276281365975635,255
6137,302076,-2312,386948444742300,276204266015644,255
6142,302211,-28578,276320366123045,276320665999310,137
6142,302220,11478,276636866103928,276637165980772,255
6142,302235,-11975,277182866080590,321158532605754,255
8928,302241,-23600,277560566076570,277560865953022,282
6142,302244,30684,365269615617315,277648165966408,255
8648,302390,27003,350626908922413,276780865987023,255
2892,302448,87786,277559666032411,402744916893218,255
6144,302458,-9216,277767566093509,277767865969798,255
3480,302469,11611,277991066085701,277991365962137,255
6144,302504,-10282,278680466062067,278680765938500,368
6144,302505,1868,278707466074919,278707765951493,198
9860,297863,14427,276216866067745,276217165944454,360
6064,297876,90471,276461966110816,276462265987188,255
6065,297966,-22708,175134206778942,147440539421324,255
6078,298292,-25444,278198066041135,278198365917701,255
6078,298306,3037,278338766081123,278339065957756,255
6078,298322,-16916,333266842364650,271780525701391,255
3578,1102097,13786,222353866789790,282319609752449,255
6273,1102107,25858,196587015808268,277252465914370,255
6273,1102133,-32278,334762870083424,277598065988613,255
3400,1102148,613,277833266040669,277833565917343,255
6273,1102166,-23027,278106866055876,278107165932669,255
6273,1102176,87214,278286866118344,278287165995211,325
6273,1102178,-12916,278336066054131,278336365930720,255
6273,1102180,-2571,278369066091256,397128885234889,255
6289,309173,-3161,184113835318420,276454765959130,148
6382,312934,-28626,278420066064266,299065234813812,255
6384,313158,-13065,295855434406787,278626765937679,255
9744,313209,-8176,373340017604059,276540565967366,255
6385,313210,21437,276546866073141,276547165949588,255
6385,313224,-16662,276829766117113,276830065993256,255
6385,313234,-19576,202027740593687,277154365971043,193
6385,313235,-4416,277215566107247,277215865983928,298
6295,309608,-31664,278437166110710,278437465986919,255
6298,1178480,-26417,417510750910550,277505966005310,227
4112,1178497,-28035,277779266048236,277779565924593,255
6298,1178522,17640,278458466129526,278458766005721,255
6299,309687,-28911,276214166083818,276214465960144,255
6299,309689,12634,276298766072706,276299065948898,255
6299,309692,-3599,201014414775307,276356365991157,266
6299,309698,17421,276560066095908,276560365972368,255
10245,309712,5320,276904166129405,276904466005684,255
8184,309714,-19395,276990866110366,276991165987118,255
6299,309717,-29369,266743079534680,277125266005492,255
6299,309722,90346,277480166033146,277480465909805,320
6299,309723,6009,277509266098294,370864206526122,327
9058,309726,-30321,277652366122582,277652665999176,200
6388,313345,-5266,361504270447967,335248941529235,255
6388,313373,-3400,276955766035298,276956065911485,136
5091,313375,-19068,277130066038963,286076562275882,255
6388,313380,20749,277215866082808,386328534573552,255
4657,313389,2381,277386566090619,375044214577979,189
6388,313398,-31066,277603466071567,277603765948335,255
6557,1277285,-2774,276899666079425,276899965956266,226
6557,1277292,-1347,183043933131839,277040065913268,245
2906,1277299,-88132,277158266099572,200947439728410,255
4256,1277304,-16552,277299566111630,277299865988009,255
6557,1277309,3440,257152499428138,277416566015719,255
6557,1277321,-31399,277558766070103,277559065946744,255
6557,1277328,20142,277589666066794,277589965943382,255
6557,1277335,-22102,277679066128489,377779591031079,255
10341,1277335,7578,277677866128950,277678166004809,369
6557,1277337,10529,277763666052973,277763965929729,255
9522,2069616,-12618,204840154328084,277246165986596,255
9523,1288113,-29672,277427066078636,277427365955314,255
9523,1288131,-29294,277733066116512,277733365992973,255
9598,592931,-19169,153741280759919,377571223770847,255
6557,1277352,-89835,390491587395272,278104765956303,255
5252,1277353,-13432,278107166098104,278107465974887,255
6557,1277357,-87653,278193866036153,278194165912897,255
6557,1277358,-26575,278251466085265,278251765961857,255
6557,1277366,13187,278287466049354,278287765926038,342
8896,1277367,25360,278333966051946,278334265928607,254
6558,395185,3552,277315166124501,277315466001254,340
6558,395187,12113,145823324421750,234349527282818,255
9307,395202,88896,277592666092484,277592965968955,255
6558,395238,-15266,292166929229125,322516560652107,254
6558,395239,-6252,278196866090716,278197165967088,255
6574,318067,-24675,322791411981727,277074565951538,255
3270,318073,-31989,367582944005664,277347265978246,255
6491,317025,-23363,277227266066189,277227565942337,314
6204,355802,-23957,277131566079037,213224711447176,255
6204,355810,5501,277225766104786,277226065981283,255
6204,355852,29690,277831166081260,277831465957769,290
6204,355937,-3142,278630966117903,278631265993984,255
6414,356939,31492,276628466125401,276628766001719,255
6414,356949,-27143,277062566102306,277062865978846,255
4171,356958,16163,234013924309605,175130364924736,255
6415,357014,26497,276470666067638,276470965944122,255
6415,357021,-87639,276871466116985,276871765993706,287
6415,357050,13197,277767266053471,277767565929288,255
7750,357054,23295,277864766097773,277865065974406,255
6425,314358,-15362,276350666113494,276350965989957,255
7658,314358,9748,276351866113504,276352165989966,255
6425,314365,-10378,276436466125038,317944457311562,255
3293,1191211,19940,170172560622591,278164765924716,185
6830,1191252,-19505,340168296833408,278680165990120,285
6830,1191253,-29298,278716766034031,160245979975498,255
6830,1191253,17572,278714966034125,278715265910665,174
6834,1225333,-32687,278458766077217,335113301300050,255
6834,1225355,-4900,166819097712258,278715265930119,255
6834,1225356,-11560,159906264372303,278768665917727,255
7217,325206,-20576,256691550633710,167024739853291,255
10260,325220,-7086,277597466110577,277597765987160,255
7348,567921,26209,276391466110618,276391765987267,255
10212,567961,3176,277767566122912,277767865999300,318
7278,325462,-7524,276261266119951,276261565996440,255
4795,325499,-1970,276567266037283,276567565912943,255
7278,325500,-2323,276576866078273,276577165954984,255
9504,723518,-25244,277061066121482,277061365998102,368
6228,306652,24087,277472666097189,211208519726213,255
6228,306652,29752,138856863143839,277473565973384,255
6228,306660,94205,277559366087062,283000245620264,255
10262,306729,30671,278163866071847,278164165948253,255
7758,306745,-15352,278336966048669,278337265925517,266
6228,306745,20777,278336366048839,209812863788355,255
6231,306876,-432,278111966062981,278112265939150,255
6239,307448,-23516,184457436359189,266947708768093,255
6242,307683,-22469,218530094479891,276180865937861,255
6242,307694,-19563,276526466081025,276526765957711,255
6242,307694,1662,276525866081358,276526165957735,255
7360,307719,9532,277045166130014,392828332848128,300
6242,307739,7494,277562666126603,302836008967091,142
6242,307754,-31652,277929566085272,277929865962074,255
6248,307776,-21363,277168766050632,277169065927495,255
6248,307776,29710,277169366050692,255409096392378,255
6248,307790,-14689,277522766078280,277523065955036,255
6248,307790,-4207,277523666078121,277523965955035,218
9887,307793,-86089,277745366109480,277745665986051,255
7556,310420,9103,277073066033243,277073365909780,255
6333,310481,14288,278634266067534,278634565944010,255
6333,310483,24742,273654883620139,278717065929988,255
7406,1619076,8226,277924166087505,277924465964142,133
6336,1619081,27149,277940666049199,277940965925559,255
5259,310666,-92477,276908966119837,276909265995686,255
6338,310671,14131,276973766121403,276974065997618,255
3215,310689,21889,277319666089384,291538747772167,255
6338,310704,-11391,277640666123680,277640966000427,255
6338,310738,10148,278100866128695,154603890239478,255
6340,310750,19064,276646766054904,289022292406492,255
6340,310756,-15766,276908066048111,370735902453933,255
3061,310762,26520,277168166050438,277168465927023,255
6341,310906,-18641,276517466041018,276517765917440,255
6341,310907,6773,276552866126863,284430953764282,198
6341,310911,32236,276560066090185,276560365966780,255
6341,310919,5640,276649466063860,276649765940337,255
9012,311015,-27969,278763566076518,278763865953389,368
6346,311509,8826,276349766097823,276350065974528,255
9383,350341,23199,277753166051218,200954917216175,255
6029,295836,-19585,276562766040144,276563065916539,255
6029,295836,9357,266213717392035,328265084680065,255
6029,295837,-86839,276571166075900,366637081619953,367
6029,295837,-16529,276571466075768,320812464620147,255
6030,832048,-1390,277126166108175,277126465984727,255
6064,297883,-30575,276559166088312,212481886269922,255
6065,297941,-2082,277518866111518,277519165987690,255
3995,297959,32562,278120666036995,183376193516160,127
9534,1152578,20301,276385766051928,276386065928478,255
9534,1152581,-22735,276436166097562,211341593130105,266
9534,1152631,-86594,278371766071317,278372065948078,255
9536,327060,28452,276780866083496,319654213186568,255
7658,327073,-27984,277078166126231,277078466002888,255
9536,327077,15535,345014988439545,339216315515582,266
9536,327078,17709,277224866043552,277225165920500,131
9536,327092,-30863,277316966093955,364995866293008,255
9536,327106,93710,277679066111303,277679365987816,255
9536,327125,3733,277910666059616,277910965935956,379
9629,307831,4859,408684958141061,276176665967829,179
6252,307840,-87070,276349766104346,276350065980733,255
6252,307868,29996,318755522106967,277126465922206,255
6242,307685,-12629,276266666046894,276266965923693,255
6242,307686,27751,276298466117408,276298765993695,291
6242,307703,27798,406292621987580,276640765964667,255
6242,307736,1546,277476266044366,277476565920397,255
9530,1191239,-89957,246286841388875,278529865925619,255
3348,1191252,28016,278680466113754,278680765990098,255
6830,1191253,1587,278713766034207,278714065910664,255
6830,1191253,30010,278715866034125,278716165910790,255
6834,1225346,-2611,278548166129304,278548466006069,255
6834,1225347,-137,278596766034255,278597065910776,255
7115,324364,-2412,277144466096825,141200320302900,255
7217,325188,-18624,276137666090844,164743573397568,255
8161,396121,27717,276716666100782,276716965977279,255
7231,396139,-16850,413947360778984,278536165946820,255
4156,567910,-29129,140466497391422,186799684755747,255
7251,567935,-5623,277073066037066,410540751168693,255
7251,567935,23136,277072766037068,277073065913478,339
7251,567954,-17293,277646066128003,277646366004760,201
7251,567969,23729,277929266057531,309734269548483,255
7278,325483,-5402,276465266037312,261382142763635,255
7433,1197229,18175,276379766092712,276380065969598,255
6415,357019,90394,276565166121470,273520192728903,255
6415,357030,-27015,277080866053334,277081165929819,255
6415,357061,-1272,278095166062778,278095465939250,255
6415,357070,-25593,278196866099711,278197165976213,255
6425,314358,20981,276353066113531,276353365989985,255
9004,314360,14591,276384266094301,276384565971203,365
6425,314365,24714,276438566124673,276438866001207,255
6425,314371,22414,276483866068752,276484165944780,258
6425,314377,-18370,195258159008881,276686365922519,255
6425,314383,-23759,277560866111676,277561165987942,255
9843,314389,22216,345157220564679,277649966005881,255
6425,314397,20364,214564679774268,277991065942304,255
6425,314397,31276,277991666065514,277991965942316,255
6333,310346,-10942,276176066055651,276176365932129,255
6333,310357,-20329,360811858356575,276436165987151,255
6333,310414,20881,276999266083553,276999565960334,255
6333,310416,6225,253137105940839,277002565909026,378
6333,310470,-7621,278455766104889,278456065981305,255
3764,310482,-26084,278636066040852,278636365917094,269
6336,1619028,23511,277152266033263,161914050523248,255
6336,1619109,21534,278458466075640,278458765951606,255
6338,310636,18642,276442766110328,276443065986845,255
6338,310681,3978,277148666099303,277148965975590,255
4762,310691,29168,277325366052332,277325665929137,255
6338,310702,-8424,277559666116600,277559965993123,255
4160,310759,16266,277037366049635,277037665925835,349
6340,310766,22281,278245466120958,396713233714952,255
6340,310788,-27054,278676266096559,278676565973204,292
6340,310791,14756,278764766069597,307279770209510,255
6341,310892,-4479,276171866045587,301121079337882,255
6341,310898,-31418,276302366041956,276302665918626,255
6341,310904,-30988,338258974378675,276467065914198,255
6341,310911,-12052,276558866089951,276559165966792,357
6341,310953,-24284,277468166123813,277468466000489,349
6346,311527,-6020,377783942915009,276648565929865,184
7958,1132566,-29333,398358810083779,277467865998815,255
6060,1132570,-10770,277553666101161,277553965977934,255
10392,1132579,-1568,277826966120520,277827265996994,255
6064,297860,30796,276179366047670,362867584889361,255
6064,297874,10504,276389366096140,276389665972518,144
6064,297877,-27586,276466166114867,276466465991156,255
8367,297959,23662,278123966136997,278124266013651,255
6078,298246,8716,277560566094364,277560865970828,255
6078,298296,-528,278204966105333,278205265981667,255
3238,298317,6299,298727537661272,278448865952853,272
6078,298326,15666,290512887173514,278598265997840,255
9534,1152568,10353,276299966047546,276300265923988,255
9534,1152632,-25871,278373266077225,278373565953500,255
9536,327063,-136,276865766040242,207591283161997,255
9536,327106,23095,175935884599616,277679965987826,255
6248,307789,26551,277510766090779,277511065967492,255
6252,307832,-18887,347828480337636,276211765993436,255
6252,307842,31992,276435566049870,276435865926449,255
6252,307855,89560,276867266119412,267085923324107,255
6252,307859,-31195,276953966111648,344741423869950,255
6252,307878,17493,175797676285490,277472365946319,255
6273,1102129,-9142,396718672383195,277517965969082,320
6273,1102129,16441,277518266092547,277518565969061,255
9840,1102131,24000,286683390597740,168697298403167,255
6273,1102131,28572,277586366063478,277586665940009,255
5178,1102136,-6693,144082784830998,151720056875492,255
6273,1102161,-27852,278029166102292,200757891134349,255
6273,1102164,3563,285179083306134,278078365940820,255
6273,1102205,18043,209400656045618,278621365954289,255
