rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
6048,585545,-3621,278688266089833,278688565966202,312
4826,585545,-83951,161471643932879,251809313290155,269
6048,585545,564,278686466089690,278686765966183,152
6048,585545,7064,278687366089759,278687665966158,160
6048,585545,28374,278686766089761,328692265919197,286
5168,585549,-30984,278713766088266,278714065965041,255
6048,585549,-15079,278713166088262,278713465965038,255
6048,585549,-91368,278713466088134,253478646160479,255
6048,585549,-3686,278714366088270,251802025315600,243
9405,585549,186,278712566088304,278712865965046,255
6048,585549,2619,278714066088135,278714365965030,255
6048,585549,5376,278712866088134,278713165965026,211
8911,585549,9651,278714666088099,278714965965039,252
6048,585549,27000,157439234761898,278715265964966,255
6048,585554,-11047,156177514748208,278799565966688,237
7769,1132557,90158,276171566131686,276171866008023,236
6060,1132557,-1459,276171266132115,203450666956781,240
6060,1132558,85714,276206366109028,276206665985358,0
3045,1132558,18907,276206066109093,276206365985357,0
5087,1132558,30045,276205766109012,409258477845294,201
6060,1132559,-91339,276257066099807,276257365976282,255
6060,1132559,26760,276257366099787,276257665976302,255
6060,1132560,-28426,156370390455758,264891220526177,255
6060,1132560,92888,276274466069150,413434373048632,255
6060,1132564,-6848,277380866094950,204529055304306,255
6060,1132564,-6621,277380566094934,277380865971501,255
6060,1132565,-4917,277415366034577,277415665911082,368
4597,1132565,12257,277415066034608,277415365911057,211
6060,1132565,-87345,318981287520418,160390284143576,182
3335,1132565,25565,277415966034529,346476292493752,255
8921,1132566,-29333,277467566122551,277467865998815,255
6060,1132566,-22122,277467266122567,412053809133468,239
5069,1132567,-16305,277502066127369,277502366015763,255
4931,1132567,-11322,277501766127324,381840785460988,255
8957,1132567,21648,277501466127529,277501766015739,255
6060,1132570,-10770,148868596768342,277553965977934,255
6060,1132570,4001,277553366101186,277553665977926,255
7384,1132570,7699,277553966101110,172470643373878,255
6060,1132571,-29959,277588166077614,277588465954161,249
8099,1132571,-7622,277588466077378,277588765954172,255
6060,1132571,9843,277588766077998,277589065954187,255
9404,1132572,21545,277640366097677,277640665974283,250
7745,1132572,30587,277640066097828,398106507900829,255
6060,1132573,-92568,277674866116309,277675165992839,229
6060,1132573,-3056,277674266116389,344571283365431,255
6060,1132573,-88695,277674566116518,277674865992802,363
9900,1132575,10548,242683811094713,277726765938739,255
6060,1132575,29450,277726766061989,277727065938746,255
5024,1132576,-23107,277766366126791,277766666003334,255
8358,1132576,-7877,277766666126686,277766966003293,255
6060,1132577,16163,277775666129582,277775966006114,255
5141,1132579,-1568,277826966120520,277827265996994,255
6060,1132585,-1861,277915766108523,277916065984884,158
8133,1132586,-4737,277918466092232,277918765968790,255
6060,1132586,-374,277918166092218,277918465968799,255
6060,1132588,-25903,277985666038055,277985965914490,255
6060,1132588,-10760,277985366037812,277985665914462,255
6060,1132589,18833,278019866041604,278020165918166,255
6060,1132590,28253,278021366053179,278021665929805,255
4423,1132592,-13771,203450449620275,278072665931920,255
6060,1132592,10710,278072666055613,278072965931874,255
6060,1132593,-27592,278106566079200,278106865955799,255
6060,1132593,-9146,278106266079527,278106565955781,255
4011,1132593,-2790,278107166079374,278107465955797,255
6060,1132593,7645,269712445083769,278107165955800,255
6060,1132594,-8536,278157566123733,278157866000267,255
6060,1132594,2817,278157866123779,278158166000279,255
6060,1132596,-5013,171254736438273,278195365995816,255
6060,1132596,-87359,278194766119514,256436747182028,255
6060,1132596,18632,320627757955412,278195665995811,255
6060,1132598,-7660,178243194481249,203984019399819,255
6060,1132598,-4925,278244566118965,278244865995205,255
6060,1132599,-27875,278279366070463,278279665947022,255
6060,1132599,-24322,278279666070094,278279965946957,255
6060,1132599,3287,374172798314592,187955308625495,147
6060,1132600,9476,140203369358282,278331565925593,255
6060,1132600,30254,278331866048679,278332165925603,255
6060,1132600,91143,412745785737139,278331865925489,215
4057,1132601,-1821,278365466047131,278365765922915,255
6060,1132601,18250,278366066046680,278366365922867,255
3967,1132601,29341,278365766046699,278366065922892,255
5025,1132611,12690,278600966076859,278601265953526,255
6060,1132611,29093,278600666076921,216940276104018,255
6060,1132612,18762,334984206643104,344497449747025,255
6060,1132613,2646,278606066057559,278606365933770,255
6061,297787,2947,276180266108054,276180565984461,255
8258,297793,-153,230214960117149,382446581443396,255
6061,297794,17868,276266966071134,276267265947807,255
6064,297860,-24336,333068511428595,276180565923951,255
6064,297860,-19389,276179966047754,196006488031853,334
3944,297860,-12626,276179666047303,276179965923734,325
6064,297860,-12487,276180566047531,276180865923700,255
6064,297860,30796,276179366047670,276179665923719,255
4426,297861,-10140,276189566117825,276189865994403,255
6064,297863,-87944,321922768836893,276218365944478,255
6064,297863,3203,276217766067900,276218065944457,255
6064,297863,12297,276217166067898,276217465944458,255
6064,297863,86795,299286676597851,276217765944480,255
6064,297863,14427,276216866067745,276217165944454,255
6064,297865,-24289,276266066073869,276266365950573,255
6064,297865,-2543,276266966073886,276267265950451,255
3691,297865,23902,276266666073794,231346999789783,315
6064,297865,25696,262137195965664,276266665950477,255
6064,297865,29718,276265766073866,276266065950447,187
6064,297866,-23274,276297866036158,276298165912869,255
6064,297866,-19092,276297266036290,195398736814131,255
6064,297866,-13979,155235492910719,303322719119848,255
6064,297866,-13273,147460169190400,212240597067030,255
7442,297866,1028,276298166036194,276298465912848,173
4383,297869,-28166,276355466038661,183403387998259,255
6064,297869,-13405,276355766038712,276356065915338,255
6064,297869,-892,276356066038555,276356365915322,255
6064,297869,11298,371296196768085,276356665915312,163
4401,297869,-84444,276356666038633,276356965915348,255
6064,297874,-23606,276389666096144,387516681640936,195
6064,297874,10504,150813470982457,276389665972518,243
6064,297874,11212,276390266096115,276390565972511,296
8847,297874,13503,413022388781994,276390265972504,255
8970,297874,23413,276390566096145,276390865972525,255
6064,297875,-9199,365210029942304,276458965980444,255
6064,297875,-6681,276459266103765,276459565980399,255
6064,297875,110,246569545111400,276459265980414,255
6064,297875,21068,276458366103820,276458665980447,255
2869,297875,21879,197088783390943,276459865980403,255
3501,297876,1371,276461966110816,235784864351543,255
6064,297876,16341,276462266110695,276462565987200,255
6064,297877,-27586,261802760674515,276466465991156,255
6064,297877,-17338,276467066114877,261806215926739,255
8390,297877,-3271,276467366114892,139881901791814,296
6064,297881,-27256,276472766129166,276473066005981,255
4722,297881,-17039,276473066129412,213045374290614,360
4176,297881,-84581,304975208331761,207202257924275,145
6064,297882,-28651,276527066069874,276527365946561,255
6064,297882,-494,276527366069777,322333396163243,336
6064,297882,32176,144843616099881,276527065946728,255
4930,297883,-30575,276559166088312,163153711971706,255
5302,297883,-4545,271119657710208,313310027861868,255
6064,297883,93814,190645218454036,276559765964820,255
6064,297883,11155,142693176130178,276560965964806,255
6064,297883,12085,276558266088235,276558565964857,255
6064,297883,20668,276558866088205,276559165964849,255
6065,297929,-21204,276182066068698,276182365945337,255
6065,297930,32087,276186266126984,226990834263184,175
6065,297932,-11782,276272366040596,276272665916910,195
7746,297932,26688,276272666040429,276272965916822,255
6065,297934,-29129,331159071384297,415682366610335,255
6065,297934,11102,228465907737823,277391365989707,374
6065,297940,-15317,293342394908223,277509265925291,0
6065,297940,11058,277508666048509,366932975215098,0
6065,297940,15665,277508366048528,277508665925271,0
8046,297941,-10864,277519166111073,191307585577244,168
6065,297941,-2082,277518866111518,277519165987690,255
6065,297941,23285,310984658280026,277519765987653,208
10384,297945,14043,277649066061268,277649365937937,255
6065,297954,13006,277991066066804,277991365943016,255
6065,297955,94506,277995866107913,277996165984265,255
6065,297958,15396,278110466129526,278110766015599,255
6065,297959,-24253,200773072936851,278122166013645,255
6065,297959,-20952,278119166037026,278119465913650,255
4577,297959,-14327,278120966037071,278121265913641,255
4825,297959,-789,278119466036993,278119765913672,335
6065,297959,4506,375061607276964,233701507496565,255
6065,297959,12778,278117966037584,278118265913632,255
6065,297959,23662,278123966136997,278124266013651,255
6065,297959,32562,278120666036995,323165897159783,255
6065,297961,21470,278275166039984,278275465916388,255
6065,297965,25325,278442566068915,387917387923537,255
6065,297966,-22708,278447366048979,278447665925672,255
3806,297967,-19702,278483366118886,278483665995621,176
6065,297970,19395,278627666086795,278627965963479,255
4559,297977,-30412,278772866131576,322615501581812,255
6078,298230,-27581,293269890865894,276181165978704,255
6078,298230,-84091,276180566102007,276180865978700,255
3752,298230,22604,276180266102155,276180565978665,255
7997,298231,-17106,316258749681756,229879921573077,255
6078,298235,-28061,254417290431712,276263065950700,255
6078,298235,88662,276263366074087,276263665950700,156
6078,298235,27985,254550355182268,276263365950665,324
6078,298237,15687,277390466039178,277390765915901,354
10120,298237,26601,277390166039436,277390465915896,255
6078,298243,-24723,277473266102342,277473565978908,269
3630,298243,-12850,277473566102313,170865098272677,255
6078,298243,6175,277472966102414,277473265978943,199
6078,298244,13236,277507166122317,277507465998775,255
6078,298245,-14830,336018634785211,277515265939282,255
3933,298246,-3166,277560866094156,408715834424358,255
6078,298246,8716,277560566094364,277560865970828,255
6078,298247,-8666,222301100735104,277594165963700,339
6078,298247,7756,277594166087017,277594465963743,227
8661,298250,5377,277605866113511,378485688628564,255
6078,298252,942,202779894687077,277645466007826,255
6078,298252,30776,277644866131507,277645166007823,255
6078,298253,-25874,277681166090518,277681465966887,255
3926,298253,17612,277680566090543,389156671777684,255
6078,298253,89372,277680866089980,277681165966881,255
6078,298254,-4346,277682366121086,277682665997738,304
6078,298256,84510,277688366098467,315981273337941,255
6078,298259,-27296,277733966056036,277734265932343,374
6078,298259,-7121,277733666056088,277733965932300,255
6078,298259,27281,277733366056147,277733665932365,255
9600,298260,3085,277766366130282,277766666006831,255
6078,298260,19391,313040268977770,382926393137832,255
6078,298268,-85702,277866266105634,301070170898148,255
6078,298276,-8248,277995866107324,277996165984142,255
6078,298276,-425,277995566107463,277995865984081,255
6078,298276,24185,277995266107450,277995565984121,271
6078,298278,21865,269708112800706,278024365986780,255
10039,298285,-13580,278097266099057,278097565975577,255
6078,298289,31484,278163866093869,278164165970328,255
4594,298290,-18495,278165366067406,278165665943428,321
6078,298290,27871,278165666067083,278165965943572,255
9021,298292,-25444,173870395275887,278198365917701,194
6078,298292,-12909,278198666041139,278198965917606,255
6078,298292,-11394,278198366041097,278198665917639,255
6078,298296,-528,278204966105333,278205265981667,255
6078,298298,-11241,278250866039996,278251165916927,255
5073,298298,-93198,278250566040334,278250865916917,255
6078,298300,-22448,278285066129205,317559335827484,166
9370,298300,-22446,278285366128150,278285666004563,255
6078,298302,7972,278289566098157,237382773087022,208
6078,298304,-17835,278299466086843,278299765963122,255
6078,298305,-23132,278300966052301,278301265928528,255
6078,298306,-23926,278339066081155,147586075734734,255
6078,298306,3037,278338766081123,278339065957756,377
6078,298306,8227,278338466081798,278338765957912,256
2977,298310,-28668,273735335297860,278384365987409,255
6078,298310,25021,278384366110899,195599805277849,255
6078,298312,-24757,278390966093707,278391265969999,255
9226,298317,6299,281576034558342,278448865952853,255
6078,298317,30237,278448266076335,278448565952822,255
6078,298318,-21945,278460566069275,253952310953241,159
7407,298318,-15048,235847321089980,278461165945968,255
6078,298319,-13437,278462666080496,278462965956736,344
7921,298319,7025,278462966079938,278463265956722,255
6078,298322,-16916,278475866035778,333010074839888,255
7774,298322,19654,309967446313505,278475865912570,255
2991,298326,15666,278597966121264,278598265997840,255
6078,298326,27717,278597666121009,230809397139796,374
6078,298327,28734,278614166108965,278614465985483,255
6078,298328,3297,234574091120331,278615065912066,255
6078,298333,5045,278682866069220,226857648711994,255
6097,3372406,-16720,277469666035129,277469965911919,255
6097,3372406,15945,277469966035105,227523015766544,255
4840,3372406,18154,277469366035283,214651691239269,254
6097,3372406,24778,277471166035151,277471465912062,255
6097,3372406,32410,213514579828289,277470565911920,255
6097,3372407,-26167,277505366121727,394752451018174,255
6097,3372407,-92964,203383357854904,383268317763822,255
6097,3372407,-5526,328568850831793,277505065998432,255
3301,3372407,-2392,277505966121724,277506265998443,255
6097,3372407,1562,277505666121596,277505965998446,255
6097,3372408,-28751,399067737940331,277507165983649,306
10370,3372408,22811,213976564958958,277507465983630,255
6097,3372410,-6893,400714397585304,277520666007660,255
4827,3372410,12877,277520666130867,277520966007707,255
6097,3372411,84557,277556966128843,277557266005575,255
6097,3372411,31447,277556666128869,277556966005578,255
8451,3372413,-21067,277578866072207,277579165948776,255
6097,3372413,-10765,277579166072148,277579465948709,255
6097,3372416,10406,277643066072172,379502876169126,209
6097,3372416,20527,277643366072210,334040084245074,255
8256,3372422,29872,216859345430773,277694965955630,255
6097,3372423,-85072,277729466118714,277729765995160,255
6097,3372423,19823,277729766118443,277730065995153,255
6097,3372424,-17061,277764866129168,277765166005020,284
6097,3372424,865,184873358170502,277764566005066,229
6097,3372424,21730,277764566129104,277764866005053,255
6097,3372429,-3162,277938866080303,277939165956637,255
6097,3372431,-93765,277988666051795,277988965928620,255
6097,3372431,-2716,277989866051784,277990165928587,255
10269,3372431,-1482,277990166051712,277990465928605,186
6097,3372432,-13445,278023466046329,350164928616027,255
6097,3372432,-4606,278023166046334,278023465922961,255
6097,3372432,28545,278022866046423,296141174749835,255
6097,3372433,2456,278027366088715,332534436618744,255
6100,300068,3833,276214466034508,251205624286583,266
6100,300069,18480,276221666111194,276221965987445,375
6100,300069,21610,322743399809792,276221665987481,255
6100,300073,-14371,225189103656441,276300265939938,332
6100,300077,-9055,276307166133353,276307466009988,255
7357,300077,27207,276306866033612,299765545613137,255
6100,300079,-32158,276378866105961,347302259274363,255
6100,300079,-7476,208677476721290,276378865982168,175
6100,300082,-30168,276387266075894,276387565952508,255
9236,300082,-15479,276387866075859,276388165952500,255
6100,300082,424,276386066075858,276386365952565,255
6100,300082,11954,276387566075886,276387865952590,255
6100,300082,15467,276386366075927,192180626561965,255
6100,300082,19171,276386966076341,276387265952571,255
6100,300082,92672,276386666075890,276386965952522,352
4492,300084,-17580,276465566109869,276465865986059,255
6100,300085,3037,276471866036937,276472165913347,255
6100,300093,-28625,276559166047469,276559465923842,336
6100,300093,-20176,276561566047635,276561865923892,255
6100,300093,-19860,276560666047286,276560965923894,274
3551,300093,-14168,326648938831055,276561265923874,255
6100,300093,-12491,276558566047216,276558865924137,255
6100,300093,-9059,276561866047240,276562165923893,255
6100,300093,-4993,276557966047428,276558265923865,255
6100,300093,2053,151743900742655,276559765923889,159
6100,300093,2444,399811515339539,276558565923878,190
6100,300093,4725,276558866047682,276559165923890,255
6100,300093,5023,276560366047865,276560665923884,255
6100,300093,9610,190973240480096,276557965923907,255
6100,300093,11308,276561266047204,276561565923927,255
6100,300093,11371,300184197498457,182924346789828,255
6100,300093,24772,276562166047648,276562465923873,255
10120,300093,27622,276559766047403,276560065923863,255
6100,300093,30081,276562466047332,209281188534236,255
6100,300100,-19808,276643166075501,276643465951973,172
6100,300100,-14626,413090762113117,276644965951939,255
6100,300100,-13920,276645566075105,276645865951982,255
6100,300100,-90753,276644066075101,276644365952171,286
6100,300100,-6063,276643766075575,276644065951955,255
6100,300100,-3710,276647666075435,208611715310225,255
6100,300100,-2658,307291873320111,276643765951935,255
6100,300100,-2591,276646766075081,276647065952045,255
6100,300100,705,276646466075549,400095113933872,336
6100,300100,3881,276644366075515,299222880895146,148
6100,300100,12632,276644966075086,276645265951972,255
6100,300100,12841,276646166075121,276646465951964,255
6100,300100,13663,282815539526688,276643165951943,255
6100,300100,21919,276645266075518,147116647871397,255
6100,300100,23088,276645866075662,276646165951970,208
6100,300100,24150,276642566075492,317961217057852,140
6100,300105,-6593,276719366067545,323358280229449,255
6100,300105,26421,362543011991542,276719365943800,255
6100,300107,-25878,276722966033431,276723265909817,290
6100,300107,22036,276722666033320,276722965909865,238
6100,300108,9003,276735566086452,276735865963034,255
6100,300108,10049,276735266086439,137731639829414,255
6100,300109,-3964,276739466095734,276739765972647,255
9903,300111,23708,276796466068517,276796765945090,255
6100,300111,29195,276796166068624,276796465945085,255
3895,300113,-27666,276803666066187,276803965942552,255
6100,300113,-5236,276803366066339,276803665942551,255
6100,300113,7043,341492567268959,276804265942537,255
6100,300116,9943,276811166096837,304143206891833,255
7687,300116,22285,276811766096860,276812065973281,255
6100,300116,-93275,217874762913848,276811765973301,255
6100,300118,-17024,251478824110098,276818965936996,255
6100,300118,12130,329034853212319,276817465936961,376
6100,300118,22183,276817466060816,276817765936947,255
6100,300120,-10074,276865766101772,276866065978195,255
6100,300120,-9012,276866066101609,178099979163967,255
2912,300128,-19719,276903866053694,276904165929995,255
6100,300128,-11553,355990013583454,206263242786346,255
6100,300137,-32650,277078166125872,277078466002560,154
6100,300137,-9321,277079366126005,277079666002501,255
6100,300137,-3408,146042364714658,277079366002529,255
2938,300137,22485,277077866125806,277078166002567,255
6100,300137,25871,156705817437840,277078766002799,255
6100,300137,28743,277077566125963,277077866002572,255
6100,300137,90080,240332482974716,277079066002471,183
6100,300140,-26215,277155866096842,277156165973171,255
6100,300141,1763,292589278893874,159392812314386,255
6100,300141,2929,277162166066717,277162465943131,255
6100,300141,7652,277163066066976,277163365943176,255
6100,300141,-91293,277162466066831,277162765943168,255
6100,300142,-29792,277164866109736,277165165986561,376
6100,300142,-21319,277165166110378,401522485712359,255
6100,300142,10890,277165466110006,160599964845632,255
4008,300144,22293,277168466032851,277168765909760,238
6103,300242,14144,392644955874978,276173665972371,255
5112,300243,24878,276180266067710,276180565944495,255
9629,300244,-23239,276213266033487,276213565909880,255
6103,300244,27423,276212966033681,276213265909885,255
6103,300247,2125,276224966065486,276225265942058,255
6103,300247,19219,276224666065570,276224965942147,211
6103,300248,19291,276260366123503,276260665999596,255
6103,300249,5653,276266666038650,276266965915015,255
6103,300250,-22658,276273866106555,276274165981984,255
6103,300250,9060,276274166105460,276274465982011,255
5380,300251,-4494,276278366107103,276278665983441,190
6103,300252,23594,276300566119975,276300865996665,255
6103,300254,-27494,276307166038647,276307465914130,255
6103,300255,21075,276346166139758,276346466016292,255
9856,300257,-24568,276366566039706,403710841228935,255
6103,300257,-87546,276366866039688,276367165916469,255
3249,300258,-26748,276382766071818,276383065948319,255
5198,300258,-10809,276382466071743,276382765948362,255
6103,300258,24729,276383066071657,276383365948305,255
6103,300260,-18020,277469366040851,277469665917552,255
6103,300261,85005,277475966044719,270320535764628,255
6103,300261,86733,277475666044824,277475965921456,255
6103,300262,-3986,277489166114915,277489465991111,255
8810,300262,28116,277489466114537,277489765991109,255
6103,300262,31757,277489766114834,277490065991054,255
6103,300263,5502,277503266058830,148600470509293,255
6103,300265,-21854,277556366107225,277556665983437,255
4699,300266,-19573,277563266075050,277563565950916,255
5063,300268,27379,277576466095899,277576765972481,255
6103,300269,-24647,277607966078122,407074432460897,255
6103,300269,-8250,277608266078179,277608565954777,255
6103,300269,16799,277607666078243,179571065629217,224
4333,300271,-30826,277644866076064,170660925280639,255
6103,300273,-13885,277653266123375,277653565999818,198
9768,300277,88305,277664966087826,277665265964261,255
6103,300278,-91937,277668866130115,277669166006621,255
6103,300282,-32530,170990776794935,277729165998398,255
6103,300282,-30594,240403726712449,277730065998393,171
6103,300282,-27507,277729466121913,305045110536601,255
3029,300282,-19884,277729166121764,277729465998388,255
6103,300284,-31858,277959566103855,277959865980365,178
2878,300284,-27469,277959866103836,263684158376348,255
6103,300284,23617,320226138191340,277959565980327,255
9761,300285,26996,212575544995992,277988665936824,255
6103,300286,4912,277995566129133,277995866005375,255
6103,300288,-6501,415821904498690,278009065961348,255
6103,300288,13126,278008466085348,278008765961302,255
3106,300291,-7603,278041466033631,370343620970421,255
6103,300291,10239,278041166033656,206540899516897,255
6103,300292,10884,278074166059084,278074465935640,255
6103,300296,-31868,278125166087194,278125465964009,255
6103,300296,16701,278125466087631,278125765963912,347
6103,300297,-28412,409051836214844,278181565994863,255
9499,300299,2354,306069381645794,377245138031776,255
6103,300299,27441,191710942181799,278216065988475,255
6103,300301,18208,278339966068037,278340265944494,255
4033,300302,4145,325970421863477,278351365940890,255
6103,300305,-29513,278360366079232,278360665954297,0
7582,300307,10181,278377166056958,278377465933146,255
3404,300308,5633,278422766056251,278423065933205,255
6103,300309,7837,278443166072922,278443465949247,255
6103,300310,25461,278444366101662,278444665978016,255
6103,300311,26280,253481551276878,237930921516911,255
6103,300312,5794,278677766117965,278678065994613,255
6103,300313,-12976,278684366063702,278684665940092,255
6103,300314,24577,228130710847267,278720666006096,255
8554,300405,-22326,162280516008294,277658365998730,255
6106,300419,-8473,193868553766439,372531921846795,137
6107,300547,5936,189094204927460,166905081884925,255
6107,300548,26093,411928401999188,256836115885105,255
6107,300551,85020,276185666098703,239062669634446,255
2923,300552,20555,276186566066399,276186865942714,255
6107,300553,22390,276210566126587,152611842291386,145
7635,300553,25792,276210266126665,276210566003059,255
3995,300554,12732,276212366095711,376835742427861,255
6107,300559,25655,288892111611949,276353965995045,255
6107,300567,12748,276385466059365,234163701278993,255
6107,300578,27159,139411118665506,277390765913144,255
9847,300583,93967,277407866052078,277408165928365,373
6107,300585,-26259,277409366121952,277409665998404,255
9079,300587,-14092,277497566056038,277497865932704,346
6107,300587,5881,277497866056028,277498165932726,255
6107,300587,14742,277498166056071,203723255952189,255
4834,300588,-83982,277499966037786,277500265914689,255
6107,300588,-13700,277499066037916,277499365914417,378
6107,300588,10491,277499666037865,289726930145191,255
6107,300588,27026,277499366037826,277499665914452,255
9725,300594,8598,277561766125903,277562066002314,255
6107,300600,-8262,277594166115115,277594465991482,255
6107,300601,11631,289653028214895,217200157860317,255
6107,300603,-10633,338471896457707,205932234682690,379
6107,300603,7249,277649666129986,170262696344742,255
8573,300606,14983,277672166097465,277672465974095,255
6107,300606,16445,277671866097649,392572813158550,255
3313,300614,-16649,277782266102897,277782565979081,255
6107,300614,-14823,277781966103626,277782265979079,255
6107,300614,-9135,303389583364161,277783165979077,255
6107,300614,-5943,277783766102834,277784065979086,255
6107,300614,-1737,277783166102872,277783465979084,255
6107,300614,-967,269184205289517,277784965979088,255
6107,300614,8552,359537463263490,156308731733041,255
8715,300614,17559,277784366103262,277784665979084,151
6107,300614,21992,277784966102942,277785265979095,255
4347,300614,23570,277783466102819,204734475053427,255
6107,300614,24058,277784066102820,277784365979089,255
6107,300622,-28275,277850066071089,277850365947744,145
6107,300622,-24786,211971978104841,277852765947796,132
6107,300622,-11488,378822774293787,277851265947754,311
6107,300622,-9256,277851266071105,277851565947776,255
6107,300622,-7631,277852166071235,277852465947767,255
6107,300622,-7597,277849766071431,364471129472426,258
6107,300622,1994,277851566071264,277851865947752,314
3515,300622,9368,277851866071091,277852165947749,255
6107,300622,21183,277850666071109,277850965947785,255
6107,300622,22458,277850366071199,277850665947751,255
3563,300629,-88434,277930166057255,277930465933509,236
3403,300632,7572,220351091443711,277995865926364,255
6107,300632,28266,292936397071093,277996165926359,159
3973,300649,-90787,278167766083283,278168065959754,338
4920,300653,-25432,278198066114808,278198365991087,334
6107,300655,3720,278202566072853,278202865948997,255
8693,300657,-27034,195604944482356,278251765999586,255
6107,300662,-7330,278274566087332,278274865963492,255
8012,543036,-89403,277304066074782,277304365951364,255
6114,543036,-28738,277303766074808,277304065951222,255
6114,543036,1993,277304666074835,277304965951281,255
6114,543036,3881,277304966074793,277305265951385,255
9688,543036,25344,277304366074830,397842609525040,255
3994,543036,28380,277303466076914,277303765951348,255
6114,543038,-30254,277338266139236,277338566015715,245
6114,543038,-18499,277339466139024,348323740458882,136
6114,543038,-17971,356797723123239,277340366015743,219
6114,543038,-8697,277338566139247,277338866015732,255
6114,543038,10935,277339766139114,277340066015759,255
6114,543038,20797,277339166139107,277339466015724,255
6114,543038,27220,277338866139072,277339166015837,255
6114,543042,-21837,277403666130944,277403966007603,255
6114,543042,-15243,277403366132168,277403666007595,255
6114,543043,123,277437566058578,277437865935082,255
6114,543043,84849,277437866058618,277438165935203,255
8778,543046,3892,277489166106678,277489465983332,360
6114,543046,27757,411654839723556,277489765983284,255
2984,543047,-29705,277521266060327,312421007168598,255
7752,543047,-27899,175225246967971,277521865936455,180
6114,543049,-9844,277561166047995,277561465924249,255
6114,543049,12782,277561466048315,277561765924285,255
6114,543054,1787,277583366095028,277583665971877,255
6114,543054,7906,277583966095110,277584265971661,164
6114,543054,10869,233693996298840,277583965971663,321
6114,543080,27121,277916366130655,179718815928249,255
6114,543081,-22924,277925066124731,277925366001359,218
6114,543081,16931,277924766124773,277925066001319,255
3775,543083,-19455,278006366101656,278006665976129,255
3569,543085,-17246,278042666110226,229002689118146,255
7452,543085,14120,278042966110048,278043265986568,192
6114,543086,-19172,278094566056530,278094865932960,255
6114,543086,-2421,271053609211719,278094565932964,305
6114,543089,-9910,278166266050069,278166565927238,360
6114,543089,28707,278166566050399,303198781318328,255
6114,543089,31373,278165966050288,278166265926960,255
6121,1402029,32281,276383366089732,257976249421956,255
8766,1402031,5014,276386366117801,276386665994275,255
6121,1402033,-5290,276435566110608,276435865986914,255
6121,1402033,1323,276435866110700,276436165986950,255
4120,1402033,2740,327943938760363,276435565986889,255
6121,1402034,-23169,276437066082996,276437365959451,255
6121,1402035,-5879,276468866076654,276469165953408,255
6121,1402036,-6414,276472766072048,276473065948406,255
6121,1402036,21851,276473066072041,276473365948437,255
6121,1402037,-30314,276523166129923,276523466006174,255
6121,1402037,-19467,276522866129842,276523166006198,144
6121,1402037,-93042,276522566129936,276522866006204,255
6121,1402037,25391,276523466129835,276523766006205,255
6121,1402038,-3943,323700763222879,276557365983573,255
6121,1402039,-2628,276558566095831,276558865972203,255
6121,1402045,-18107,276618566070424,276618865946992,255
6121,1402046,15634,276619466098743,347088543261490,255
6121,1402046,16356,246440708706691,276620065975305,283
6121,1402046,24079,363772858062558,276621265975291,255
6121,1402047,11750,276623966094016,276624265970506,255
6121,1402047,22960,276623666093888,276623965970452,255
6121,1402048,-27051,276633566034931,276633865911452,255
8876,1402048,2544,347839355161419,194128668083516,255
6121,1402048,15678,276632966035006,276633265911443,255
6121,1402049,-19284,276635066069577,276635365946110,255
4860,1402054,-28833,356867133710498,276709166005984,255
6121,1402054,-4538,261399346546326,276708866005961,255
6121,1402057,-29853,276715466090112,276715765966808,255
6121,1402057,-26951,276715166090215,276715465966807,255
6121,1402057,11392,276715766090102,276716065966832,255
6121,1402059,-24498,276723866107364,276724165983736,255
6121,1402060,-29719,276727466093825,387925930569244,255
6121,1402060,-23308,137860253607362,256767896455282,255
3715,1402060,-10858,310505780519786,276726865970572,255
6121,1402060,-7345,276726866093721,276727165970580,165
9724,1402060,21241,276726266093759,142618004430607,255
6121,1402060,21791,276727166093768,276727465970579,255
5002,1402060,23125,276728366093879,276728665970564,255
6121,1402067,-93628,276783266037903,276783565913987,198
4370,1402067,-5625,368978633330533,283977298657143,255
6121,1402076,2589,276900866116976,418835495627754,255
6126,301409,-2277,276174566096114,276174865972950,255
8023,301409,2210,383753931230049,416293553457110,255
6126,301409,3507,276173666096223,276173965972959,255
6126,301409,8481,276173966096098,276174265972960,255
6126,301410,362,276205766064061,305104968744409,255
5304,301410,7597,276205466063833,276205765940262,255
8767,301410,9539,276206066063693,276206365940221,255
6126,301410,31624,276205166064255,312900638577085,255
6126,301410,32534,276204866063755,276205165940261,192
4666,301412,-19506,276257666096177,276257965972984,255
6126,301412,-14172,276257066096132,276257365972976,255
7792,301412,-9379,215656398464400,243229154876443,194
6126,301412,15740,276257966096178,155507033844094,255
6126,301414,-26882,276294866042583,276295165919336,255
6126,301414,-4701,148184305200085,250937342267453,255
3840,301414,1585,276294566042585,276294865919306,255
6126,301417,-25840,205258059799113,276346465955088,255
6126,301417,-16826,276346466078797,276346765955086,255
6126,301417,-4401,276346766078402,219350610616344,255
4627,301417,8592,221219702456354,276347365955047,235
6126,301419,-16804,276383066104679,276383365981203,255
6126,301419,6277,276383366104780,276383665981203,255
6126,301419,7807,276383966104590,228806706919073,138
6126,301419,11610,276382466104657,276382765981228,255
6126,301419,16591,276382766104801,276383065981196,255
