NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
63868,0219,16,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Nighttime Severe Cold & Flu Softgels (QC99611),10,PART341,N,2,N,4/17/2017,7/13/2017,EA,16,BE,N,,7/13/2017,,,4/28/2023
63868,0251,02,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Firming & Anti-wrinkle Day Cream SPF 18 (QC98675),9,PART352,N,2,N,6/12/2014,9/1/2014,GM,48,AT,N,,9/1/2014,,,4/28/2023
63868,0254,04,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Awaken Illuminating Daily Moisturizer (QC98783),9,PART352,N,2,N,6/14/2014,9/1/2014,GM,120,AT,N,,9/1/2014,,,4/28/2023
63868,0260,04,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Itch Stopping X/S Gel (QC97033),9,PART348,N,2,N,1/12/2014,5/14/2014,ML,118,AT,N,,5/14/2014,,,4/28/2023
63868,0279,96,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Hand Soap Aloe Moisturizing Pump (QC97017),9,PART333,N,2,N,8/15/2013,11/15/2013,ML,222,AT,N,,11/15/2013,,,4/28/2023
63868,0283,25,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Glycerin Suppositories Adult (QC94560),9,PART334,N,2,N,1/1/2012,3/15/2012,EA,25,AT,N,,3/15/2012,,,4/28/2023
63868,0283,50,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Glycerin Suppositories Adult (QC98240,9,PART334,N,2,N,1/1/2012,3/15/2012,EA,50,AT,N,,3/15/2012,,,4/28/2023
63868,0287,25,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Zinc Cold Therapy Chewable Tablets Citrus (QC96505),12,,N,2,N,1/1/2018,5/1/2018,EA,25,BC,N,,5/1/2018,,,4/28/2023
63868,0308,02,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Capsaicin Patch (QC99626),9,PART348,N,2,N,4/12/2017,6/1/2017,EA,2,AT,N,,6/1/2017,,,4/28/2023
63868,0318,86,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Antiseptic Mouth Rinse Original (QC99443),9,PART356,N,2,N,4/5/2019,8/25/2019,ML,1000,BE,N,,8/25/2019,,,4/28/2023
63868,0326,86,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Saline Nasal Relief Spray (QC98845),9,PART356,N,2,N,4/16/2013,8/26/2013,ML,44,AN,N,,8/26/2013,,,4/28/2023
63868,0345,20,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Long Acting Cough Softgels (QC99612),10,PART341,N,2,N,4/12/2020,8/12/2020,EA,20,BC,N,,8/12/2020,,,4/28/2023
64980,0264,01,"RISING PHARMACEUTICALS, INC.",Active,METHIMAZOLE TAB 5 MG 100CT,1,202068,N,1,N,3/7/2012,3/31/2022,TAB,100,AB,N,,3/31/2022,,,4/26/2023
64980,0265,01,"RISING PHARMACEUTICALS, INC.",Active,METHIMAZOLE TAB 10 MG 100CT,1,202068,N,1,N,3/7/2012,3/31/2022,TAB,100,AB,N,,3/31/2022,,,4/26/2023
65862,0789,17,AUROBINDO PHARMA LTD.,Active,Bromfenac Solution 0.0009 1.7 mL,1,204813,N,1,N,3/18/2022,3/15/2023,ML,1,AT,N,,3/15/2023,,,4/27/2023
66302,0300,02,UNITED THERAPEUTICS CORPORATION,Active,ORENITRAM (treprostinil) TABLET EXTENDED-RELEASE 0.125mg/1,3,203496,S,1,N,12/20/2013,4/3/2014,TAB,1,NR,N,,4/3/2014,,,4/28/2023
66302,0302,02,UNITED THERAPEUTICS CORPORATION,Active,"ORENITRAM (treporstinil) TABLETS, EXTENDED-RELEASE 0.25MG",3,203496,S,1,N,12/20/2013,4/3/2014,TAB,1,NR,N,,4/3/2014,,,4/28/2023
66302,0310,02,UNITED THERAPEUTICS CORPORATION,Active,"ORENITRAM (tresprostinil) TABLETS, EXTENDED-RELEASE 1.0MG",3,203496,S,1,N,12/20/2013,4/3/2014,TAB,1,NR,N,,4/3/2014,,,4/28/2023
66302,0325,02,UNITED THERAPEUTICS CORPORATION,Active,"ORENITRAM (treprostinil) TABLETS, EXTENDED-RELEASE 2.5MG",3,203496,S,1,N,12/20/2013,4/3/2014,TAB,1,NR,N,,4/3/2014,,,4/28/2023
66993,0086,96,PRASCO LABORATORIES,Active,Fluticasone/Salmeterol HFA,4,21254,I,1,N,6/8/2006,10/2/2006,GM,12,AA,Y,3/1/2023,3/1/2023,,,4/26/2023
66993,0087,96,PRASCO LABORATORIES,Active,Fluticasone/Salmeterol HFA,4,21254,I,1,N,6/8/2006,10/2/2006,GM,12,AA,Y,3/1/2023,3/1/2023,,,4/26/2023
66993,0088,96,PRASCO LABORATORIES,Active,Fluticasone/Salmeterol HFA,4,21254,I,1,N,6/8/2006,10/2/2006,GM,12,AA,Y,3/1/2023,3/1/2023,,,4/26/2023
68180,0525,06,"LUPIN PHARMACEUTICALS, INC.",Active,Paliperidone ER Tablet 6mg,1,208643,N,1,N,6/29/2022,10/19/2022,TAB,30,AB,N,,10/19/2022,,,4/27/2023
68180,0526,06,"LUPIN PHARMACEUTICALS, INC.",Active,Paliperidone ER Tablet 9mg,1,208643,N,1,N,6/29/2022,10/19/2022,TAB,30,AB,N,,10/19/2022,,,4/27/2023
68308,0668,30,MAYNE PHARMA INC.,Active,Doxycycline 40mg Capsules 30,4,50805,I,1,N,5/26/2006,3/7/2023,CAP,30,NR,N,,3/7/2023,,,4/26/2023
68382,0351,01,ZYDUS PHARMACEUTICALS (USA) INC.,Active,SIROLIMUS TAB 1MG (100 CT),1,201676,N,1,N,2/15/2023,4/19/2023,TAB,1,AB,N,4/19/2023,4/19/2023,,,4/25/2023
69315,0158,01,"LEADING PHARMA, LLC",Active,DOXEPIN HCL 10MG 100 CAPS,1,211619,N,1,N,3/9/2021,3/13/2023,CAP,1,AB,N,,3/13/2023,,,4/24/2023
69315,0160,01,"LEADING PHARMA, LLC",Active,DOXEPIN HCL 50MG 100 CAPS,1,211619,N,1,N,3/9/2021,3/27/2023,CAP,1,AB,N,,3/27/2023,,,4/24/2023
69367,0209,01,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Acetazolamide ER 500mg 100ct CAPS,1,90779,N,1,N,3/29/2016,3/1/2023,CAP,100,AB,N,3/1/2023,3/1/2023,,,4/26/2023
69367,0251,30,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,WesNatal DHA Complete Tab/Soft Gel 60ct,7,,N,1,N,2/1/2009,3/1/2023,CAP,30,NR,N,3/1/2023,3/1/2023,,,4/26/2023
69452,0125,50,"BIONPHARMA, INC.",Active,Oxcarbazepine Oral Suspension 300mg/5ml,1,209652,N,1,N,11/4/2022,3/21/2023,EA,250,AB,N,,3/21/2023,,,4/28/2023
69452,0344,60,"BIONPHARMA, INC.",Active,SUMATRIPTAN SUCC 25 MG TABLET,1,78284,N,1,N,8/10/2009,3/4/2020,TAB,1,AB,N,9/18/2021,9/18/2021,,,4/28/2023
69452,0345,60,"BIONPHARMA, INC.",Active,SUMATRIPTAN SUCC 50 MG TABLET,1,78284,N,1,N,2/18/2022,8/30/2022,TAB,1,AB,N,,8/30/2022,,,4/28/2023
69452,0356,20,"BIONPHARMA, INC.",Active,Ropinirole Tablets 0.25 mg 100s,1,79229,N,1,N,11/28/2012,12/9/2022,TAB,100,AB,N,,12/9/2022,,,4/28/2023
69452,0357,20,"BIONPHARMA, INC.",Active,Ropinirole Tablets 0.5 mg 100s,1,79229,N,1,N,11/28/2012,12/9/2022,TAB,100,AB,N,,12/9/2022,,,4/28/2023
69452,0358,20,"BIONPHARMA, INC.",Active,Ropinirole Tablets 1 mg 100s,1,79229,N,1,N,11/28/2012,12/9/2022,TAB,100,AB,N,,12/9/2022,,,4/28/2023
69452,0359,20,"BIONPHARMA, INC.",Active,Ropinirole Tablets 2 mg 100s,1,79229,N,1,N,11/28/2012,12/9/2022,TAB,100,AB,N,,12/9/2022,,,4/28/2023
69452,0360,20,"BIONPHARMA, INC.",Active,Ropinirole Tablets 3 mg 100s,1,79229,N,1,N,11/28/2012,12/9/2022,TAB,100,AB,N,,12/9/2022,,,4/28/2023
69452,0361,20,"BIONPHARMA, INC.",Active,Ropinirole Tablets 4 mg 100s,1,79229,N,1,N,11/28/2012,12/9/2022,TAB,100,AB,N,,12/9/2022,,,4/28/2023
69452,0362,20,"BIONPHARMA, INC.",Active,Ropinirole Tablets 5 mg 100s,1,79229,N,1,N,11/28/2012,12/9/2022,TAB,100,AB,N,,12/9/2022,,,4/28/2023
70377,0066,11,BIOCON PHARMA INC.,Active,Prazosin Hydrochloride Capsules USP 1mg (100),1,213406,N,1,N,10/21/2022,3/31/2023,CAP,100,AB,N,,3/31/2023,,,4/28/2023
70377,0067,11,BIOCON PHARMA INC.,Active,Prazosin Hydrochloride Capsules USP 2mg (100),1,213406,N,1,N,10/21/2022,3/31/2023,CAP,100,AB,N,,3/31/2023,,,4/28/2023
70377,0068,11,BIOCON PHARMA INC.,Active,Prazosin Hydrochloride Capsules USP 5mg (100),1,213406,N,1,N,10/21/2022,3/31/2023,CAP,100,AB,N,,3/31/2023,,,4/28/2023
70756,0612,12,LIFESTAR PHARMA LLC,Active,"ARFORMOTEROL TART INHAL SOLUTION, 1X2ML",1,216128,N,1,N,11/15/2022,2/28/2023,ML,2,AN,Y,,2/28/2023,,,4/27/2023
70756,0612,44,LIFESTAR PHARMA LLC,Active,"ARFORMOTEROL TART INHAL SOLUTION, 4X2ML",1,216128,N,1,N,11/15/2022,2/28/2023,ML,8,AN,Y,,2/28/2023,,,4/27/2023
70756,0612,70,LIFESTAR PHARMA LLC,Active,"ARFORMOTEROL TART INHAL SOLUTION, 30X2ML",1,216128,N,1,N,11/15/2022,2/28/2023,ML,60,AN,Y,,2/28/2023,,,4/27/2023
70756,0618,25,LIFESTAR PHARMA LLC,Active,"FUROSEMIDE INJECTION USP 20MG/2ML,25X2ML",1,216860,N,1,N,12/16/2022,3/30/2023,ML,50,AP,Y,,3/30/2023,,,4/27/2023
70756,0618,82,LIFESTAR PHARMA LLC,Active,"FUROSEMIDE INJECTION USP 20MG/2ML,1X2ML",1,216860,N,1,N,12/16/2022,3/30/2023,ML,2,AP,Y,,3/30/2023,,,4/27/2023
70756,0649,35,LIFESTAR PHARMA LLC,Active,"PHENYLEPHRINE HCL OPH SOL.,USP,2.5%,15ML",1,216859,N,1,N,9/29/2022,3/30/2023,ML,15,AT,N,,3/30/2023,,,4/27/2023
70954,0496,10,NOVITIUM PHARMA LLC,Active,Nitrofurantoin Oral Suspension,1,216385,N,1,N,4/17/2023,4/18/2023,ML,230,AB,N,,4/18/2023,,,4/27/2023
72819,0155,08,Archis Pharma LLC,Active,MYCOPHENOLIC ACID 180MG,1,91248,N,1,N,1/8/2014,1/8/2014,TAB,1,AB,N,3/17/2023,3/17/2023,,,4/30/2023
72819,0156,08,Archis Pharma LLC,Active,MYCOPHENOLIC ACID 360MG,1,91248,N,1,N,1/8/2014,1/8/2014,TAB,1,AB,N,3/23/2023,3/23/2023,,,4/30/2023
75834,0294,01,NIVAGEN PHARMACEUTICALS INC.,Active,Erythromycin Ethylsuc OS 400mg/5mL 100mL,1,216212,N,1,N,11/21/2022,3/30/2023,ML,100,AB,N,,3/30/2023,,,4/28/2023
76282,0715,27,"EXELAN PHARMACEUTICALS, INC",Active,Pirfenidone 267mg Cap 270s,1,212077,N,1,N,8/1/2022,1/17/2023,CAP,270,AB,N,3/1/2023,3/1/2023,,,4/25/2023
82009,0035,10,Quallent Pharmaceuticals Health,Active,ESCITALOPRAM 5 MG TABLET,1,90939,N,1,N,9/11/2012,9/11/2012,TAB,1000,AB,N,3/22/2023,3/22/2023,,,4/28/2023
82009,0036,10,Quallent Pharmaceuticals Health,Active,ESCITALOPRAM 10 MG TABLET,1,90939,N,1,N,9/11/2012,9/11/2012,TAB,1000,AB,N,3/22/2023,3/22/2023,,,4/28/2023
82009,0037,10,Quallent Pharmaceuticals Health,Active,ESCITALOPRAM 20 MG TABLET,1,90939,N,1,N,9/11/2012,9/11/2012,TAB,1000,AB,N,3/22/2023,3/22/2023,,,4/28/2023
82009,0056,10,Quallent Pharmaceuticals Health,Active,VENLAFAXINE HCL ER 37.5 MG CAPSULE,1,200834,N,1,N,4/14/2011,6/1/2011,CAP,1000,AB,N,3/17/2023,3/17/2023,,,4/28/2023
82009,0057,10,Quallent Pharmaceuticals Health,Active,VENLAFAXINE HCL ER 75 MG CAPSULE,1,200834,N,1,N,4/14/2011,6/1/2011,CAP,1000,AB,N,3/17/2023,3/17/2023,,,4/28/2023
82009,0058,05,Quallent Pharmaceuticals Health,Active,VENLAFAXINE HCL ER 150 MG CAPSULE,1,200834,N,1,N,4/14/2011,12/27/2011,CAP,500,AB,N,3/17/2023,3/17/2023,,,4/28/2023
82009,0061,05,Quallent Pharmaceuticals Health,Active,FINASTERIDE 5 MG TABLET,1,78341,N,1,N,10/30/2007,3/28/2008,TAB,500,AB,N,3/17/2023,3/17/2023,,,4/28/2023
