rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
6290,309305,-18886,276213866120724,190081300077306,255
6290,309305,11277,276213566120753,276213865997250,255
6290,309306,-17324,276215066070504,276215365947462,255
4983,309309,-30753,276263666033773,276263965910187,255
6290,309309,-2771,168487019844078,276264265910185,255
6290,309310,20006,276279266076460,276279565952946,255
6290,309314,17874,276298766048843,276299065925205,255
6290,309315,-19613,197870317941877,276301166002953,349
4339,309316,-28561,276303566060670,244819657215091,177
6290,309317,-14349,276305966057354,276306265933638,255
7719,309317,-12363,276305666057361,359244912953729,255
6290,309324,15803,276381266127026,276381566003269,183
6290,309327,26851,276466466066527,276466765942976,279
6290,309332,-27346,276484466066452,276484765943270,255
6290,309336,-8938,276526466057006,276526765933216,282
6290,309337,92467,220797179868971,276533365968317,255
6290,309351,3942,276726266040294,276726565917104,255
6290,309352,-13901,276781766106705,276782065983470,255
6290,309353,-1938,276782066127923,276782366004344,307
6290,309368,-6354,287095724527125,276903865948785,255
6290,309368,8852,276903866072645,276904165948758,255
6290,309369,3705,276905966047291,276906265923804,255
6290,309383,31945,143748199425386,277072165978697,255
6290,309387,7449,277076666124197,277076966001104,255
6290,309387,31467,317397436092186,277076666001104,255
6290,309392,-30166,277082066086433,277082365963121,255
7743,309392,25428,277081766087098,277082065963121,255
6290,309396,6925,185664233691150,277127966004884,255
6290,309403,-31607,277146266083298,272774389994435,255
6290,309407,-18439,277169066068038,277169365944542,255
6290,309407,16884,277168766068082,277169065944577,338
6290,309407,17046,277169366068009,277169665944579,255
6290,309416,-14914,277503566114559,277503865991217,255
6290,309437,3425,278682866115101,278683165991427,255
6295,309590,-18376,276874466091314,276874765967643,255
6295,309590,15994,276874766091327,276875065967610,255
9271,309596,-9262,276896666038382,276896965914658,280
6295,309596,14440,276896066038510,276896365914662,255
6295,309596,23233,276896366038639,276896665914679,255
3509,309601,-24945,291403044056501,277149865932146,255
6295,309601,-12592,208130188213409,277149265932060,255
6295,309601,91203,277149266055603,277149565932112,255
6295,309602,-32073,277152866041023,303585241699597,255
7314,309602,-6668,350624751510556,351719400367672,255
6295,309602,24813,277152566041445,277152865917553,255
6295,309603,8747,316923052957326,277164865930509,255
6295,309608,-31664,278437166110710,278437465986919,200
6295,309608,-7086,278437466110779,278437765986901,255
6295,309608,-889,346178854826235,278438065986899,255
6295,309611,-20332,278524466057491,419911259628451,255
3418,309611,-1403,278523866057310,278524165933851,255
6295,309611,19805,194373441652507,278525065933865,255
4812,309611,30531,278524166057318,278524465933857,180
6295,309614,-19280,278532266040034,278532565916209,255
6295,309614,-11545,202358425364382,143136381111273,255
3553,309614,31666,278532566039690,278532865916208,255
6295,309616,-22650,278628566097629,278628865973731,255
7748,309618,15466,278788466075173,278788765951777,255
6295,309619,-16408,278790866057337,278791165933417,255
6295,309619,-4543,278791166057396,278791465933412,255
4821,309619,26466,278790566057365,278790865933458,255
6295,309620,-30758,278800166055330,278800465931911,255
6295,309620,88087,270426921015714,278800165931901,255
6298,1178462,-18150,234685154665328,276992365914716,185
6298,1178462,-9020,276991766038140,276992065914746,255
9833,1178462,6083,276992366038084,276992665914723,255
5438,1178464,-8647,276997766060134,276998065936335,145
6298,1178464,-8477,268289089597375,276998365936309,255
6298,1178472,11850,361984016728504,277249165961568,255
4273,1178473,-11462,277295366120278,277295665996730,255
6298,1178473,4113,277295966120296,277296265996763,255
6298,1178473,26188,277295666120003,277295965996718,255
6298,1178474,-14144,277334666049052,277334965925424,255
6298,1178474,23414,277334966048532,277335265925446,255
6298,1178476,-7078,277420766096202,277421065972600,255
6298,1178476,-2023,277420466096237,277420765972537,373
6298,1178476,7659,277420166096379,277420465972618,255
6298,1178477,-26565,277426466033202,337913127175193,255
6298,1178477,-15171,277426166033905,277426465910201,141
6298,1178478,4196,277497866100762,277498165977099,255
6298,1178479,9742,277500866059083,277501165935637,255
6298,1178480,-26417,139447775994266,277505966005310,321
6298,1178484,-17211,277509866069258,277510165945661,255
6298,1178486,25057,391184250837005,277589365982023,175
6298,1178488,-79933,312533641926057,277595065912482,255
6298,1178489,-17799,387974462271404,175131013906376,255
6298,1178490,-16793,277680566113647,277680865989926,255
6298,1178494,-3127,277757066066619,277757365942966,150
9523,1178495,-5707,315965774277235,277757965911212,255
6298,1178496,4099,222948636875150,277759165945922,255
6298,1178497,-28035,277779266048236,277779565924593,248
6298,1178499,-422,277852766068126,277853065944562,255
6298,1178501,-25226,277858166121433,277858465998008,308
6298,1178501,-22572,277857866121771,277858165998048,139
6298,1178502,-10517,277931066056318,277931365932521,255
6298,1178502,22509,277930766056444,277931065932578,255
6298,1178503,-15770,277943966086284,277944265962397,255
6298,1178503,-83555,277944266085953,277944565962438,255
9271,1178506,-29950,210008128668992,278026465963395,255
6298,1178508,4869,239181546137664,278072365959858,255
6298,1178510,-31794,278112566056825,278112865933301,255
6298,1178513,-25335,278194466066673,278194765943077,255
6298,1178513,-25253,278194166066357,278194465943076,287
6298,1178513,-18759,278195366066538,278195665943044,255
9684,1178513,-17301,278195966066644,278196265943043,255
10148,1178513,-83266,375391762979005,278195065943315,255
3300,1178513,10852,278195666066318,278195965943051,340
6298,1178513,18819,278195066066745,165535388732903,255
6298,1178514,-25934,278237366041806,319987967410776,255
6298,1178514,-24538,278238266041847,278238565918480,255
6298,1178514,-10487,171575331669682,278238265918483,255
6298,1178514,-6524,173918418610443,278237965918493,255
6298,1178515,-89299,278293766104116,278294065980595,255
6298,1178517,23041,278298266056909,215097988446492,255
6298,1178519,27412,278372066077235,278372365953856,255
7978,1178521,16,278419166040429,278419465916794,255
9896,1178522,17640,278458466129526,278458766005721,255
6298,1178524,6197,278544566043635,278544865920380,255
6298,1178524,24999,318155187172661,361775005403828,255
6298,1178529,2766,278657666062014,278657965938799,255
7766,1178533,-5117,278714666091261,278714965967839,255
6298,1178534,11022,278716166063190,358146334895818,255
6298,1178535,-8575,278804066122792,278804365999447,255
6299,309685,-22922,276182966105236,233217247446643,255
6299,309685,-93277,263518088933236,178286144777976,255
8632,309685,2687,276183266105250,384615506139912,255
6299,309685,5233,276184166105277,276184465981900,305
8812,309685,23744,204635557249895,276183865981875,255
6299,309687,-28911,276214166083818,276214465960144,255
6299,309687,-4842,202228495692111,276213265960201,255
6299,309687,3678,276213866084032,276214165960154,255
6299,309687,16927,311513188899743,276213565960148,255
6299,309687,22880,276212666083872,276212965960193,255
6299,309687,-80607,276213566083915,276213865960144,255
6299,309689,-30074,276297866072454,142401943159151,255
6299,309689,-29576,276298166072727,327035720751317,255
6299,309689,12634,276298766072706,276299065948898,255
6299,309689,28701,271377255901667,276298765948913,131
6299,309692,-14321,276357266114712,276357565991138,255
6299,309692,-80315,276356066114929,276356365991157,255
6299,309692,10895,276356366114455,276356665991177,255
6299,309692,93499,276356666114720,276356965991162,255
6299,309692,26985,276356966114498,276357265991171,255
6299,309693,-31711,276384866062574,276385165939581,255
6299,309693,-28930,276385166062495,276385465939425,255
6299,309693,-265,276385466062626,276385765939528,255
6299,309693,6108,276384566062506,276384865939444,255
8169,309693,15623,276385766062434,276386065939542,255
10248,309695,-19149,276443666044175,261976790410778,255
6299,309695,13777,276442766044304,276443065920610,255
6299,309695,14584,276442466044141,276442765920719,255
6299,309695,19248,193703817601723,276443665920590,345
3713,309695,81082,276443066043993,276443365920942,255
6299,309695,22002,276442166044471,142679513121970,255
6299,309696,-27907,419966549823943,276471265990631,279
6299,309696,-25784,276472166114309,276472465990662,175
6299,309696,-4934,276472466114374,276472765990658,255
6299,309696,-1233,276471566114309,276471865990676,255
6299,309696,18704,276471866114380,276472165990643,255
6299,309696,19011,401920465006767,362796581104700,367
6299,309696,20138,276471266114317,276471565990636,255
6299,309696,27400,276472766114317,261981138117869,255
6299,309697,-30674,276529766039539,276530065916367,255
6299,309697,83488,276529466039566,276529765916359,263
6299,309697,-8692,276529166039619,276529465916372,255
6299,309697,5031,195455812845028,276530365916379,255
6299,309697,5370,276528866039615,308435283957248,255
6299,309698,-14980,276558866095696,307068694068723,324
6299,309698,-14903,276557966095683,276558265972336,255
9024,309698,-9324,164945241178302,276559465972375,255
3175,309698,-7148,276559766096010,276560065972371,255
10048,309698,-94092,176068736172613,276560965972390,255
6299,309698,3771,276558566095671,276558865972395,255
6299,309698,7254,276558266096099,276558565972370,255
6299,309698,-90252,276559466095670,276559765972381,255
6299,309698,17421,276560066095908,276560365972368,255
6299,309698,23146,276560366095960,276560665972364,255
6299,309707,-28452,276790166088868,276790465965076,255
4016,309707,-27859,276789866088457,276790165965070,255
6299,309707,-27110,276789566088996,276789865965080,255
6299,309707,-22596,276789266088469,276789565965079,191
8164,309707,1563,276788966088772,300294379450534,255
6299,309707,3013,276790466088589,248974417678951,255
6299,309707,-88808,276788666088561,276788965965025,279
6299,309707,31450,408956526987887,276791065965051,255
6299,309710,-17464,276874166089544,276874465965690,255
6299,309710,22974,276874466089524,276874765965695,255
6299,309711,17288,276875366056502,276875665932495,255
6299,309712,-17422,233343848906637,276905066005642,255
6299,309712,-9611,276903266129380,276903566005683,258
6299,309712,5320,276904166129405,276904466005684,255
6299,309712,14075,276902966129187,276903266005684,255
6299,309712,16935,276903866129263,253471009753305,136
6299,309712,20194,276903566129429,276903866005681,381
6299,309712,82699,276904466129288,321019086773617,255
6299,309713,-19524,276962366095284,276962665971853,255
6299,309713,-14492,276962066095306,276962365971863,255
6299,309713,8727,276960866095376,276961165971881,255
6299,309713,13411,276961766095211,260505576897653,251
7574,309713,20414,276961466095238,276961765971919,134
6299,309713,24817,276961166095288,276961465971894,255
6299,309714,-27443,276989666121496,276989965987107,255
6299,309714,-22445,276990566110502,166953232992563,255
6299,309714,-19395,276990866110366,175867620306025,255
6299,309714,-4509,276990266110336,276990565987111,255
6299,309714,5544,276989366110597,276989665987251,379
6299,309714,7562,276989966124371,276990265987111,255
6299,309714,24003,276991166110411,276991465987107,255
4631,309715,-28384,186732180571935,165481990512578,324
6299,309715,-12512,277039766066211,412178516341733,255
6299,309715,11985,277039466065794,277039765942381,255
6299,309715,14366,277039166066413,277039465942371,255
6299,309715,20447,277038566066428,277038865942363,255
8503,309715,-88056,277038266066095,277038565942371,255
6299,309716,-27768,277078166056359,277078465932546,255
4620,309716,-25157,230120345298190,277077265932527,255
6299,309716,-10624,277078466056341,277078765932546,255
8745,309716,6018,277079966056380,277080265932554,255
6299,309716,8640,277079066056274,277079365932543,255
6299,309716,10375,277080266056328,277080565932556,255
6299,309716,18134,277079666056336,277079965932492,255
9598,309716,18329,277079366056311,404374304831666,255
6299,309716,18363,277080566056421,277080865932518,255
5438,309716,24994,277077566056395,167220310253078,255
6299,309716,26290,277078766056393,277079065932513,255
6299,309716,-94321,277077866056318,277078165932523,255
6299,309716,32565,277077266056334,277077565932549,198
3532,309717,-32241,255806504631096,277126166005450,255
4376,309717,90046,355967273873687,277125266005492,255
6299,309717,-20498,252797031506999,277124966005486,255
6299,309717,-4979,277124366128900,217121403397793,255
6299,309717,10781,415466023291609,277125566005484,255
6299,309717,-93477,277125566128766,277125866005449,255
6299,309718,-27005,277163666130348,277163966007019,255
6299,309718,-24213,277164566130446,277164866007056,255
6299,309718,-23207,277165166130491,277165466007033,258
6299,309718,6665,373340058437366,277163366007025,255
6299,309718,12234,277163366130410,277163666007063,255
6299,309718,16331,277165466130356,243009899113747,255
5371,309718,18276,168960703101638,277164566007058,255
6299,309718,19385,277163966130442,277164266007060,255
5322,309718,27756,277164866130380,277165166007063,255
6299,309719,-22984,277394066094664,277394365970908,255
6299,309719,-22190,318901921358442,277393765970922,255
6299,309719,-19611,277393166094621,277393465970944,255
6299,309719,-17897,277393766094573,277394065970926,255
5270,309719,-13717,277392866094674,277393165970938,255
7969,309721,-28111,277422866106428,142273031309019,255
6299,309721,11318,277421666106447,277421965982734,209
6299,309721,20864,277423166106469,277423465982755,255
6299,309721,21630,249112639724548,277422865982755,143
6299,309721,26175,277421966106311,277422265982738,363
6299,309721,31616,277421366106124,277421665982771,360
6299,309721,32384,242396522699691,277422565982743,255
9146,309722,-30626,277480766033140,180423897736451,255
6299,309722,-90343,277480166033146,277480465909805,255
5405,309722,1520,154751305559741,152538134210720,255
6299,309722,2899,277479566033112,277479865909632,255
6299,309722,28342,277480466033239,277480765909708,255
6299,309723,-25369,277508666098389,277508965975191,255
6299,309723,-79947,277508066098405,277508365975181,255
6299,309723,3201,277508366098347,277508665975170,221
6299,309723,6009,277509266098294,277509565975178,255
6299,309723,19495,277507766098318,198402715985110,255
6299,309723,24386,277508966098288,277509265975098,255
6299,309723,25545,277507466098550,277507765975302,255
6299,309725,-31572,277602266098735,277602565975455,255
6299,309725,-27948,277601966098744,277602265975459,178
6299,309725,-20601,277600766103352,394398583691675,361
6299,309725,-15391,317047122284112,277601365975435,255
6299,309725,-10669,277601666098749,194923683962121,162
6299,309725,-82679,277601366098670,277601665975454,255
6299,309726,-30495,356164029923936,277653265999212,255
6299,309726,-30321,277652366122582,281971532444261,255
6299,309726,4634,277653566122904,277653865999158,255
6299,309726,9356,277652666122320,277652965999183,255
6299,309726,23314,277653266122360,341460697134530,255
6299,309726,26117,277652066122519,187802153760372,314
6299,309727,-5437,277682666123263,266884117275165,255
6299,309727,2698,277681466123255,277681765999821,255
6299,309727,-79517,277681766123506,277682065999831,255
6299,309727,12968,277680866123443,277681165999834,255
4685,309727,14653,277682366123485,277682665999830,209
6299,309727,22838,277680566123372,277680865999794,255
6299,309727,25939,277682066123334,277682365999828,128
6299,309727,31181,277681166123389,277681465999847,255
6299,309728,-87870,277739366062712,277739665939446,255
3543,309728,16426,347136082978236,277738765939446,255
6299,309728,21991,277739966062697,277740265939541,255
6299,309728,23553,277739066062779,277739365939463,138
6299,309728,29884,277738766062759,373955965414533,299
6299,309728,29911,193107477978677,277739965939563,255
6299,309729,-28771,277766966078214,277767265955372,255
6299,309729,-79162,277768466078232,277768765955283,255
6299,309729,-11548,277766666078318,277766965955250,255
6299,309729,-2628,277767566078230,277767865955272,255
6299,309729,2206,277768166078234,277768465955294,255
6299,309729,87744,327103877414189,250848095320710,187
5367,309729,8718,277767266078218,277767565955293,255
6299,309734,-29206,277998266061779,277998565938749,131
6299,309734,-14055,277997966061705,277998265938784,255
3631,309734,-13576,277998566061743,182373065582084,255
6299,309734,-4549,277998866061721,277999165938747,334
6299,309734,30976,277997666061723,277997965938754,255
6299,309736,-15571,278027066042420,408353290265837,255
6299,309736,-11700,278027666042141,278027965918713,202
8215,309736,-6114,278027366042120,278027665918759,255
6299,309736,1422,278026466042211,278026765918746,255
6299,309736,14255,278027966041998,347081948304542,255
6299,309736,22516,278026766042157,278027065918977,255
6299,309743,-12825,255139133101605,206391941538717,243
6299,309743,-10833,278171666082807,355147146342154,255
6299,309743,-4923,278171966082890,411773529161687,255
6299,309743,-395,278171066082860,278171365959433,257
6299,309743,6166,278171366082860,278171665959443,255
6299,309745,-31500,278199866040531,355826745226758,255
6299,309745,-30333,278200466040484,278200765916997,255
7607,309745,10429,278200166040147,160238108089906,179
6299,309745,-80899,278199266040314,278199565917009,255
2863,309745,23715,278199566040372,245284918160626,360
6303,309768,-90913,276192866055792,251862464580853,363
6303,309769,-83386,276203966109030,276204265985216,255
6303,309774,-11724,276366566041489,276366865918036,255
6303,309776,24725,276375266085530,276375565961944,255
6303,309777,29821,416081333279569,276377965964564,255
6303,309779,2151,276562766034719,276563065911446,202
6303,309779,26654,276562466034517,262312151329260,255
6303,309780,23814,276565166065363,276565465941727,342
6303,309781,-15403,276615266034676,307679715563160,255
6303,309785,12315,276621866092820,276622165969045,255
4868,309789,27003,276790166084715,276790465961204,255
6303,309791,-19776,276795266046599,276795565923486,255
6303,309797,-87027,276876866124609,276877166001148,253
9166,309797,-18137,276877166124780,276877466001144,255
6303,309798,-32438,276885566039932,276885865916924,255
6303,309798,3647,276885866039988,276886165916893,255
6303,309798,24908,404661280886968,276886465916918,255
6303,309798,27272,276885266040121,326014335088441,252
6303,309799,-25391,276898766056788,276899065933594,255
6303,309800,-14135,276967466071656,285395122746401,138
6303,309800,24623,276967166071622,276967465948332,255
6303,309806,-23074,338529437538084,277307066006122,255
6303,309806,14532,277307066129120,140523965090159,332
6303,309808,-22957,332785150039180,277318165978165,369
6303,309808,81452,277317566101572,277317865978100,260
6303,309810,-4730,277395566094317,277395865971122,255
6303,309811,-873,277402466090162,277402765966781,171
6303,309811,1189,277402766090124,277403065966739,244
6303,309817,-9545,277584266051888,277584565928312,228
6303,309817,24517,277584566052118,277584865928234,255
6303,309820,-22665,277757666110600,277757965987284,232
6303,309822,-5992,236839487003972,277760965978403,255
6303,309824,-25491,162660813721248,277767566008158,266
6303,309824,-22498,277768466131636,277768766008186,255
6303,309824,-13084,277769366131562,277769666008192,255
6303,309824,-10697,303306128049203,277766966008187,255
5453,309824,-9598,277766366131581,277766666008183,255
6303,309824,-9385,277769066131713,277769366008163,302
6303,309824,-1817,277767866131577,277768166008188,255
6303,309824,3939,277768766131662,277769066008196,255
6303,309824,5636,277766966131590,292570114876588,255
6303,309824,8960,307618487111454,277766366008190,255
6303,309824,11133,277768166131620,163456368997713,255
6303,309824,21472,277769666131665,295789533913638,255
7861,309824,28269,277767566131559,277767866008175,255
6303,309824,-88349,277769966131738,269223183764937,255
6303,309831,-83202,267889807848876,231399021865288,255
6303,309831,-25820,277852466042291,277852765918826,255
6303,309831,-25751,277851566042040,277851865918832,255
4413,309831,94101,277853366042242,277853665918950,255
6303,309831,-22476,277853666042346,152873594460858,255
6303,309831,-15070,359108672044999,277852465918808,255
6303,309831,919,277850966042082,277851265918840,255
6303,309831,4395,243800825824258,244949566978494,255
6303,309831,6274,277852766042222,277853065918836,255
6303,309831,17626,146899207068681,395287564444652,291
6303,309831,30089,367664288613126,194914234760176,255
6333,310346,-10942,276176066055651,276176365932129,255
6333,310347,-11118,276182366086757,276182665962988,255
3057,310347,2822,276183266086179,336887446042966,255
6333,310347,-83189,276183566086191,276183865962997,255
6333,310348,7661,333668679019937,276213865993913,255
3675,310349,18994,276262766037843,276263065914375,238
6333,310350,3189,276296366084946,276296665961724,255
6333,310353,-28777,276348566038557,276348865915121,255
6333,310356,-4636,276383366047351,276383665924130,255
6333,310357,-20329,276435866110539,276436165987151,255
6333,310358,-82205,276438266090911,276438565967685,255
6333,310360,86882,276467666059115,276467965935868,255
6333,310364,-12901,276523466119778,319654461455427,255
6333,310365,3857,276561566139047,276561866015603,255
6333,310365,23727,276561866139012,276562166015630,255
6333,310366,7986,276563666048172,276563965924794,223
6333,310368,-7638,276573266092739,309388252477208,304
6333,310368,-1196,276572966097655,271096848683717,229
6333,310374,16696,276626066120945,276626365997400,255
6333,310375,-18891,276629066074679,239722683150822,255
6333,310375,21107,276629366074092,328135209045264,255
7905,310375,30532,276629666074666,276629965950978,255
6333,310386,-4036,276726566122501,276726865999067,255
6333,310389,-7328,297981650324657,276733465992498,173
6333,310390,19932,270895230678922,168217912877526,255
6333,310392,-13603,276782066084080,276782365960966,255
6333,310392,14648,163929746530704,276782065960922,255
6333,310396,13474,276811166101871,276811465978707,255
6333,310397,15367,276867866035574,276868165912174,255
3188,310399,-81421,276902066066112,276902365942229,255
6333,310402,-24004,276914366051174,362532695669911,255
6333,310402,20906,276914066051469,276914365927974,255
6333,310409,-7340,276992366128030,276992666004359,255
6333,310409,-2302,276992066127976,276992366004323,255
6333,310411,18737,276996866056317,276997165933088,205
6333,310413,-14809,276998066111038,276998365986918,255
6333,310414,-838,276998666083805,226028511481181,255
6333,310414,88688,276999266083553,276999565960334,255
8268,310414,27596,276998966083601,273389632568029,255
6333,310416,-17895,277001366031938,318146948344892,255
6333,310416,-16321,349804285351548,277001965908891,255
8923,310416,-12225,277000766031957,277001065908724,255
6333,310416,-11231,139259132232482,277000765908727,255
6333,310416,-7009,277002866032214,277003165908907,255
6333,310416,2032,277001066031944,277001365908724,255
6333,310416,6225,277002266032205,277002565909026,255
6333,310416,11458,196055311368349,277002865908963,170
6333,310416,20058,277001966032090,277002265908911,255
6333,310417,-27144,207653523367780,226096780480835,267
6333,310417,-91620,277004666061292,277004965937692,255
6333,310417,-7143,277004366061445,202090386181798,255
6333,310417,23552,277004066061293,277004365937698,255
6333,310418,85973,219200189943767,277042165990835,255
6333,310419,31760,386871725694750,277071565933084,255
6333,310420,-3479,238448002450457,277073965909774,255
6333,310420,753,277072766033332,277073065909788,255
6333,310420,9103,193107473189431,277073365909780,255
6333,310420,21440,277073366033235,277073665909822,255
6333,310421,-24327,277076366075462,277076665952070,255
3970,310421,17623,400886132083241,277076965952076,255
6333,310422,-31175,277077266104344,277077565980690,255
6333,310423,-7114,277080566057287,249703887216185,255
6333,310423,24724,211755998030378,277080565933864,255
6333,310426,-31973,277142366105804,277142665982528,255
6333,310427,80818,291133724700090,277154665908642,131
6333,310435,17000,277228466034840,277228765911265,255
3992,310439,86758,277240166129881,277240466006047,255
6333,310458,-17432,278437466077568,278437765953725,255
6333,310459,15432,278438666045226,278438965921513,255
6333,310463,1559,278443166055970,405003646564559,271
6333,310466,12368,278449466074299,278449765951147,372
6333,310470,85911,278455466104885,278455765981311,255
6333,310470,-7621,278455766104889,278456065981305,255
6333,310470,6330,278454266107868,342969420472687,234
7484,310470,16874,239249655689379,381616045489730,255
6333,310473,4623,278460866048200,278461165924680,255
6333,310474,-14299,278462966078921,278463265955575,255
6333,310474,-3570,278462366078981,278462665955569,255
6333,310474,21312,278462666078920,278462965955581,255
6333,310475,22783,278596166077851,278596465954315,255
6333,310481,-15073,278633966067702,278634265944020,255
6333,310481,-14847,278633666067706,278633965944024,255
6333,310481,14288,278634266067534,278634565944010,133
6333,310482,-26084,278636066040852,239173392074127,151
3491,310482,-12662,278635766041024,225160983121660,255
6333,310482,28769,278636366040913,263254302122401,255
6333,310483,-32465,278717366053287,278717665929996,255
8557,310483,-29473,278717066053341,278717365930004,192
6333,310483,15993,278717666053318,278717965929999,255
6333,310483,24742,278716766053621,278717065929988,200
6333,310484,-8077,278723966078537,278724265954746,227
4374,310484,-1548,278724266078498,278724565954749,255
3684,310484,27649,278723366078464,278723665954772,255
6333,310484,31054,278723666078515,278723965954788,255
6333,310488,6724,278804966092005,278805265968607,255
6336,1619003,-30690,276204866093456,220941084103039,255
6336,1619003,-18889,276203066093235,276203365969730,255
6336,1619003,-2556,331968652054596,276203665969765,255
6336,1619003,31853,276203666093535,215298057291213,255
6336,1619006,31873,319517346860002,276217765965156,176
6336,1619012,4006,276528266057502,276528565933722,255
6336,1619012,-92817,276528866057480,276529165933712,255
6336,1619012,26264,276528566057450,276528865933749,255
6336,1619013,8015,276541166116282,276541465993030,255
6336,1619013,10417,276540866116312,276541165992983,255
7751,1619014,-9889,276542366074149,276542665950576,255
6336,1619016,20711,373541095919823,276613165939035,131
6336,1619017,-12730,276615866096618,276616165973424,143
6336,1619018,-32460,276697466035788,276697765911783,255
6336,1619018,-29942,276697766035443,276698065911767,255
6336,1619018,-27853,276698066035458,276698365911781,293
6336,1619020,-6180,276716066056002,365956172170897,255
5083,1619020,12478,353702068010421,276716665931989,255
6336,1619025,7642,277082366087716,277082665963929,222
6336,1619028,-29024,277151666033402,298318570385151,279
6336,1619028,16162,147566852067220,277152265909818,255
6336,1619028,23511,195790182763372,277152565909805,255
6336,1619029,9905,277157066043074,277157365919795,255
6336,1619036,22890,387619672410894,277180165955980,255
6336,1619037,-92295,277216766106187,281090148067180,359
6336,1619037,25218,277216466106598,277216765983100,255
6336,1619037,-81560,277217066106745,277217365983161,156
9373,1619038,2580,277235366048513,277235665924700,255
6336,1619038,4685,265070047391337,416145992533654,255
6336,1619039,-30872,277302566032821,277302865909109,255
6336,1619039,6442,277302866032738,277303165909122,255
6336,1619040,-2130,277318766068439,277319065945117,255
6336,1619040,14668,277318466068497,277318765945213,255
9308,1619042,91248,277336166127591,304742443199059,255
6336,1619047,-18972,277413866079555,277414165956120,255
7269,1619047,-16233,277412666080599,277412965956156,255
6336,1619047,-8477,277413566079542,277413865956144,255
6336,1619054,-90745,277586666125232,277586966001650,255
6336,1619054,-31963,277586966125258,277587266001649,255
6336,1619054,-21707,277585166125176,277585466001612,255
6336,1619054,-17340,277585766124973,308717410269656,255
6336,1619054,-12429,187273763080519,277585766001637,255
6336,1619066,4153,277761566116231,277761865992656,255
6336,1619066,18139,277760366116312,345851043748848,255
6336,1619074,-24653,190085448226919,277860865970175,255
6336,1619075,-30499,277908266116165,277908565992860,268
6336,1619075,10255,277907966116550,277908265992854,255
9997,1619076,1704,277924466087260,277924765964151,255
6336,1619076,8226,277924166087505,277924465964142,255
6336,1619077,27692,414846286237710,277928665954116,319
6336,1619078,5052,277932266082352,277932565959191,255
6336,1619081,84954,277940666049199,277940965925559,255
6336,1619082,93977,277952666074814,399588334590573,312
6336,1619083,-12396,381534462362882,277991965977311,255
4256,1619083,3737,277991966101545,287654897471942,255
6336,1619083,31042,277991366100917,255416969442032,255
6336,1619086,84924,293804857403570,168223305861990,274
8472,1619086,91589,278016866128229,339623786357684,255
3906,1619086,6113,278017166128001,381821365647726,255
6336,1619086,22700,250311287322258,278018666004767,255
6336,1619090,82500,278191166085854,278191465962560,221
6336,1619090,-23933,278190266085929,278190565962582,255
6336,1619090,-23266,278191466085814,278191765962564,255
5146,1619090,-4963,278190866085859,278191165962590,255
9131,1619090,-4652,278190566085841,278190865962602,255
6336,1619105,16055,278370266034978,407053979571583,194
6336,1619106,-16262,278426666050166,278426965926911,158
6336,1619106,-12621,278426966050136,278427265926934,255
6336,1619106,12089,316103474050847,278426665926943,255
6336,1619106,14185,278427266050052,278427565926947,255
7787,1619106,30731,278426066054030,296943550956391,255
6336,1619107,-23095,215240159336350,278450065955548,255
6336,1619107,16001,158775237188902,153263449277904,255
6336,1619109,-9873,278457866075224,278458165951489,255
6336,1619109,2365,278458166075216,278458465951481,255
6336,1619109,-90267,240393016489082,278458765951606,255
6336,1619110,-5843,278459666059789,342157196333222,255
6336,1619112,-27501,278513066124703,278513366001204,136
6336,1619112,20585,278512766124857,278513066001213,332
6336,1619113,-6355,278529566113651,278529865990317,255
6336,1619120,-13388,278622566130443,278622866007117,255
6336,1619120,-12758,278621966131097,278622266007151,324
3900,1619120,-347,201826110599084,278623466007118,255
6336,1619120,1746,293186321395479,278623166007145,255
9811,1619120,-80838,278622266130561,278622566007141,255
6336,1619122,-32057,263590449838632,325740814237236,255
10230,1619122,-26016,255077149913630,278637865997878,255
6336,1619122,31109,160250545457526,400554252112636,255
6336,1619123,12114,278682266039184,278682565916058,255
6336,1619128,12899,392617111754893,252055283245708,255
6336,1619129,-27146,278795966048764,278796265925522,255
7634,1619129,-18824,338793309122430,213228577293564,255
6336,1619129,2156,249442597607654,278796865925575,343
7800,1619129,3519,278796266049195,370186365925560,255
6336,1619129,4846,404033016653616,299063461300011,255
6336,1619129,4950,278795366049204,278795665925532,154
6336,1619131,-16701,278804066100882,278804365977772,255
6336,1619132,-21131,278805566124152,278805866000507,255
6336,1619132,13951,278805866124011,278806166000485,255
6338,310632,-17918,276370466038883,276370765915032,255
6338,310632,-8620,276370766038673,276371065915028,235
6338,310635,-2777,276438866052479,276439165928496,255
6338,310636,-91541,276442766110328,276443065986845,255
9942,310637,28857,276446366081621,276446665957838,255
6338,310648,-25299,316783203023687,276617965923674,255
6338,310656,-6095,276797366070869,246684763113537,255
6338,310656,20018,276797666070908,276797965947695,255
10317,310658,-20807,276810866108541,276811165984988,255
6338,310658,15776,276810566108657,276810865985013,255
6338,310662,17604,276879866054281,276880165930943,184
6338,310662,23526,251191636298659,184260360956624,255
6338,310664,90615,363830389946055,276893665980278,278
6338,310666,-10041,276908966119837,223627806424794,255
6338,310670,26364,386744446762864,177678339159426,255
6338,310671,14131,276973766121403,276974065997618,255
