NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
68382,0297,06,ZYDUS PHARMACEUTICALS (USA) INC.,Active,AMIODARONE HCL TAB 100MG (30 CT),1,79029,N,1,N,1/6/2023,5/19/2023,TAB,1,AB,N,5/19/2023,5/19/2023,,,5/24/2023
68382,0298,06,ZYDUS PHARMACEUTICALS (USA) INC.,Active,AMIODARONE HCL TAB 400MG (30 CT),1,79029,N,1,N,1/6/2023,5/19/2023,TAB,1,AB,N,5/19/2023,5/19/2023,,,5/24/2023
68462,0142,01,"GLENMARK PHARMACEUTICALS, INC., USA",Active,CLINDAMYCIN HCL CAP 75MG 100,1,216957,N,1,N,3/10/2023,5/16/2023,CAP,1,AB,N,5/16/2023,5/16/2023,,,5/23/2023
68462,0143,01,"GLENMARK PHARMACEUTICALS, INC., USA",Active,CLINDAMYCIN HCL CAP 150MG 100,1,216957,N,1,N,3/10/2023,5/16/2023,CAP,1,AB,N,5/16/2023,5/16/2023,,,5/23/2023
68462,0143,05,"GLENMARK PHARMACEUTICALS, INC., USA",Active,CLINDAMYCIN HCL CAP 150MG 500,1,216957,N,1,N,3/10/2023,5/16/2023,CAP,1,AB,N,5/16/2023,5/16/2023,,,5/23/2023
68462,0144,01,"GLENMARK PHARMACEUTICALS, INC., USA",Active,CLINDAMYCIN HCL CAP 300MG 100,1,216957,N,1,N,3/10/2023,5/16/2023,CAP,1,AB,N,5/16/2023,5/16/2023,,,5/23/2023
69097,0384,81,"CIPLA USA, INC.",Active,Lenalidomide 20 mg Caps 21s,1,210435,N,1,N,9/6/2022,4/11/2023,CAP,21,AB,N,,4/11/2023,,,5/23/2023
69097,0604,73,"CIPLA USA, INC.",Active,Lenalidomide 2.5 mg Caps 28s,1,214618,N,1,N,3/6/2023,4/11/2023,CAP,28,AB,N,,4/11/2023,,,5/25/2023
69367,0200,05,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Clopidogrel Tablets USP 75mg 500ct,1,204165,N,1,N,8/8/2006,4/1/2023,TAB,500,AB,N,4/1/2023,4/1/2023,,,5/24/2023
69452,0350,11,"BIONPHARMA, INC.",Active,"GRANISETRON HCl TABLETS, USP 1MG 20CT/BT",1,78678,N,1,N,2/13/2008,4/21/2022,TAB,20,AB,N,4/21/2022,4/21/2022,,,5/26/2023
69918,0700,04,AMRING PHARMACEUTICALS INC.,Active,Succinylcholine Cl Vial 10ml CTN/10 20mg/mL IP,1,210231,N,1,N,6/4/2018,4/10/2019,ML,10,NR,Y,,4/10/2019,,,5/25/2023
69918,0700,11,AMRING PHARMACEUTICALS INC.,Active,Succinylcholine Cl Vial 10ml CTN/10 20mg/mL,1,210231,N,1,N,6/4/2018,4/10/2019,ML,100,NR,Y,,4/10/2019,,,5/25/2023
70436,0140,06,"SLATE RUN PHARMACEUTICALS, LLC",Active,"Droxidopa Capsules, 100mg",1,215265,N,1,N,11/1/2021,4/25/2023,TAB,90,AB,N,,4/25/2023,,,5/24/2023
70436,0141,06,"SLATE RUN PHARMACEUTICALS, LLC",Active,"Droxidopa Capsules, 200mg",1,215265,N,1,N,11/1/2021,4/25/2023,TAB,90,AB,N,,4/25/2023,,,5/24/2023
70436,0142,06,"SLATE RUN PHARMACEUTICALS, LLC",Active,"Droxidopa Capsules, 300mg",1,215265,N,1,N,11/1/2021,4/25/2023,TAB,90,AB,N,,4/25/2023,,,5/24/2023
70756,0410,11,LIFESTAR PHARMA LLC,Active,NITROFURANTOIN CAP. USP-MACRO. 25MG-100S,1,217272,N,1,N,3/21/2023,4/12/2023,CAP,100,AB,N,,4/12/2023,,,5/25/2023
70756,0411,11,LIFESTAR PHARMA LLC,Active,NITROFURANTOIN CAP. USP-MACRO. 50MG-100S,1,217272,N,1,N,3/21/2023,4/12/2023,CAP,100,AB,N,,4/12/2023,,,5/25/2023
70756,0412,11,LIFESTAR PHARMA LLC,Active,NITROFURANTOIN CAP. USP-MACRO.100MG-100S,1,217272,N,1,N,3/21/2023,4/12/2023,CAP,100,AB,N,,4/12/2023,,,5/25/2023
70756,0620,25,LIFESTAR PHARMA LLC,Active,"FUROSEMIDE INJECT. USP100MG/10ML,25X10ML",1,216860,N,1,N,12/16/2022,4/6/2023,ML,250,AP,Y,,4/6/2023,,,5/25/2023
70868,0901,90,"KEY THERAPEUTICS, LLC",Terminated,Methocarbamol 750mg,1,40489,N,1,N,1/29/2003,7/1/2021,TAB,1,AA,N,7/1/2021,7/1/2021,,,5/23/2023
72143,0252,10,"JG PHARMA, INC.",Active,ACCUTANE 20mg (inner 10ct),1,202099,N,1,N,3/25/2013,3/28/2013,CAP,1,AB,N,4/17/2023,4/17/2023,,,5/22/2023
72143,0252,30,"JG PHARMA, INC.",Active,"ACCUTANE 20mg, 30ct",1,202099,N,1,N,3/25/2013,3/28/2013,CAP,1,AB,N,4/17/2023,4/17/2023,,,5/22/2023
72205,0037,72,"NOVADOZ PHARMACEUTICALS, LLC",Active,levetiracetam Sol 100mg/ml,1,214757,N,1,N,7/15/2022,4/14/2023,ML,473,AA,N,,4/14/2023,,,5/24/2023
72205,0094,92,"NOVADOZ PHARMACEUTICALS, LLC",Active,Levetiracetam Tabs 250mg ,1,214815,N,1,N,10/7/2022,4/14/2023,TAB,120,AB,N,,4/14/2023,,,5/24/2023
72205,0095,95,"NOVADOZ PHARMACEUTICALS, LLC",Active,Levetiracetam Tabs 500mg,1,214815,N,1,N,10/7/2022,4/14/2023,TAB,120,AB,N,,4/14/2023,,,5/24/2023
72205,0096,92,"NOVADOZ PHARMACEUTICALS, LLC",Active,Levetiracetam Tabs 750mg,1,214815,N,1,N,10/7/2022,4/14/2023,TAB,120,AB,N,,4/14/2023,,,5/24/2023
72205,0097,60,"NOVADOZ PHARMACEUTICALS, LLC",Active,Levetiracetam Tabs 1000mg,1,214815,N,1,N,10/7/2022,4/14/2023,TAB,60,AB,N,,4/14/2023,,,5/24/2023
72893,0003,01,ACROTECH BIOPHARMA LLC,Active,FOLOTYN 20MG INJ,3,22468,S,1,N,9/24/2009,10/5/2009,ML,1,NR,Y,4/4/2023,4/4/2023,,,5/22/2023
76282,0507,90,"EXELAN PHARMACEUTICALS, INC",Active,Amlodipine 2.5mg Tab 90ct,1,206367,N,1,N,12/10/2015,4/13/2023,TAB,90,AB,N,,4/13/2023,,,5/24/2023
76282,0545,30,"EXELAN PHARMACEUTICALS, INC",Active,Vilazodone 20mg Tabs 30s,1,208200,N,1,N,12/6/2022,4/25/2023,TAB,30,AB,N,,4/25/2023,,,5/24/2023
76282,0546,30,"EXELAN PHARMACEUTICALS, INC",Active,Vilazodone 40mg Tabs 30s,1,208200,N,1,N,12/6/2022,4/25/2023,TAB,30,AB,N,,4/25/2023,,,5/24/2023
81298,5010,05,"Long Grove Pharmaceuticals, LLC",Active,Carboprost Tromethamine 250MCG 1ML Vial 1 Pack,1,214499,N,1,N,8/9/2022,11/9/2022,ML,1,NR,Y,,11/9/2022,,,5/23/2023
81927,0111,01,SHORLA PHARMA LTD,Active,Nelarabine Injection,1,214809,N,1,N,3/3/2023,5/17/2023,ML,1,AP,Y,,5/22/2023,,,5/22/2023
81927,0111,06,SHORLA PHARMA LTD,Active,Nelarabine Injection,1,214809,N,1,N,3/3/2023,5/17/2023,ML,1,AP,Y,,5/22/2023,,,5/22/2023
81964,0003,54,US Antibiotics,Active,Augmentin ES-600 AMOXICILLIN-CLAVULANATE POTASS 600mg-42.9 mg 5,3,50755,I,1,N,6/22/2001,9/6/2001,ML,200,AB,N,4/29/2023,4/29/2023,,,5/23/2023
